"R0000100","R2737900","R2738000","R2738100","R2738200","R2738300","R2738500"
10682,-5,-5,-5,-5,-5,-5
10683,-5,-5,-5,-5,-5,-5
10684,-5,-5,-5,-5,-5,-5
10685,-5,-5,-5,-5,-5,-5
10686,-5,-5,-5,-5,-5,-5
10687,-5,-5,-5,-5,-5,-5
10688,-5,-5,-5,-5,-5,-5
10689,-5,-5,-5,-5,-5,-5
10690,-5,-5,-5,-5,-5,-5
10691,-5,-5,-5,-5,-5,-5
10692,-5,-5,-5,-5,-5,-5
10693,-5,-5,-5,-5,-5,-5
10694,-5,-5,-5,-5,-5,-5
10695,-5,-5,-5,-5,-5,-5
10696,-5,-5,-5,-5,-5,-5
10697,-5,-5,-5,-5,-5,-5
10698,-5,-5,-5,-5,-5,-5
10699,-5,-5,-5,-5,-5,-5
10700,-5,-5,-5,-5,-5,-5
10701,-5,-5,-5,-5,-5,-5
10702,-5,-5,-5,-5,-5,-5
10703,-5,-5,-5,-5,-5,-5
10704,1,-4,-4,-4,-4,-4
10705,-5,-5,-5,-5,-5,-5
10706,0,0,0,1,10,2
10707,1,-4,-4,-4,-4,-4
10708,-5,-5,-5,-5,-5,-5
10709,-5,-5,-5,-5,-5,-5
10710,-5,-5,-5,-5,-5,-5
10711,-5,-5,-5,-5,-5,-5
10712,-5,-5,-5,-5,-5,-5
10713,-5,-5,-5,-5,-5,-5
10714,-5,-5,-5,-5,-5,-5
10715,-5,-5,-5,-5,-5,-5
10716,-5,-5,-5,-5,-5,-5
10717,-5,-5,-5,-5,-5,-5
10718,0,0,0,0,8,2
10719,-5,-5,-5,-5,-5,-5
10720,-5,-5,-5,-5,-5,-5
10721,-5,-5,-5,-5,-5,-5
10722,0,0,0,1,8,1
10723,-5,-5,-5,-5,-5,-5
10724,-5,-5,-5,-5,-5,-5
10725,0,0,0,0,12,1
10726,-5,-5,-5,-5,-5,-5
10727,1,-4,-4,-4,-4,-4
10728,0,0,0,1,17,10
10729,-5,-5,-5,-5,-5,-5
10730,-5,-5,-5,-5,-5,-5
10731,-5,-5,-5,-5,-5,-5
10732,-5,-5,-5,-5,-5,-5
10733,-5,-5,-5,-5,-5,-5
10734,-5,-5,-5,-5,-5,-5
10735,-5,-5,-5,-5,-5,-5
10736,-5,-5,-5,-5,-5,-5
10737,-5,-5,-5,-5,-5,-5
10738,-5,-5,-5,-5,-5,-5
10739,-5,-5,-5,-5,-5,-5
10740,-5,-5,-5,-5,-5,-5
10741,-5,-5,-5,-5,-5,-5
10742,1,-4,-4,-4,-4,-4
10743,-5,-5,-5,-5,-5,-5
10744,-5,-5,-5,-5,-5,-5
10745,0,1,0,0,2,2
10746,-5,-5,-5,-5,-5,-5
10747,-5,-5,-5,-5,-5,-5
10748,-5,-5,-5,-5,-5,-5
10749,1,-4,-4,-4,-4,-4
10750,-5,-5,-5,-5,-5,-5
10751,-5,-5,-5,-5,-5,-5
10752,0,0,0,0,15,2
10753,-5,-5,-5,-5,-5,-5
10754,-5,-5,-5,-5,-5,-5
10755,-5,-5,-5,-5,-5,-5
10756,0,1,0,1,17,10
10757,0,1,0,1,17,11
10758,-5,-5,-5,-5,-5,-5
10759,-5,-5,-5,-5,-5,-5
10760,-5,-5,-5,-5,-5,-5
10761,-5,-5,-5,-5,-5,-5
10762,-5,-5,-5,-5,-5,-5
10763,-5,-5,-5,-5,-5,-5
10764,-5,-5,-5,-5,-5,-5
10765,1,-4,-4,-4,-4,-4
10766,-5,-5,-5,-5,-5,-5
10767,0,1,0,1,17,10
10768,-5,-5,-5,-5,-5,-5
10769,1,-4,-4,-4,-4,-4
10770,-5,-5,-5,-5,-5,-5
10771,-5,-5,-5,-5,-5,-5
10772,-5,-5,-5,-5,-5,-5
10773,-5,-5,-5,-5,-5,-5
10774,1,-4,-4,-4,-4,-4
10775,0,1,0,0,3,2
10776,-5,-5,-5,-5,-5,-5
10777,-5,-5,-5,-5,-5,-5
10778,-5,-5,-5,-5,-5,-5
10779,-5,-5,-5,-5,-5,-5
10780,-5,-5,-5,-5,-5,-5
10781,1,-4,-4,-4,-4,-4
10782,-5,-5,-5,-5,-5,-5
10783,1,-4,-4,-4,-4,-4
10784,-5,-5,-5,-5,-5,-5
10785,-5,-5,-5,-5,-5,-5
10786,-5,-5,-5,-5,-5,-5
10787,-5,-5,-5,-5,-5,-5
10788,-5,-5,-5,-5,-5,-5
10789,0,0,0,1,-3,-3
10790,0,0,0,0,13,2
10791,-5,-5,-5,-5,-5,-5
10792,-5,-5,-5,-5,-5,-5
10793,-5,-5,-5,-5,-5,-5
10794,-5,-5,-5,-5,-5,-5
10795,-5,-5,-5,-5,-5,-5
10796,-5,-5,-5,-5,-5,-5
10797,-5,-5,-5,-5,-5,-5
10798,-5,-5,-5,-5,-5,-5
10799,-5,-5,-5,-5,-5,-5
10800,-5,-5,-5,-5,-5,-5
10801,-5,-5,-5,-5,-5,-5
10802,-5,-5,-5,-5,-5,-5
10803,-5,-5,-5,-5,-5,-5
10804,0,0,0,0,0,-4
10805,-5,-5,-5,-5,-5,-5
10806,-5,-5,-5,-5,-5,-5
10807,-5,-5,-5,-5,-5,-5
10808,-5,-5,-5,-5,-5,-5
10809,-5,-5,-5,-5,-5,-5
10810,-5,-5,-5,-5,-5,-5
10811,1,-4,-4,-4,-4,-4
10812,-5,-5,-5,-5,-5,-5
10813,-5,-5,-5,-5,-5,-5
10814,-5,-5,-5,-5,-5,-5
10815,-5,-5,-5,-5,-5,-5
10816,-5,-5,-5,-5,-5,-5
10817,-5,-5,-5,-5,-5,-5
10818,1,-4,-4,-4,-4,-4
10819,1,-4,-4,-4,-4,-4
10820,-5,-5,-5,-5,-5,-5
10821,0,1,0,1,2,2
10822,-5,-5,-5,-5,-5,-5
10823,-5,-5,-5,-5,-5,-5
10824,-5,-5,-5,-5,-5,-5
10825,-5,-5,-5,-5,-5,-5
10826,-5,-5,-5,-5,-5,-5
10827,1,-4,-4,-4,-4,-4
10828,-5,-5,-5,-5,-5,-5
10829,-5,-5,-5,-5,-5,-5
10830,-5,-5,-5,-5,-5,-5
10831,1,-4,-4,-4,-4,-4
10832,-5,-5,-5,-5,-5,-5
10833,-5,-5,-5,-5,-5,-5
10834,-5,-5,-5,-5,-5,-5
10835,-5,-5,-5,-5,-5,-5
10836,-5,-5,-5,-5,-5,-5
10837,-5,-5,-5,-5,-5,-5
10838,-5,-5,-5,-5,-5,-5
10839,-5,-5,-5,-5,-5,-5
10840,-5,-5,-5,-5,-5,-5
10841,1,-4,-4,-4,-4,-4
10842,-5,-5,-5,-5,-5,-5
10843,-5,-5,-5,-5,-5,-5
10844,1,-4,-4,-4,-4,-4
10845,-5,-5,-5,-5,-5,-5
10846,-5,-5,-5,-5,-5,-5
10847,-5,-5,-5,-5,-5,-5
10848,-5,-5,-5,-5,-5,-5
10849,-5,-5,-5,-5,-5,-5
10850,-5,-5,-5,-5,-5,-5
10851,-5,-5,-5,-5,-5,-5
10852,-5,-5,-5,-5,-5,-5
10853,-5,-5,-5,-5,-5,-5
10854,1,-4,-4,-4,-4,-4
10855,1,-4,-4,-4,-4,-4
10856,-5,-5,-5,-5,-5,-5
10857,-5,-5,-5,-5,-5,-5
10858,-5,-5,-5,-5,-5,-5
10859,-5,-5,-5,-5,-5,-5
10860,-5,-5,-5,-5,-5,-5
10861,-5,-5,-5,-5,-5,-5
10862,-5,-5,-5,-5,-5,-5
10863,-5,-5,-5,-5,-5,-5
10864,-5,-5,-5,-5,-5,-5
10865,-5,-5,-5,-5,-5,-5
10866,-5,-5,-5,-5,-5,-5
10867,-5,-5,-5,-5,-5,-5
10868,-5,-5,-5,-5,-5,-5
10869,-5,-5,-5,-5,-5,-5
10870,-5,-5,-5,-5,-5,-5
10871,-5,-5,-5,-5,-5,-5
10872,-5,-5,-5,-5,-5,-5
10873,-5,-5,-5,-5,-5,-5
10874,-5,-5,-5,-5,-5,-5
10875,-5,-5,-5,-5,-5,-5
10876,-5,-5,-5,-5,-5,-5
10877,-5,-5,-5,-5,-5,-5
10878,-5,-5,-5,-5,-5,-5
10879,-5,-5,-5,-5,-5,-5
10880,-5,-5,-5,-5,-5,-5
10881,-5,-5,-5,-5,-5,-5
10882,0,0,0,1,1,2
10883,1,-4,-4,-4,-4,-4
10884,-5,-5,-5,-5,-5,-5
10885,-5,-5,-5,-5,-5,-5
10886,-5,-5,-5,-5,-5,-5
10887,-5,-5,-5,-5,-5,-5
10888,-5,-5,-5,-5,-5,-5
10889,-5,-5,-5,-5,-5,-5
10890,1,-4,-4,-4,-4,-4
10891,1,-4,-4,-4,-4,-4
10892,-5,-5,-5,-5,-5,-5
10893,-5,-5,-5,-5,-5,-5
10894,1,-4,-4,-4,-4,-4
10895,-5,-5,-5,-5,-5,-5
10896,-5,-5,-5,-5,-5,-5
10897,-5,-5,-5,-5,-5,-5
10898,-5,-5,-5,-5,-5,-5
10899,-5,-5,-5,-5,-5,-5
10900,-5,-5,-5,-5,-5,-5
10901,-5,-5,-5,-5,-5,-5
10902,-5,-5,-5,-5,-5,-5
10903,-5,-5,-5,-5,-5,-5
10904,-5,-5,-5,-5,-5,-5
10905,-5,-5,-5,-5,-5,-5
10906,-5,-5,-5,-5,-5,-5
10907,-5,-5,-5,-5,-5,-5
10908,0,1,0,0,8,2
10909,-5,-5,-5,-5,-5,-5
10910,-5,-5,-5,-5,-5,-5
10911,-5,-5,-5,-5,-5,-5
10912,-5,-5,-5,-5,-5,-5
10913,0,1,0,1,10,2
10914,-5,-5,-5,-5,-5,-5
10915,-5,-5,-5,-5,-5,-5
10916,-5,-5,-5,-5,-5,-5
10917,-5,-5,-5,-5,-5,-5
10918,-5,-5,-5,-5,-5,-5
10919,-5,-5,-5,-5,-5,-5
10920,-5,-5,-5,-5,-5,-5
10921,-5,-5,-5,-5,-5,-5
10922,-5,-5,-5,-5,-5,-5
10923,-5,-5,-5,-5,-5,-5
10924,-5,-5,-5,-5,-5,-5
10925,-5,-5,-5,-5,-5,-5
10926,-5,-5,-5,-5,-5,-5
10927,-5,-5,-5,-5,-5,-5
10928,-5,-5,-5,-5,-5,-5
10929,-5,-5,-5,-5,-5,-5
10930,-5,-5,-5,-5,-5,-5
10931,-5,-5,-5,-5,-5,-5
10932,-5,-5,-5,-5,-5,-5
10933,-5,-5,-5,-5,-5,-5
10934,-5,-5,-5,-5,-5,-5
10935,-5,-5,-5,-5,-5,-5
10936,1,-4,-4,-4,-4,-4
10937,-5,-5,-5,-5,-5,-5
10938,-5,-5,-5,-5,-5,-5
10939,-5,-5,-5,-5,-5,-5
10940,-5,-5,-5,-5,-5,-5
10941,-5,-5,-5,-5,-5,-5
10942,-5,-5,-5,-5,-5,-5
10943,0,0,0,1,0,-4
10944,-5,-5,-5,-5,-5,-5
10945,-5,-5,-5,-5,-5,-5
10946,-5,-5,-5,-5,-5,-5
10947,-5,-5,-5,-5,-5,-5
10948,-5,-5,-5,-5,-5,-5
10949,-5,-5,-5,-5,-5,-5
10950,-5,-5,-5,-5,-5,-5
10951,-5,-5,-5,-5,-5,-5
10952,-5,-5,-5,-5,-5,-5
10953,-5,-5,-5,-5,-5,-5
10954,-5,-5,-5,-5,-5,-5
10955,-5,-5,-5,-5,-5,-5
10956,0,0,0,1,13,2
10957,-5,-5,-5,-5,-5,-5
10958,-5,-5,-5,-5,-5,-5
10959,-5,-5,-5,-5,-5,-5
10960,-5,-5,-5,-5,-5,-5
10961,-5,-5,-5,-5,-5,-5
10962,-5,-5,-5,-5,-5,-5
10963,1,-4,-4,-4,-4,-4
10964,-5,-5,-5,-5,-5,-5
10965,-5,-5,-5,-5,-5,-5
10966,-5,-5,-5,-5,-5,-5
10967,1,-4,-4,-4,-4,-4
10968,-5,-5,-5,-5,-5,-5
10969,1,-4,-4,-4,-4,-4
10970,-5,-5,-5,-5,-5,-5
10971,-5,-5,-5,-5,-5,-5
10972,-5,-5,-5,-5,-5,-5
10973,-5,-5,-5,-5,-5,-5
10974,-5,-5,-5,-5,-5,-5
10975,-5,-5,-5,-5,-5,-5
10976,-5,-5,-5,-5,-5,-5
10977,-5,-5,-5,-5,-5,-5
10978,-5,-5,-5,-5,-5,-5
10979,-5,-5,-5,-5,-5,-5
10980,1,-4,-4,-4,-4,-4
10981,-5,-5,-5,-5,-5,-5
10982,-5,-5,-5,-5,-5,-5
10983,-5,-5,-5,-5,-5,-5
10984,0,0,0,0,0,-4
10985,-5,-5,-5,-5,-5,-5
10986,-5,-5,-5,-5,-5,-5
10987,-5,-5,-5,-5,-5,-5
10988,-5,-5,-5,-5,-5,-5
10989,-5,-5,-5,-5,-5,-5
10990,-5,-5,-5,-5,-5,-5
10991,-5,-5,-5,-5,-5,-5
10992,-5,-5,-5,-5,-5,-5
10993,-5,-5,-5,-5,-5,-5
10994,-5,-5,-5,-5,-5,-5
10995,-5,-5,-5,-5,-5,-5
10996,-5,-5,-5,-5,-5,-5
10997,-5,-5,-5,-5,-5,-5
10998,1,-4,-4,-4,-4,-4
10999,-5,-5,-5,-5,-5,-5
11000,-5,-5,-5,-5,-5,-5
11001,0,0,0,0,-3,-3
11002,1,-4,-4,-4,-4,-4
11003,-5,-5,-5,-5,-5,-5
11004,-5,-5,-5,-5,-5,-5
11005,-5,-5,-5,-5,-5,-5
11006,-5,-5,-5,-5,-5,-5
11007,0,0,0,1,13,2
11008,-5,-5,-5,-5,-5,-5
11009,-5,-5,-5,-5,-5,-5
11010,-5,-5,-5,-5,-5,-5
11011,-5,-5,-5,-5,-5,-5
11012,-5,-5,-5,-5,-5,-5
11013,-5,-5,-5,-5,-5,-5
11014,-5,-5,-5,-5,-5,-5
11015,0,0,0,0,17,10
11016,-5,-5,-5,-5,-5,-5
11017,-5,-5,-5,-5,-5,-5
11018,1,-4,-4,-4,-4,-4
11019,0,0,0,1,6,12
11020,-5,-5,-5,-5,-5,-5
11021,-5,-5,-5,-5,-5,-5
11022,-5,-5,-5,-5,-5,-5
11023,-5,-5,-5,-5,-5,-5
11024,-5,-5,-5,-5,-5,-5
11025,-5,-5,-5,-5,-5,-5
11026,-5,-5,-5,-5,-5,-5
11027,-5,-5,-5,-5,-5,-5
11028,-5,-5,-5,-5,-5,-5
11029,-5,-5,-5,-5,-5,-5
11030,-5,-5,-5,-5,-5,-5
11031,-5,-5,-5,-5,-5,-5
11032,-5,-5,-5,-5,-5,-5
11033,-5,-5,-5,-5,-5,-5
11034,-5,-5,-5,-5,-5,-5
11035,-5,-5,-5,-5,-5,-5
11036,-5,-5,-5,-5,-5,-5
11037,0,1,0,1,-3,-3
11038,-5,-5,-5,-5,-5,-5
11039,-5,-5,-5,-5,-5,-5
11040,-5,-5,-5,-5,-5,-5
11041,-5,-5,-5,-5,-5,-5
11042,0,0,0,1,17,10
11043,-5,-5,-5,-5,-5,-5
11044,1,-4,-4,-4,-4,-4
11045,-5,-5,-5,-5,-5,-5
11046,-5,-5,-5,-5,-5,-5
11047,-5,-5,-5,-5,-5,-5
11048,-5,-5,-5,-5,-5,-5
11049,-5,-5,-5,-5,-5,-5
11050,-5,-5,-5,-5,-5,-5
11051,-5,-5,-5,-5,-5,-5
11052,-5,-5,-5,-5,-5,-5
11053,-5,-5,-5,-5,-5,-5
11054,0,0,0,0,13,2
11055,-5,-5,-5,-5,-5,-5
11056,-5,-5,-5,-5,-5,-5
11057,-5,-5,-5,-5,-5,-5
11058,-5,-5,-5,-5,-5,-5
11059,-5,-5,-5,-5,-5,-5
11060,-5,-5,-5,-5,-5,-5
11061,-5,-5,-5,-5,-5,-5
11062,-5,-5,-5,-5,-5,-5
11063,-5,-5,-5,-5,-5,-5
11064,0,0,0,1,10,2
11065,-5,-5,-5,-5,-5,-5
11066,-5,-5,-5,-5,-5,-5
11067,-5,-5,-5,-5,-5,-5
11068,0,1,0,0,10,1
11069,-5,-5,-5,-5,-5,-5
11070,0,1,0,0,11,1
11071,0,0,0,1,0,-4
11072,1,-4,-4,-4,-4,-4
11073,-5,-5,-5,-5,-5,-5
11074,-5,-5,-5,-5,-5,-5
11075,1,-4,-4,-4,-4,-4
11076,-5,-5,-5,-5,-5,-5
11077,-5,-5,-5,-5,-5,-5
11078,-5,-5,-5,-5,-5,-5
11079,-5,-5,-5,-5,-5,-5
11080,-5,-5,-5,-5,-5,-5
11081,-5,-5,-5,-5,-5,-5
11082,0,0,0,0,11,2
11083,1,-4,-4,-4,-4,-4
11084,-5,-5,-5,-5,-5,-5
11085,0,0,0,0,14,2
11086,-5,-5,-5,-5,-5,-5
11087,-5,-5,-5,-5,-5,-5
11088,-5,-5,-5,-5,-5,-5
11089,-5,-5,-5,-5,-5,-5
11090,-5,-5,-5,-5,-5,-5
11091,0,0,0,0,2,2
11092,-5,-5,-5,-5,-5,-5
11093,-5,-5,-5,-5,-5,-5
11094,-5,-5,-5,-5,-5,-5
11095,-5,-5,-5,-5,-5,-5
11096,1,-4,-4,-4,-4,-4
11097,-5,-5,-5,-5,-5,-5
11098,-5,-5,-5,-5,-5,-5
11099,-5,-5,-5,-5,-5,-5
11100,-5,-5,-5,-5,-5,-5
11101,-5,-5,-5,-5,-5,-5
11102,-5,-5,-5,-5,-5,-5
11103,-5,-5,-5,-5,-5,-5
11104,-5,-5,-5,-5,-5,-5
11105,-5,-5,-5,-5,-5,-5
11106,0,0,0,0,14,2
11107,-5,-5,-5,-5,-5,-5
11108,-5,-5,-5,-5,-5,-5
11109,1,-4,-4,-4,-4,-4
11110,-5,-5,-5,-5,-5,-5
11111,-5,-5,-5,-5,-5,-5
11112,-5,-5,-5,-5,-5,-5
11113,-5,-5,-5,-5,-5,-5
11114,-5,-5,-5,-5,-5,-5
11115,-5,-5,-5,-5,-5,-5
11116,-5,-5,-5,-5,-5,-5
11117,-5,-5,-5,-5,-5,-5
11118,1,-4,-4,-4,-4,-4
11119,-5,-5,-5,-5,-5,-5
11120,-5,-5,-5,-5,-5,-5
11121,-5,-5,-5,-5,-5,-5
11122,-5,-5,-5,-5,-5,-5
11123,-5,-5,-5,-5,-5,-5
11124,-5,-5,-5,-5,-5,-5
11125,-5,-5,-5,-5,-5,-5
11126,-5,-5,-5,-5,-5,-5
11127,-5,-5,-5,-5,-5,-5
11128,-5,-5,-5,-5,-5,-5
11129,-5,-5,-5,-5,-5,-5
11130,-5,-5,-5,-5,-5,-5
11131,-5,-5,-5,-5,-5,-5
11132,1,-4,-4,-4,-4,-4
11133,-5,-5,-5,-5,-5,-5
11134,-5,-5,-5,-5,-5,-5
11135,-5,-5,-5,-5,-5,-5
11136,-5,-5,-5,-5,-5,-5
11137,-5,-5,-5,-5,-5,-5
11138,-5,-5,-5,-5,-5,-5
11139,-5,-5,-5,-5,-5,-5
11140,-5,-5,-5,-5,-5,-5
11141,-5,-5,-5,-5,-5,-5
11142,1,-4,-4,-4,-4,-4
11143,-5,-5,-5,-5,-5,-5
11144,-5,-5,-5,-5,-5,-5
11145,-5,-5,-5,-5,-5,-5
11146,-5,-5,-5,-5,-5,-5
11147,-5,-5,-5,-5,-5,-5
11148,-5,-5,-5,-5,-5,-5
11149,-5,-5,-5,-5,-5,-5
11150,-5,-5,-5,-5,-5,-5
11151,-5,-5,-5,-5,-5,-5
11152,-5,-5,-5,-5,-5,-5
11153,-5,-5,-5,-5,-5,-5
11154,-5,-5,-5,-5,-5,-5
11155,-5,-5,-5,-5,-5,-5
11156,-5,-5,-5,-5,-5,-5
11157,1,-4,-4,-4,-4,-4
11158,-5,-5,-5,-5,-5,-5
11159,-5,-5,-5,-5,-5,-5
11160,-5,-5,-5,-5,-5,-5
11161,-5,-5,-5,-5,-5,-5
11162,-5,-5,-5,-5,-5,-5
11163,-5,-5,-5,-5,-5,-5
11164,-5,-5,-5,-5,-5,-5
11165,1,-4,-4,-4,-4,-4
11166,-5,-5,-5,-5,-5,-5
11167,-5,-5,-5,-5,-5,-5
11168,-5,-5,-5,-5,-5,-5
11169,-5,-5,-5,-5,-5,-5
11170,-5,-5,-5,-5,-5,-5
11171,-5,-5,-5,-5,-5,-5
11172,-5,-5,-5,-5,-5,-5
11173,-5,-5,-5,-5,-5,-5
11174,-5,-5,-5,-5,-5,-5
11175,-5,-5,-5,-5,-5,-5
11176,-5,-5,-5,-5,-5,-5
11177,-5,-5,-5,-5,-5,-5
11178,-5,-5,-5,-5,-5,-5
11179,-5,-5,-5,-5,-5,-5
11180,-5,-5,-5,-5,-5,-5
11181,-5,-5,-5,-5,-5,-5
11182,-5,-5,-5,-5,-5,-5
11183,-5,-5,-5,-5,-5,-5
11184,-5,-5,-5,-5,-5,-5
11185,0,0,0,1,5,2
11186,0,0,0,0,6,2
11187,-5,-5,-5,-5,-5,-5
11188,-5,-5,-5,-5,-5,-5
11189,-5,-5,-5,-5,-5,-5
11190,-5,-5,-5,-5,-5,-5
11191,-5,-5,-5,-5,-5,-5
11192,1,-4,-4,-4,-4,-4
11193,-5,-5,-5,-5,-5,-5
11194,-5,-5,-5,-5,-5,-5
11195,-5,-5,-5,-5,-5,-5
11196,-5,-5,-5,-5,-5,-5
11197,-5,-5,-5,-5,-5,-5
11198,-5,-5,-5,-5,-5,-5
11199,1,-4,-4,-4,-4,-4
11200,-5,-5,-5,-5,-5,-5
11201,-5,-5,-5,-5,-5,-5
11202,-5,-5,-5,-5,-5,-5
11203,-5,-5,-5,-5,-5,-5
11204,-5,-5,-5,-5,-5,-5
11205,-5,-5,-5,-5,-5,-5
11206,-5,-5,-5,-5,-5,-5
11207,-5,-5,-5,-5,-5,-5
11208,-5,-5,-5,-5,-5,-5
11209,0,0,0,1,14,6
11210,-5,-5,-5,-5,-5,-5
11211,-5,-5,-5,-5,-5,-5
11212,-5,-5,-5,-5,-5,-5
11213,-5,-5,-5,-5,-5,-5
11214,-5,-5,-5,-5,-5,-5
11215,1,-4,-4,-4,-4,-4
11216,-5,-5,-5,-5,-5,-5
11217,-5,-5,-5,-5,-5,-5
11218,0,0,0,0,12,2
11219,-5,-5,-5,-5,-5,-5
11220,-5,-5,-5,-5,-5,-5
11221,1,-4,-4,-4,-4,-4
11222,-5,-5,-5,-5,-5,-5
11223,-5,-5,-5,-5,-5,-5
11224,-5,-5,-5,-5,-5,-5
11225,-5,-5,-5,-5,-5,-5
11226,-5,-5,-5,-5,-5,-5
11227,1,-4,-4,-4,-4,-4
11228,-5,-5,-5,-5,-5,-5
11229,-5,-5,-5,-5,-5,-5
11230,-5,-5,-5,-5,-5,-5
11231,0,0,0,0,5,12
11232,-5,-5,-5,-5,-5,-5
11233,-5,-5,-5,-5,-5,-5
11234,-5,-5,-5,-5,-5,-5
11235,-5,-5,-5,-5,-5,-5
11236,1,-4,-4,-4,-4,-4
11237,-5,-5,-5,-5,-5,-5
11238,-5,-5,-5,-5,-5,-5
11239,-5,-5,-5,-5,-5,-5
11240,-5,-5,-5,-5,-5,-5
11241,1,-4,-4,-4,-4,-4
11242,-5,-5,-5,-5,-5,-5
11243,-5,-5,-5,-5,-5,-5
11244,-5,-5,-5,-5,-5,-5
11245,-5,-5,-5,-5,-5,-5
11246,-5,-5,-5,-5,-5,-5
11247,0,1,0,1,2,1
11248,-5,-5,-5,-5,-5,-5
11249,-5,-5,-5,-5,-5,-5
11250,-5,-5,-5,-5,-5,-5
11251,-5,-5,-5,-5,-5,-5
11252,-5,-5,-5,-5,-5,-5
11253,-5,-5,-5,-5,-5,-5
11254,-5,-5,-5,-5,-5,-5
11255,-5,-5,-5,-5,-5,-5
11256,-5,-5,-5,-5,-5,-5
11257,-5,-5,-5,-5,-5,-5
11258,-5,-5,-5,-5,-5,-5
11259,-5,-5,-5,-5,-5,-5
11260,-5,-5,-5,-5,-5,-5
11261,-5,-5,-5,-5,-5,-5
11262,-5,-5,-5,-5,-5,-5
11263,-5,-5,-5,-5,-5,-5
11264,-5,-5,-5,-5,-5,-5
11265,-5,-5,-5,-5,-5,-5
11266,-5,-5,-5,-5,-5,-5
11267,-5,-5,-5,-5,-5,-5
11268,-5,-5,-5,-5,-5,-5
11269,-5,-5,-5,-5,-5,-5
11270,-5,-5,-5,-5,-5,-5
11271,-5,-5,-5,-5,-5,-5
11272,-5,-5,-5,-5,-5,-5
11273,-5,-5,-5,-5,-5,-5
11274,0,0,0,0,0,-4
11275,0,1,0,0,2,2
11276,-5,-5,-5,-5,-5,-5
11277,-5,-5,-5,-5,-5,-5
11278,-5,-5,-5,-5,-5,-5
11279,-5,-5,-5,-5,-5,-5
11280,-5,-5,-5,-5,-5,-5
11281,-5,-5,-5,-5,-5,-5
11282,-5,-5,-5,-5,-5,-5
11283,-5,-5,-5,-5,-5,-5
11284,-5,-5,-5,-5,-5,-5
11285,-5,-5,-5,-5,-5,-5
11286,-5,-5,-5,-5,-5,-5
11287,-5,-5,-5,-5,-5,-5
11288,-5,-5,-5,-5,-5,-5
11289,-5,-5,-5,-5,-5,-5
11290,-5,-5,-5,-5,-5,-5
11291,-5,-5,-5,-5,-5,-5
11292,-5,-5,-5,-5,-5,-5
11293,-5,-5,-5,-5,-5,-5
11294,-5,-5,-5,-5,-5,-5
11295,-5,-5,-5,-5,-5,-5
11296,-5,-5,-5,-5,-5,-5
11297,-5,-5,-5,-5,-5,-5
11298,-5,-5,-5,-5,-5,-5
11299,-5,-5,-5,-5,-5,-5
11300,-5,-5,-5,-5,-5,-5
11301,1,-4,-4,-4,-4,-4
11302,-5,-5,-5,-5,-5,-5
11303,-5,-5,-5,-5,-5,-5
11304,-5,-5,-5,-5,-5,-5
11305,-5,-5,-5,-5,-5,-5
11306,-5,-5,-5,-5,-5,-5
11307,-5,-5,-5,-5,-5,-5
11308,-5,-5,-5,-5,-5,-5
11309,1,-4,-4,-4,-4,-4
11310,-5,-5,-5,-5,-5,-5
11311,-5,-5,-5,-5,-5,-5
11312,-5,-5,-5,-5,-5,-5
11313,-5,-5,-5,-5,-5,-5
11314,-5,-5,-5,-5,-5,-5
11315,-5,-5,-5,-5,-5,-5
11316,-5,-5,-5,-5,-5,-5
11317,1,-4,-4,-4,-4,-4
11318,-5,-5,-5,-5,-5,-5
11319,1,-4,-4,-4,-4,-4
11320,-5,-5,-5,-5,-5,-5
11321,-5,-5,-5,-5,-5,-5
11322,-5,-5,-5,-5,-5,-5
11323,-5,-5,-5,-5,-5,-5
11324,-5,-5,-5,-5,-5,-5
11325,1,-4,-4,-4,-4,-4
11326,-5,-5,-5,-5,-5,-5
11327,-5,-5,-5,-5,-5,-5
11328,1,-4,-4,-4,-4,-4
11329,-5,-5,-5,-5,-5,-5
11330,-5,-5,-5,-5,-5,-5
11331,-5,-5,-5,-5,-5,-5
11332,-5,-5,-5,-5,-5,-5
11333,-5,-5,-5,-5,-5,-5
11334,1,-4,-4,-4,-4,-4
11335,-5,-5,-5,-5,-5,-5
11336,-5,-5,-5,-5,-5,-5
11337,1,-4,-4,-4,-4,-4
11338,-5,-5,-5,-5,-5,-5
11339,-5,-5,-5,-5,-5,-5
11340,1,-4,-4,-4,-4,-4
11341,-5,-5,-5,-5,-5,-5
11342,1,-4,-4,-4,-4,-4
11343,-5,-5,-5,-5,-5,-5
11344,-5,-5,-5,-5,-5,-5
11345,-5,-5,-5,-5,-5,-5
11346,-5,-5,-5,-5,-5,-5
11347,-5,-5,-5,-5,-5,-5
11348,-5,-5,-5,-5,-5,-5
11349,-5,-5,-5,-5,-5,-5
11350,-5,-5,-5,-5,-5,-5
11351,-5,-5,-5,-5,-5,-5
11352,-5,-5,-5,-5,-5,-5
11353,-5,-5,-5,-5,-5,-5
11354,-5,-5,-5,-5,-5,-5
11355,-5,-5,-5,-5,-5,-5
11356,-5,-5,-5,-5,-5,-5
11357,-5,-5,-5,-5,-5,-5
11358,-5,-5,-5,-5,-5,-5
11359,-5,-5,-5,-5,-5,-5
11360,-5,-5,-5,-5,-5,-5
