C0000100,C0000200,C0005700,m_age_ya,m_HGC
777905,7779,1985,26,12
778101,7781,1979,15,8
778201,7782,1975,18,9
778202,7782,1977,19,9
778203,7782,1978,20,9
778801,7788,1990,27,12
778802,7788,1993,30,12
778901,7789,1975,18,14
778902,7789,1980,23,14
778903,7789,1981,24,14
778904,7789,1985,28,14
779101,7791,1990,26,12
779102,7791,1996,32,12
779401,7794,1977,20,14
779402,7794,1982,24,14
779501,7795,1976,18,12
779502,7795,1979,21,12
779503,7795,1982,24,12
779504,7795,1996,38,12
779601,7796,1980,18,12
779602,7796,1989,27,12
779701,7797,1979,16,12
779702,7797,1981,19,12
779801,7798,1978,18,11
779802,7798,1980,21,11
780201,7802,1979,17,12
780202,7802,1980,18,12
780203,7802,1993,31,12
780401,7804,1980,17,12
780402,7804,1982,19,12
780403,7804,1990,26,12
780404,7804,1990,26,12
780601,7806,1983,21,14
780602,7806,1989,27,14
780603,7806,1992,29,14
781001,7810,1981,19,12
781002,7810,1993,32,12
781301,7813,1981,22,13
781401,7814,1977,15,14
781402,7814,1980,17,14
781403,7814,1983,20,14
781501,7815,1986,26,12
781801,7818,1972,15,14
781802,7818,1975,18,14
781803,7818,1986,28,14
781804,7818,1988,31,14
781805,7818,1990,32,14
781901,7819,1983,22,12
781902,7819,1988,28,12
782001,7820,1981,16,12
782002,7820,1988,24,12
782101,7821,1978,17,8
782102,7821,1980,20,8
782103,7821,1982,22,8
782201,7822,1996,32,14
782301,7823,1980,20,12
782302,7823,1983,24,12
782501,7825,1988,25,13
782502,7825,1990,27,13
782801,7828,1987,22,7
782802,7828,1993,28,7
782803,7828,2003,38,7
782804,7828,2005,40,7
782901,7829,1979,17,12
782902,7829,1991,30,12
783001,7830,1982,19,13
783002,7830,1984,22,13
783101,7831,1982,18,12
783102,7831,1986,22,12
783103,7831,1987,23,12
783104,7831,1987,23,12
783201,7832,1980,16,11
783202,7832,1981,18,11
783203,7832,1984,20,11
783301,7833,1986,24,14
783302,7833,1988,25,14
783501,7835,1977,19,13
783502,7835,1980,22,13
783503,7835,1987,28,13
783504,7835,2000,41,13
783601,7836,1986,23,12
783602,7836,1988,24,12
783801,7838,1982,19,15
784101,7841,1988,31,12
784201,7842,1986,27,12
784401,7844,1979,16,14
784601,7846,1983,18,18
784602,7846,1986,21,18
784901,7849,1984,20,12
784902,7849,1993,28,12
785101,7851,1986,22,12
785601,7856,1988,25,12
785602,7856,1991,28,12
785603,7856,1994,31,12
785604,7856,1996,33,12
786401,7864,1980,17,12
786402,7864,1988,25,12
786403,7864,1990,27,12
786404,7864,1995,31,12
786405,7864,2006,43,12
786501,7865,1983,23,6
786502,7865,1985,25,6
786503,7865,1987,28,6
786504,7865,1999,40,6
786901,7869,1981,19,11
786902,7869,1983,21,11
786903,7869,1984,22,11
786904,7869,1985,23,11
786905,7869,1990,28,11
787501,7875,1991,32,15
787801,7878,1987,30,12
787802,7878,1989,31,12
788201,7882,1975,16,11
788202,7882,1979,19,11
788203,7882,1981,22,11
788301,7883,1979,18,12
788302,7883,1991,30,12
788303,7883,1993,31,12
788501,7885,1976,17,11
788502,7885,1984,24,11
788601,7886,1977,15,12
788602,7886,1978,17,12
788603,7886,1982,20,12
789001,7890,1987,24,12
789101,7891,1981,19,15
789102,7891,1990,28,15
789201,7892,1981,22,12
789202,7892,1983,25,12
789203,7892,1987,29,12
789301,7893,1979,21,12
789302,7893,1982,23,12
789303,7893,1985,26,12
789401,7894,1976,18,11
789501,7895,1984,24,16
789502,7895,1987,26,16
789503,7895,1990,29,16
789801,7898,1978,17,12
789802,7898,1982,22,12
790001,7900,1999,36,12
790101,7901,1980,17,9
790102,7901,1983,19,9
790103,7901,1984,20,9
790401,7904,1986,29,16
790402,7904,1988,31,16
790403,7904,1990,33,16
790501,7905,1978,16,8
790502,7905,1982,21,8
791001,7910,1986,23,15
791101,7911,1976,18,9
791102,7911,1978,20,9
791103,7911,1984,25,9
791201,7912,1978,17,12
791202,7912,1979,18,12
791203,7912,1981,20,12
791401,7914,1979,20,12
791402,7914,1981,22,12
791403,7914,1982,23,12
791404,7914,1985,26,12
791405,7914,1988,29,12
791406,7914,1990,31,12
791407,7914,1990,31,12
791501,7915,1982,23,12
791901,7919,1986,26,9
791902,7919,1988,29,9
792101,7921,1977,20,12
792102,7921,1978,20,12
792103,7921,1981,23,12
792201,7922,1979,20,13
792401,7924,1976,19,12
792701,7927,1976,18,12
792702,7927,1977,19,12
792703,7927,1981,22,12
792704,7927,1985,26,12
792801,7928,1982,19,15
792802,7928,1988,25,15
792803,7928,1991,28,15
793001,7930,1985,25,14
793002,7930,1987,26,14
793003,7930,1989,28,14
793101,7931,1988,26,9
793102,7931,1991,29,9
793103,7931,1998,36,9
793301,7933,1973,16,14
793302,7933,1975,18,14
793303,7933,1990,33,14
793801,7938,1978,14,12
793802,7938,1979,16,12
793803,7938,1980,17,12
793804,7938,1981,18,12
793805,7938,1984,20,12
794301,7943,1988,27,12
794501,7945,1982,18,12
794502,7945,1985,22,12
794503,7945,1988,24,12
794901,7949,1985,23,12
794902,7949,1987,25,12
795001,7950,1985,22,12
795101,7951,1995,31,12
795201,7952,1987,24,10
795202,7952,1992,29,10
795203,7952,1996,33,10
795801,7958,1982,18,13
795802,7958,1984,19,13
795803,7958,2001,37,13
795804,7958,2001,37,13
795901,7959,1998,35,12
795902,7959,1999,37,12
796701,7967,1976,16,12
796702,7967,1978,18,12
796703,7967,1981,21,12
796801,7968,1980,18,14
796802,7968,1982,21,14
796803,7968,1986,25,14
796804,7968,1992,31,14
796805,7968,1994,33,14
796901,7969,1986,24,14
796902,7969,1987,25,14
797101,7971,1981,20,10
797102,7971,1983,23,10
797103,7971,1987,26,10
797104,7971,1989,28,10
797105,7971,1991,30,10
797301,7973,1991,28,14
797302,7973,1994,31,14
797401,7974,1983,20,10
797402,7974,1988,25,10
797501,7975,1981,24,6
797502,7975,1988,30,6
797503,7975,1989,32,6
797901,7979,1982,24,20
797902,7979,1986,28,20
798001,7980,1987,30,20
798002,7980,1990,33,20
798003,7980,1992,35,20
798101,7981,1979,21,14
798102,7981,1981,23,14
798301,7983,1982,22,12
798302,7983,1989,30,12
798501,7985,1982,19,13
798502,7985,1984,22,13
798503,7985,1989,27,13
798801,7988,1989,27,15
799001,7990,1988,26,12
799002,7990,1996,35,12
799401,7994,1983,19,11
799402,7994,1987,23,11
799403,7994,1989,25,11
799404,7994,1992,28,11
799405,7994,2001,37,11
799701,7997,1994,33,12
799702,7997,1997,36,12
799703,7997,2001,39,12
799801,7998,1992,34,16
799802,7998,1995,37,16
799803,7998,1997,39,16
800001,8000,1981,23,16
800002,8000,1983,26,16
800003,8000,1984,27,16
800101,8001,1973,16,13
800102,8001,1976,18,13
800103,8001,1978,20,13
800104,8001,1981,23,13
800105,8001,1984,26,13
800601,8006,1981,19,13
800602,8006,1992,30,13
800603,8006,1995,33,13
800801,8008,1986,29,20
801501,8015,1979,16,11
801502,8015,1980,18,11
801503,8015,1982,20,11
801601,8016,1982,19,9
801602,8016,1988,25,9
801701,8017,1975,17,11
801702,8017,1978,20,11
801703,8017,1989,30,11
801704,8017,1990,32,11
801801,8018,1978,18,12
801802,8018,1980,20,12
802001,8020,1992,29,15
802002,8020,1993,31,15
802003,8020,1997,35,15
802004,8020,2000,37,15
802301,8023,1984,19,10
802801,8028,1974,15,15
802901,8029,1979,20,16
802902,8029,1980,21,16
802903,8029,1982,22,16
803001,8030,1981,19,14
803002,8030,1984,21,14
803003,8030,1998,35,14
803101,8031,1981,17,13
803102,8031,1982,18,13
803103,8031,1985,21,13
803104,8031,1996,32,13
803105,8031,2000,36,13
803106,8031,2000,36,13
803301,8033,1990,27,16
803302,8033,1995,32,16
803303,8033,2000,37,16
803401,8034,1988,25,16
803402,8034,1993,30,16
803403,8034,1995,32,16
803404,8034,2000,37,16
803901,8039,1981,17,11
803902,8039,1991,27,11
803903,8039,1992,29,11
803904,8039,1994,30,11
804201,8042,1989,25,15
804401,8044,1983,21,14
804402,8044,1985,23,14
804403,8044,1987,25,14
804501,8045,1978,18,10
804502,8045,1979,19,10
804701,8047,1980,19,14
804702,8047,1983,22,14
804801,8048,1984,19,12
804802,8048,1988,23,12
804901,8049,1983,22,13
804902,8049,1987,26,13
805101,8051,1979,22,12
805102,8051,1983,26,12
805103,8051,1985,28,12
805301,8053,1986,25,12
805302,8053,1989,28,12
805401,8054,1987,25,12
805402,8054,1989,26,12
805701,8057,1979,19,13
805702,8057,1985,26,13
805703,8057,1986,27,13
805704,8057,1987,27,13
805901,8059,1978,17,8
805902,8059,1979,18,8
805903,8059,1980,19,8
805904,8059,1982,21,8
805905,8059,1984,23,8
805906,8059,1985,24,8
805907,8059,1987,26,8
805908,8059,1992,31,8
806101,8061,1987,24,11
806102,8061,1996,34,11
806601,8066,1987,24,11
806602,8066,1988,25,11
806603,8066,1990,27,11
806801,8068,1982,21,12
806802,8068,1987,25,12
806803,8068,1991,29,12
807201,8072,1978,19,13
807202,8072,1988,29,13
807801,8078,1991,28,17
807802,8078,1996,33,17
807901,8079,1981,23,12
807902,8079,1983,25,12
808301,8083,1983,22,14
808302,8083,1989,28,14
808303,8083,1993,32,14
808304,8083,1995,34,14
808401,8084,1985,24,11
808601,8086,1989,25,16
809101,8091,1978,20,4
809102,8091,1979,21,4
809103,8091,1984,25,4
809104,8091,1991,32,4
809105,8091,1996,37,4
809301,8093,1982,24,12
809302,8093,1995,37,12
809901,8099,1978,18,3
809902,8099,1982,22,3
810201,8102,1984,22,7
810202,8102,1988,26,7
810301,8103,1976,16,5
810302,8103,1977,17,5
810303,8103,1985,26,5
810501,8105,1986,26,20
810502,8105,1990,30,20
810503,8105,1993,32,20
810901,8109,1978,18,11
810902,8109,1982,22,11
810903,8109,1986,25,11
811001,8110,1986,28,14
811002,8110,1990,33,14
811101,8111,1996,32,20
811301,8113,1979,19,13
811302,8113,1985,24,13
811303,8113,1992,32,13
811401,8114,1983,20,10
811402,8114,1986,22,10
811403,8114,1987,23,10
811404,8114,1979,16,10
811901,8119,1987,28,16
812001,8120,1989,32,95
812101,8121,1992,34,20
812301,8123,1984,27,95
812501,8125,1975,15,11
812502,8125,1977,16,11
812503,8125,1978,18,11
812504,8125,1984,24,11
812701,8127,1976,18,13
812702,8127,1989,31,13
812901,8129,1982,22,13
812902,8129,1985,24,13
813301,8133,1994,30,14
813701,8137,1985,28,12
814001,8140,1978,17,14
814002,8140,1981,20,14
814003,8140,1984,22,14
814004,8140,1994,32,14
814005,8140,1996,34,14
814101,8141,1983,25,12
814102,8141,1984,27,12
814301,8143,1980,17,15
814302,8143,1985,22,15
814303,8143,1994,31,15
814401,8144,1986,22,11
814402,8144,1990,26,11
814403,8144,1992,28,11
814801,8148,1984,21,14
814802,8148,1988,25,14
814901,8149,1997,39,14
815001,8150,1999,36,20
815101,8151,1989,31,17
815102,8151,1995,37,17
815201,8152,1989,27,16
815202,8152,1991,29,16
815301,8153,1992,29,14
815302,8153,1999,36,14
816001,8160,1989,25,12
816101,8161,1981,18,11
816102,8161,2001,38,11
816901,8169,1984,26,18
816902,8169,1986,28,18
817201,8172,1977,17,13
817202,8172,1978,19,13
817203,8172,1982,22,13
817204,8172,1987,27,13
817401,8174,1976,18,9
817402,8174,1978,21,9
817403,8174,1983,25,9
817404,8174,1984,26,9
817405,8174,1994,36,9
817406,8174,1994,36,9
817407,8174,2000,42,9
817501,8175,1981,18,12
817502,8175,1983,20,12
817601,8176,1989,25,14
817801,8178,1987,24,11
817802,8178,1992,29,11
818001,8180,1976,18,3
818002,8180,1977,19,3
818003,8180,1978,20,3
818004,8180,1984,26,3
818101,8181,1988,27,12
818102,8181,1991,29,12
818401,8184,1980,20,12
818402,8184,1993,33,12
818901,8189,1986,27,6
818902,8189,1988,29,6
819301,8193,1979,19,13
819302,8193,1981,22,13
819303,8193,1986,26,13
819401,8194,1975,17,12
819402,8194,1981,24,12
819403,8194,1983,26,12
819501,8195,1980,20,11
819502,8195,1981,21,11
819503,8195,1989,29,11
819601,8196,1985,27,11
819801,8198,1985,23,6
819802,8198,1986,24,6
819803,8198,1988,26,6
819804,8198,1989,28,6
819805,8198,1992,31,6
820201,8202,1979,18,6
820202,8202,1980,19,6
820203,8202,1982,22,6
820204,8202,1992,31,6
820801,8208,2001,37,16
821001,8210,1976,15,11
821002,8210,1978,17,11
821003,8210,1981,21,11
821004,8210,1984,23,11
821005,8210,1991,31,11
821201,8212,1982,25,16
821202,8212,1985,27,16
821301,8213,1982,19,11
821302,8213,2000,37,11
821501,8215,2006,42,13
821701,8217,1977,17,20
821702,8217,1988,28,20
822201,8222,1981,23,11
822601,8226,1981,22,16
822602,8226,1987,28,16
822603,8226,1990,31,16
822701,8227,2001,39,16
823501,8235,1982,24,14
823502,8235,1986,28,14
823503,8235,1991,33,14
823504,8235,1992,34,14
823701,8237,1993,32,18
823702,8237,1995,34,18
823703,8237,1998,38,18
824301,8243,1978,17,12
824302,8243,1993,32,12
825401,8254,1976,14,12
825701,8257,1979,20,16
825702,8257,1983,25,16
825703,8257,1988,30,16
825901,8259,1977,16,6
825902,8259,1988,27,6
825903,8259,1990,29,6
826001,8260,1978,18,12
826002,8260,1987,27,12
826003,8260,1990,30,12
826004,8260,1991,31,12
826101,8261,1977,16,10
826102,8261,1978,17,10
826103,8261,1983,22,10
826104,8261,1986,25,10
826105,8261,1991,30,10
826106,8261,1992,31,10
826107,8261,1996,35,10
826201,8262,1992,30,20
826202,8262,1995,33,20
826203,8262,1997,35,20
826401,8264,1979,21,12
826402,8264,1982,24,12
826403,8264,1982,24,12
826404,8264,1988,30,12
826501,8265,1988,30,12
826502,8265,1989,31,12
826503,8265,1990,32,12
826504,8265,1992,34,12
826505,8265,1993,35,12
826901,8269,1982,20,12
826902,8269,1984,23,12
826903,8269,1990,28,12
826904,8269,1996,34,12
826905,8269,1998,37,12
826906,8269,2001,39,12
827101,8271,1979,22,15
827301,8273,1977,18,12
827302,8273,1980,22,12
827303,8273,1993,35,12
827304,8273,1994,36,12
827305,8273,1994,36,12
827601,8276,1978,20,13
827602,8276,1979,21,13
827901,8279,1981,24,15
827902,8279,1986,29,15
828301,8283,1977,18,13
828302,8283,1979,20,13
828303,8283,1986,27,13
828401,8284,1974,14,9
828402,8284,1975,16,9
828403,8284,1977,18,9
828404,8284,1978,19,9
828405,8284,1980,20,9
828406,8284,1982,22,9
828407,8284,1989,30,9
828408,8284,1991,32,9
828601,8286,1976,19,12
828602,8286,1978,21,12
828603,8286,1986,29,12
828604,8286,1989,32,12
828701,8287,1974,17,11
828702,8287,1976,18,11
828703,8287,1981,24,11
828901,8289,1981,18,11
828902,8289,1991,28,11
828903,8289,1992,29,11
828904,8289,1993,30,11
828905,8289,1995,32,11
828906,8289,2000,37,11
829401,8294,1985,21,14
829402,8294,1992,28,14
829403,8294,1996,31,14
829601,8296,1982,19,11
829602,8296,1983,20,11
829603,8296,1987,23,11
829604,8296,1988,24,11
829605,8296,2001,38,11
829606,8296,2004,40,11
829801,8298,1979,22,5
829802,8298,1983,26,5
829803,8298,1986,29,5
829804,8298,1990,33,5
830501,8305,1979,18,6
830502,8305,1980,19,6
830503,8305,1981,21,6
830504,8305,1983,23,6
830505,8305,1988,27,6
830506,8305,1990,29,6
830507,8305,1992,31,6
830508,8305,1994,34,6
830509,8305,1997,37,6
830801,8308,1981,17,11
830802,8308,1984,19,11
830803,8308,1985,21,11
830901,8309,1978,16,7
830902,8309,1979,18,7
830903,8309,1981,20,7
830904,8309,1982,21,7
830905,8309,1994,32,7
830906,8309,1997,36,7
830907,8309,1998,37,7
830908,8309,2000,39,7
831001,8310,1988,30,11
831101,8311,1982,23,14
831102,8311,1983,25,14
831103,8311,1988,29,14
831104,8311,1990,31,14
831201,8312,1973,15,9
831202,8312,1974,16,9
831203,8312,1978,20,9
831301,8313,1976,19,9
831501,8315,1988,25,13
831701,8317,1979,16,12
831702,8317,1984,20,12
831901,8319,1980,19,12
831902,8319,1985,24,12
832401,8324,1977,18,9
832402,8324,1980,21,9
832403,8324,1981,23,9
832501,8325,1983,23,11
832502,8325,1986,26,11
832503,8325,1989,29,11
832901,8329,1993,31,12
832902,8329,1995,33,12
832903,8329,1997,34,12
833001,8330,1986,23,12
833002,8330,1992,29,12
833201,8332,1973,15,3
833202,8332,1975,17,3
833203,8332,1978,20,3
833401,8334,1985,21,12
833402,8334,1993,29,12
833501,8335,1983,24,12
833502,8335,1985,26,12
833601,8336,1985,26,14
833602,8336,1987,28,14
833603,8336,1990,32,14
833701,8337,1994,31,12
833702,8337,1998,35,12
834001,8340,1975,17,12
834002,8340,1977,19,12
834301,8343,1980,16,13
834302,8343,1982,18,13
834303,8343,1988,24,13
834304,8343,1990,26,13
834305,8343,1995,32,13
834501,8345,1983,19,16
834502,8345,1990,27,16
834601,8346,1987,23,20
834602,8346,1993,28,20
834901,8349,1978,20,14
834902,8349,1982,23,14
834903,8349,1987,29,14
834904,8349,1990,32,14
835101,8351,1985,23,13
835102,8351,1990,28,13
835103,8351,1999,37,13
835201,8352,1988,25,15
835202,8352,1997,34,15
835203,8352,1999,36,15
835301,8353,1980,19,9
835302,8353,1981,20,9
835303,8353,1983,22,9
835304,8353,1987,26,9
835401,8354,1982,24,12
835402,8354,1983,26,12
835701,8357,1982,17,13
835702,8357,1983,19,13
835703,8357,1989,24,13
835704,8357,1990,26,13
835901,8359,1980,17,10
835902,8359,1982,18,10
835903,8359,1985,22,10
835904,8359,1991,28,10
835905,8359,1991,28,10
836201,8362,1983,22,12
836202,8362,1986,25,12
836301,8363,1985,25,12
836302,8363,1986,26,12
836601,8366,1986,21,12
836602,8366,1988,24,12
836701,8367,1980,19,11
837101,8371,1978,19,10
837102,8371,1981,22,10
837301,8373,1977,19,10
837302,8373,1981,22,10
837303,8373,1988,29,10
837401,8374,1987,24,13
837402,8374,1994,31,13
837501,8375,1981,24,12
837502,8375,1985,28,12
837503,8375,1989,32,12
837504,8375,1991,34,12
837601,8376,1986,27,12
837602,8376,1987,28,12
837603,8376,1990,31,12
837604,8376,1991,32,12
837605,8376,1993,33,12
837701,8377,1982,21,12
837702,8377,1983,22,12
838301,8383,1980,20,13
838302,8383,1988,27,13
838701,8387,1983,19,14
838901,8389,1982,23,14
838902,8389,1985,25,14
838903,8389,1990,31,14
839101,8391,1980,22,12
839102,8391,1984,26,12
839103,8391,1987,29,12
839104,8391,1992,34,12
839301,8393,1981,19,11
839302,8393,1992,30,11
839303,8393,1993,31,11
839304,8393,1999,37,11
839501,8395,1983,25,16
839502,8395,1985,27,16
839503,8395,1986,29,16
839801,8398,1987,23,12
840101,8401,1976,16,8
840102,8401,1980,20,8
840401,8404,1976,18,10
840402,8404,1979,21,10
840501,8405,1997,35,10
840502,8405,2000,37,10
840701,8407,1977,17,12
840702,8407,1979,20,12
840703,8407,1988,29,12
840801,8408,1980,16,13
840802,8408,1993,29,13
840803,8408,1995,31,13
841301,8413,1988,26,12
841302,8413,1992,29,12
841601,8416,1995,32,16
841602,8416,1998,35,16
841701,8417,1992,28,17
841702,8417,1994,30,17
841703,8417,1996,32,17
841801,8418,1984,22,13
841802,8418,1985,23,13
841803,8418,1988,26,13
842201,8422,1985,23,16
842202,8422,1987,24,16
842203,8422,1990,28,16
842204,8422,1992,30,16
842205,8422,2005,42,16
842401,8424,1980,16,8
842402,8424,1985,21,8
842501,8425,1981,19,12
842502,8425,1987,25,12
842801,8428,1989,30,18
842901,8429,1977,19,12
842902,8429,1982,25,12
842903,8429,1985,27,12
843001,8430,1980,17,18
843201,8432,1983,20,13
843202,8432,1986,22,13
843401,8434,1978,17,16
843402,8434,1982,21,16
843701,8437,1985,21,11
843702,8437,1987,23,11
844501,8445,1976,17,12
844502,8445,1983,24,12
844503,8445,1985,26,12
844601,8446,1986,23,12
844901,8449,1982,18,10
844902,8449,1988,24,10
844903,8449,1990,25,10
845201,8452,1981,20,8
845202,8452,1985,23,8
845501,8455,1979,20,12
845502,8455,1985,26,12
845701,8457,1978,15,12
846001,8460,1976,18,10
846002,8460,1978,20,10
846003,8460,1980,22,10
846301,8463,1986,24,16
846701,8467,1982,22,12
847301,8473,1979,17,10
847302,8473,1981,19,10
847501,8475,1981,21,12
847502,8475,1987,27,12
847701,8477,1985,21,12
847702,8477,1993,28,12
847901,8479,1980,19,12
847902,8479,1987,26,12
848001,8480,1982,20,12
848002,8480,1987,24,12
848003,8480,1995,32,12
848201,8482,1990,31,16
848202,8482,2001,42,16
848301,8483,1980,19,13
848302,8483,1985,25,13
848401,8484,1989,25,16
848402,8484,1993,29,16
848801,8488,1979,18,17
848802,8488,1980,19,17
848803,8488,1982,21,17
848804,8488,1988,27,17
849001,8490,1983,23,14
849002,8490,1987,27,14
849101,8491,1974,16,10
849102,8491,1976,19,10
849201,8492,1974,15,14
849202,8492,1985,25,14
849203,8492,1988,29,14
849301,8493,1979,22,12
849302,8493,1982,25,12
