,urban_at_14,rural_at_14,farm_at_14,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,abort_#
9744,True,False,False,79.165,2,True,21,21,
9745,True,False,False,99.95,2,True,32,32,
9746,True,False,False,84.295,3,True,23,23,
9747,True,False,False,53.401,2,True,24,24,1
9748,True,False,False,62.898,,True,24,24,
9749,True,False,False,6.338,3,True,15,15,0
9750,True,False,False,47.333,2,True,23,23,
9751,True,False,False,94.798,0,True,22,22,
9752,False,True,False,15.223,2,True,20,20,0
9753,True,False,False,1.7550000000000001,4,False,,,0
9754,True,False,False,13.424,3,False,,,0
9755,True,False,False,5.111,3,True,,,0
9756,True,False,False,5.797,2,False,,,0
9757,True,False,False,13.246,1,True,24,24,0
9758,True,False,False,18.226,4,False,,,0
9759,True,False,False,9.714,2,True,20,20,
9760,True,False,False,57.841,5,True,19,19,
9761,True,False,False,13.382,2,True,19,19,
9762,True,False,False,38.792,4,True,26,26,0
9763,True,False,False,26.672,,True,30,30,
9764,True,False,False,21.655,2,True,19,19,0
9765,True,False,False,20.838,2,True,25,25,0
9766,True,False,False,7.618,4,False,,,
9767,True,False,False,,3,True,20,20,0
9768,True,False,False,2.824,2,True,23,23,
9769,True,False,False,9.697000000000001,5,True,16,16,
9770,True,False,False,39.598,2,True,17,17,
9771,True,False,False,71.95400000000001,2,True,18,18,0
9772,True,False,False,13.651,4,True,25,25,
9773,True,False,False,51.161,3,True,20,20,0
9774,True,False,False,9.252,2,True,23,23,
9775,True,False,False,14.556000000000001,2,True,20,20,
9776,True,False,False,87.993,4,True,,,
9777,True,False,False,10.418000000000001,4,True,19,19,0
9778,True,False,False,19.826,5,True,24,24,
9779,True,False,False,21.132,1,True,18,18,
9780,True,False,False,39.932,2,False,,,
9781,True,False,False,84.977,2,False,,,0
9782,True,False,False,91.677,3,True,32,32,
9783,True,False,False,53.239000000000004,4,True,17,17,0
9784,True,False,False,32.368,0,False,,,
9785,True,False,False,61.822,0,True,44,44,
9786,True,False,False,,3,True,27,27,
9787,True,False,False,88.767,3,True,34,34,
9788,True,False,False,61.388,3,True,21,21,1
9789,True,False,False,23.728,2,True,19,19,0
9790,False,False,True,67.561,4,True,24,24,
9791,False,True,False,57.965,2,True,16,16,
9792,True,False,False,68.05,2,True,22,22,
9793,True,False,False,27.208000000000002,4,True,21,21,
9794,True,False,False,32.539,3,True,16,16,0
9795,True,False,False,59.808,6,True,18,18,0
9796,True,False,False,56.994,2,True,18,18,0
9797,True,False,False,26.337,2,True,21,21,0
9798,True,False,False,49.608000000000004,2,True,17,17,0
9799,False,True,False,5.39,2,True,18,18,
9800,False,True,False,,6,True,24,24,
9801,False,False,True,,,True,19,19,
9802,True,False,False,32.722,,False,,,
9803,True,False,False,,9,True,23,23,
9804,False,True,False,9.52,2,True,22,22,
9805,True,False,False,17.228,2,True,21,21,
9806,True,False,False,16.187,,True,,,0
9807,False,True,False,38.963,2,True,18,18,
9808,True,False,False,13.71,2,True,16,16,0
9809,False,False,True,28.998,4,True,20,20,
9810,True,False,False,11.406,2,True,22,22,0
9811,True,False,False,1.936,2,True,45,45,
9812,True,False,False,14.117,2,True,21,21,0
9813,True,False,False,12.916,2,True,40,40,
9814,True,False,False,9.963000000000001,2,True,19,19,
9815,True,False,False,3.5700000000000003,3,False,,,
9816,True,False,False,13.068,4,True,19,19,0
9817,True,False,False,29.593,2,True,17,17,0
9818,True,False,False,,3,False,,,
9819,True,False,False,71.877,4,True,23,23,0
9820,True,False,False,30.996000000000002,2,True,23,23,
9821,True,False,False,47.067,3,True,22,22,
9822,True,False,False,30.966,2,True,21,21,
9823,True,False,False,32.201,4,False,,,0
9824,True,False,False,24.501,1,True,23,23,
9825,True,False,False,19.474,2,True,,,0
9826,True,False,False,4.037,3,False,,,
9827,True,False,False,,2,True,18,18,4
9828,True,False,False,74.962,4,True,25,25,
9829,True,False,False,22.026,3,True,21,21,0
9830,False,True,False,31.84,4,True,33,33,1
9831,True,False,False,30.823,1,False,,,0
9832,True,False,False,37.812,1,False,,,
9833,False,True,False,4.299,3,True,16,16,0
9834,True,False,False,17.429000000000002,2,True,,,
9835,True,False,False,12.427,3,False,,,
9836,True,False,False,22.757,3,True,29,29,0
9837,True,False,False,51.181000000000004,4,True,21,21,0
9838,True,False,False,37.277,3,True,18,18,0
9839,True,False,False,34.791000000000004,4,True,21,21,0
9840,True,False,False,13.16,1,True,27,27,
9841,True,False,False,92.09700000000001,2,False,,,
9842,True,False,False,11.121,0,False,,,
9843,True,False,False,18.736,4,True,20,20,0
9844,True,False,False,1.812,0,True,26,26,0
9845,True,False,False,32.788000000000004,4,True,20,20,
9846,True,False,False,41.708,3,True,48,48,
9847,True,False,False,47.78,3,True,22,22,
9848,True,False,False,16.121,2,False,,,0
9849,True,False,False,47.186,1,True,21,21,
9850,True,False,False,5.845,2,True,20,20,0
9851,True,False,False,22.537,2,True,17,17,1
9852,True,False,False,3.04,0,False,,,
9853,True,False,False,22.882,0,True,50,50,
9854,True,False,False,76.221,0,True,33,33,1
9855,True,False,False,43.825,2,True,28,28,
9856,True,False,False,,,False,,,
9857,False,True,False,28.937,2,True,19,19,0
9858,True,False,False,23.07,2,True,33,33,
9859,True,False,False,19.008,2,True,25,25,
9860,True,False,False,26.621000000000002,2,True,16,16,2
9861,True,False,False,11.473,2,True,18,18,0
9862,True,False,False,62.653,3,True,18,18,2
9863,True,False,False,1.9060000000000001,2,True,18,18,0
9864,True,False,False,16.206,3,False,,,1
9865,True,False,False,90.349,1,True,20,20,0
9866,True,False,False,21.985,2,True,29,29,0
9867,True,False,False,69.68,3,True,24,24,
9868,True,False,False,,,True,27,27,
9869,True,False,False,55.051,3,False,,,0
9870,True,False,False,48.132,2,True,22,22,0
9871,True,False,False,30.417,0,True,22,22,0
9872,True,False,False,76.31400000000001,3,True,25,25,
9873,True,False,False,5.625,3,True,40,40,0
9874,True,False,False,6.9750000000000005,3,True,48,48,
9875,True,False,False,76.76,2,True,,,
9876,True,False,False,8.926,4,True,30,30,0
9877,True,False,False,42.243,3,False,,,
9878,True,False,False,43.527,3,True,25,25,
9879,True,False,False,19.165,4,False,,,
9880,True,False,False,20.353,3,True,30,30,0
9881,True,False,False,8.516,2,True,,,0
9882,True,False,False,60.08,2,True,23,23,
9883,True,False,False,23.341,2,True,27,27,
9884,True,False,False,15.035,2,True,21,21,0
9885,True,False,False,13.593,4,True,20,20,
9886,False,True,False,24.76,3,True,19,19,1
9887,True,False,False,,3,True,21,21,
9888,True,False,False,91.756,4,True,20,20,
9889,True,False,False,,4,True,25,25,
9890,True,False,False,,4,True,25,25,0
9891,True,False,False,20.66,2,True,18,18,1
9892,True,False,False,44.877,2,True,22,22,
9893,True,False,False,31.604,2,True,33,33,0
9894,True,False,False,23.059,5,True,22,22,0
9895,True,False,False,81.673,2,True,24,24,1
9896,True,False,False,91.635,4,True,28,28,0
9897,True,False,False,84.58800000000001,2,True,25,25,0
9898,True,False,False,34.851,3,True,31,31,0
9899,True,False,False,,0,False,,,0
9900,True,False,False,39.609,4,False,,,
9901,True,False,False,26.934,4,True,42,42,
9902,True,False,False,19.587,2,True,19,19,0
9903,True,False,False,14.091000000000001,3,False,,,
9904,True,False,False,54.011,4,True,25,25,
9905,True,False,False,10.778,2,True,29,29,2
9906,True,False,False,3.0300000000000002,2,False,,,
9907,True,False,False,9.893,4,True,,,
9908,True,False,False,1.801,10,False,,,
9909,True,False,False,11.255,3,False,,,1
9910,True,False,False,10.091000000000001,5,False,,,
9911,True,False,False,27.438,3,True,20,20,
9912,True,False,False,15.256,2,False,,,0
9913,True,False,False,15.882,3,True,45,45,
9914,True,False,False,,3,True,40,40,
9915,True,False,False,,3,True,20,20,0
9916,True,False,False,29.857,0,False,,,
9917,True,False,False,,3,False,,,
9918,True,False,False,2.1750000000000003,0,True,21,21,
9919,True,False,False,,,True,23,23,
9920,True,False,False,86.748,3,True,22,22,0
9921,True,False,False,25.589000000000002,1,True,17,17,1
9922,True,False,False,12.466000000000001,0,True,20,20,0
9923,True,False,False,,,False,,,
9924,True,False,False,18.301000000000002,2,True,19,19,0
9925,True,False,False,15.736,3,True,29,29,
9926,True,False,False,33.352000000000004,3,True,23,23,4
9927,True,False,False,25.137,3,True,36,36,
9928,True,False,False,34.064,3,False,,,
9929,True,False,False,17.932,,True,20,20,0
9930,True,False,False,,2,True,18,18,
9931,True,False,False,43.963,2,True,18,18,2
9932,True,False,False,70.325,2,True,27,27,
9933,True,False,False,79.84700000000001,3,True,34,34,
9934,True,False,False,82.294,4,True,19,19,1
9935,True,False,False,43.419000000000004,4,True,23,23,
9936,True,False,False,,3,True,21,21,
9937,True,False,False,21.903,2,True,18,18,0
9938,True,False,False,31.68,4,True,25,25,0
9939,True,False,False,12.467,2,True,19,19,0
9940,False,True,False,6.72,2,True,26,26,0
9941,True,False,False,,2,True,23,23,
9942,True,False,False,19.001,3,True,19,19,
9943,True,False,False,12.667,,True,16,16,0
9944,True,False,False,5.2860000000000005,2,True,19,19,1
9945,True,False,False,10.051,2,True,18,18,0
9946,True,False,False,3.416,0,False,,,
9947,True,False,False,18.376,2,True,24,24,0
9948,True,False,False,4.87,2,True,20,20,
9949,True,False,False,13.843,2,True,28,28,
9950,True,False,False,15.516,5,True,22,22,4
9951,True,False,False,9.581,2,False,,,
9952,True,False,False,3.712,1,True,22,22,0
9953,True,False,False,1.379,2,True,21,21,
9954,True,False,False,1.414,3,True,25,25,0
9955,True,False,False,5.978,3,False,,,
9956,False,True,False,6.8870000000000005,3,False,,,
9957,True,False,False,7.652,4,False,,,
9958,True,False,False,33.679,6,False,,,0
9959,True,False,False,0.232,4,True,19,19,0
9960,True,False,False,56.887,3,True,22,22,
9961,True,False,False,47.997,2,True,22,22,
9962,True,False,False,23.628,2,True,18,18,
9963,True,False,False,11.409,4,True,,,
9964,True,False,False,15.376,2,True,26,26,0
9965,True,False,False,,2,True,18,18,0
9966,True,False,False,5.69,3,True,,,1
9967,False,False,True,2.648,3,True,27,27,
9968,True,False,False,52.554,2,True,18,18,
9969,True,False,False,14.742,3,False,,,0
9970,True,False,False,49.904,4,True,53,53,
9971,True,False,False,1.536,2,False,,,4
9972,True,False,False,0.368,0,False,,,1
9973,True,False,False,3.814,3,False,,,2
9974,True,False,False,15.638,,True,,,
9975,True,False,False,12.842,3,False,,,
9976,True,False,False,1.351,2,True,32,32,
9977,True,False,False,,3,True,20,20,4
9978,True,False,False,51.76,2,True,32,32,3
9979,True,False,False,7.561,3,True,20,20,1
9980,True,False,False,21.327,2,True,18,18,0
9981,True,False,False,9.16,2,True,24,24,0
9982,True,False,False,50.722,6,True,23,23,
9983,True,False,False,25.957,2,False,,,
9984,True,False,False,12.115,2,True,,,
9985,True,False,False,24.28,4,True,26,26,1
9986,True,False,False,46.041000000000004,2,False,,,0
9987,True,False,False,29.117,8,True,38,38,
9988,True,False,False,6.152,2,False,,,
9989,True,False,False,25.181,2,True,33,33,
9990,True,False,False,9.671,,True,19,19,0
9991,True,False,False,30.8,3,True,21,21,0
9992,False,False,True,8.554,3,True,22,22,
9993,True,False,False,,,False,,,
9994,True,False,False,58.481,2,True,25,25,2
9995,True,False,False,0.101,4,True,25,25,
9996,True,False,False,7.562,2,False,,,0
9997,True,False,False,2.047,3,False,,,
9998,True,False,False,74.781,3,False,,,0
9999,True,False,False,15.393,2,True,26,26,0
10000,True,False,False,71.665,2,True,36,36,
10001,True,False,False,48.623,2,True,18,18,0
10002,True,False,False,19.006,3,True,19,19,
10003,True,False,False,52.693,3,False,,,
10004,True,False,False,,,True,22,22,
10005,True,False,False,41.658,4,True,23,23,
10006,True,False,False,28.858,3,True,26,26,0
10007,True,False,False,89.517,0,True,25,25,0
10008,True,False,False,53.889,5,True,23,23,
10009,True,False,False,80.224,3,True,24,24,3
10010,False,True,False,49.901,0,True,25,25,0
10011,True,False,False,29.972,2,True,22,22,0
10012,True,False,False,10.039,2,False,,,
10013,True,False,False,63.480000000000004,3,True,22,22,
10014,False,False,True,27.772000000000002,,True,17,17,
10015,False,True,False,,3,True,20,20,0
10016,True,False,False,61.905,2,True,21,21,0
10017,True,False,False,93.258,2,True,18,18,
10018,False,True,False,46.112,2,True,25,25,
10019,True,False,False,12.577,3,True,25,25,
10020,False,True,False,31.293,2,True,21,21,
10021,False,False,True,4.7860000000000005,3,True,37,37,
10022,False,False,True,,5,True,,,
10023,True,False,False,20.539,1,True,20,20,0
10024,True,False,False,0.882,5,True,19,19,
10025,True,False,False,5.7940000000000005,5,True,15,15,0
10026,False,False,True,1.431,4,True,21,21,
10027,True,False,False,21.743000000000002,3,True,20,20,
10028,True,False,False,6.106,2,True,18,18,0
10029,True,False,False,11.488,3,True,22,22,
10030,False,False,True,1.348,2,True,26,26,
10031,True,False,False,11.357000000000001,2,True,15,15,0
10032,False,False,True,7.804,2,True,23,23,
10033,False,True,False,5.179,2,True,26,26,0
10034,False,True,False,34.697,2,False,,,
10035,True,False,False,4.6930000000000005,4,True,20,20,0
10036,True,False,False,4.679,4,True,18,18,0
10037,True,False,False,44.247,2,True,17,17,3
10038,True,False,False,74.60300000000001,2,True,17,17,1
10039,False,True,False,36.0,2,False,,,0
10040,False,True,False,18.354,2,False,,,0
10041,True,False,False,16.666,3,False,,,1
10042,True,False,False,,3,True,24,24,
10043,True,False,False,19.996,,True,26,26,0
10044,True,False,False,26.804000000000002,0,True,18,18,0
10045,True,False,False,15.56,2,True,19,19,
10046,True,False,False,30.329,3,True,18,18,0
10047,True,False,False,1.837,5,True,26,26,2
10048,True,False,False,5.787,6,True,19,19,0
10049,True,False,False,7.543,2,True,28,28,
10050,True,False,False,23.525000000000002,4,True,24,24,
10051,True,False,False,42.769,2,True,23,23,0
10052,True,False,False,42.848,3,True,37,37,
10053,True,False,False,37.273,2,True,22,22,0
10054,True,False,False,33.659,2,True,23,23,0
10055,False,True,False,35.551,2,True,18,18,0
10056,True,False,False,54.802,2,True,22,22,
10057,True,False,False,29.832,3,True,26,26,
10058,True,False,False,45.101,4,True,17,17,0
10059,True,False,False,29.617,2,True,17,17,0
10060,True,False,False,10.545,2,True,18,18,
10061,True,False,False,12.257,2,True,15,15,0
10062,True,False,False,79.49,2,True,18,18,2
10063,True,False,False,47.137,2,False,,,0
10064,True,False,False,66.057,2,True,29,29,
10065,False,True,False,,4,True,16,16,0
10066,False,True,False,42.792,2,True,21,21,
10067,False,True,False,60.209,3,True,28,28,
10068,True,False,False,29.281000000000002,1,True,22,22,
10069,True,False,False,65.368,10,True,19,19,
10070,True,False,False,0.107,2,True,28,28,
10071,True,False,False,3.4170000000000003,2,True,22,22,0
10072,True,False,False,1.73,1,True,23,23,0
10073,True,False,False,1.917,1,True,32,32,
10074,True,False,False,2.515,2,True,18,18,
10075,True,False,False,19.102,0,False,,,
10076,True,False,False,40.422000000000004,2,True,20,20,0
10077,True,False,False,30.71,3,False,,,
10078,True,False,False,41.803000000000004,2,False,,,0
10079,True,False,False,26.352,2,True,31,31,
10080,True,False,False,21.756,2,True,14,14,4
10081,True,False,False,10.284,2,True,,,
10082,True,False,False,11.403,3,True,26,26,
10083,True,False,False,17.774,3,False,,,
10084,True,False,False,6.732,2,True,25,25,
