,Unnamed: 0,C0000100,C0000200,C0005700,m_age_ya,momexpectyos,cfemale1,m_HGC_ya,HGC_ya,piatreadingrecognition,piatreadingcomprehension,piatmathraw,dad_distance_ya,lnexpectedyos,numberofsiblings,behaveproblemindexpercentilescor,R0000100,dad_age,mom_age,f_HGC,m_HGC,HGC,reside_parent_type,age_stopped_living_w_parent,urban_at_14,rural_at_14,farm_at_14,phispanic,pblack,psex,pbizowner,phoursworked79,phoursworked2018,pjobnumberavg,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,p1stbirthaftermarriage,abort_#,foreign_lang_child,pfamilyattitudetofemaleworkingla,female_work_14,male_work_14,mother_work_1978,father_work_1978,#sibling,#sibling_school,cultural_influence,mincome20_40,teen_mom,teen_dad,teen_mom_not_teen_dad,teen_dad_not_teen_mom,teen_dad_and_teen_mom
5112,5112.0,537602.0,5376.0,1990.0,26.0,,0.0,5.0,4.0,,,,5.0,,1.0,,5376.0,40.0,41.0,2.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,825,0,4.66667,83.858,2.0,0.0,,,1.0,3.0,0.0,9.0,1.0,1.0,3.0,1.0,8.0,0.0,1.0,29024.20634,0.0,0.0,0.0,0.0,0.0
5113,5113.0,537801.0,5378.0,1985.0,20.0,,0.0,6.0,2.0,,,,5.0,,1.0,,5378.0,35.0,31.0,5.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,825,0,4.66667,50.793,2.0,1.0,20.0,20.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0,37354.74754,0.0,0.0,0.0,0.0,0.0
5114,5114.0,537802.0,5378.0,1987.0,22.0,4.0,0.0,6.0,,76.0,70.0,67.0,5.0,1.386294,0.0,526.0,5378.0,35.0,31.0,5.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,165,2165,6.35714,50.793,2.0,1.0,20.0,20.0,0.0,0.0,0.0,3.66667,1.0,1.0,2.0,1.0,4.0,0.0,1.0,37354.74754,0.0,0.0,0.0,0.0,0.0
5115,5115.0,538001.0,5380.0,1984.0,21.0,4.0,1.0,5.0,,78.0,54.0,70.0,0.0,1.386294,0.0,627.0,5380.0,33.0,28.0,2.0,5.0,5.0,,,1.0,0.0,0.0,0,0,2,0,165,2165,6.35714,24.032,2.0,1.0,20.0,20.0,0.0,0.0,0.0,3.66667,1.0,1.0,2.0,1.0,3.0,1.0,0.666666667,40635.98986,0.0,0.0,0.0,0.0,0.0
5116,5116.0,538002.0,5380.0,1986.0,24.0,4.0,0.0,5.0,,68.0,59.0,47.0,0.0,1.386294,2.0,561.0,5380.0,33.0,28.0,2.0,5.0,5.0,,,1.0,0.0,0.0,0,0,2,0,0,2120,2.72,24.032,2.0,1.0,20.0,20.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,0.666666667,40635.98986,0.0,0.0,0.0,0.0,0.0
5117,5117.0,538101.0,5381.0,1987.0,23.0,4.0,1.0,7.0,5.0,82.0,57.0,66.0,5.0,1.386294,2.0,791.0,5381.0,26.0,26.0,5.0,5.0,7.0,2.0,1.0,1.0,0.0,0.0,0,0,2,0,0,2120,2.72,97.117,2.0,1.0,48.0,48.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,10640.92993,0.0,0.0,0.0,0.0,0.0
5118,5118.0,538102.0,5381.0,1990.0,26.0,4.0,1.0,7.0,5.0,64.0,64.0,57.0,5.0,1.386294,2.0,501.0,5381.0,26.0,26.0,5.0,5.0,7.0,2.0,1.0,1.0,0.0,0.0,0,0,2,0,0,2120,2.72,97.117,2.0,1.0,48.0,48.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,10640.92993,0.0,0.0,0.0,0.0,0.0
5119,5119.0,538501.0,5385.0,1989.0,25.0,4.0,0.0,6.0,4.0,57.0,51.0,59.0,0.0,1.386294,2.0,446.0,5385.0,37.0,37.0,5.0,2.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,0,2120,2.72,49.694,4.0,1.0,23.0,23.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,8.0,2.0,0.666666667,50067.93967,0.0,0.0,0.0,0.0,0.0
5120,5120.0,538502.0,5385.0,1992.0,27.0,4.0,1.0,6.0,5.0,57.0,64.0,46.0,,1.386294,3.0,760.0,5385.0,37.0,37.0,5.0,2.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,739,3345,18.4643,49.694,4.0,1.0,23.0,23.0,1.0,0.0,0.0,3.66667,0.0,1.0,3.0,1.0,8.0,2.0,0.666666667,50067.93967,0.0,0.0,0.0,0.0,0.0
5121,5121.0,538503.0,5385.0,1994.0,30.0,4.0,1.0,6.0,5.0,55.0,52.0,48.0,,1.386294,3.0,923.0,5385.0,37.0,37.0,5.0,2.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,739,3345,18.4643,49.694,4.0,1.0,23.0,23.0,1.0,0.0,0.0,3.66667,0.0,1.0,3.0,1.0,8.0,2.0,0.666666667,50067.93967,0.0,0.0,0.0,0.0,0.0
5122,5122.0,538504.0,5385.0,1998.0,34.0,4.0,1.0,6.0,5.0,60.0,57.0,71.0,0.0,1.386294,3.0,864.0,5385.0,37.0,37.0,5.0,2.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,739,3345,18.4643,49.694,4.0,1.0,23.0,23.0,1.0,0.0,0.0,3.66667,0.0,1.0,3.0,1.0,8.0,2.0,0.666666667,50067.93967,0.0,0.0,0.0,0.0,0.0
5123,5123.0,538701.0,5387.0,1988.0,26.0,4.0,0.0,8.0,4.0,56.0,64.0,51.0,5.0,1.386294,3.0,935.0,5387.0,34.0,32.0,2.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,739,3345,18.4643,68.918,5.0,1.0,24.0,24.0,1.0,1.0,0.0,3.66667,0.0,1.0,3.0,3.0,6.0,1.0,1.0,13243.57433,0.0,0.0,0.0,0.0,0.0
5124,5124.0,538702.0,5387.0,1994.0,33.0,4.0,0.0,8.0,4.0,75.0,47.0,68.0,0.0,1.386294,3.0,913.0,5387.0,34.0,32.0,2.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,739,3345,18.4643,68.918,5.0,1.0,24.0,24.0,1.0,1.0,0.0,3.66667,0.0,1.0,3.0,3.0,6.0,1.0,1.0,13243.57433,0.0,0.0,0.0,0.0,0.0
5125,5125.0,538703.0,5387.0,1996.0,34.0,4.0,0.0,8.0,4.0,81.0,57.0,67.0,5.0,1.386294,3.0,867.0,5387.0,34.0,32.0,2.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,753,2120,6.11111,68.918,5.0,1.0,24.0,24.0,1.0,1.0,0.0,2.66667,0.0,1.0,3.0,3.0,6.0,1.0,1.0,13243.57433,0.0,0.0,0.0,0.0,0.0
5126,5126.0,538704.0,5387.0,1997.0,36.0,4.0,1.0,8.0,3.0,79.0,48.0,43.0,55.0,1.386294,3.0,818.0,5387.0,34.0,32.0,2.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,753,2120,6.11111,68.918,5.0,1.0,24.0,24.0,1.0,1.0,0.0,2.66667,0.0,1.0,3.0,3.0,6.0,1.0,1.0,13243.57433,0.0,0.0,0.0,0.0,0.0
5127,5127.0,538705.0,5387.0,2000.0,38.0,5.0,0.0,8.0,2.0,18.0,18.0,10.0,5.0,1.609438,3.0,401.0,5387.0,34.0,32.0,2.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,753,2120,6.11111,68.918,5.0,1.0,24.0,24.0,1.0,1.0,0.0,2.66667,0.0,1.0,3.0,3.0,6.0,1.0,1.0,13243.57433,0.0,0.0,0.0,0.0,0.0
5128,5128.0,538801.0,5388.0,1992.0,29.0,5.0,1.0,7.0,5.0,78.0,76.0,69.0,5.0,1.609438,3.0,654.0,5388.0,34.0,32.0,2.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,635,0,8.39286,93.238,2.0,1.0,21.0,21.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,1.0,6.0,3.0,1.0,11035.64963,0.0,0.0,0.0,0.0,0.0
5129,5129.0,538802.0,5388.0,1995.0,31.0,5.0,1.0,7.0,7.0,83.0,69.0,72.0,0.0,1.609438,3.0,761.0,5388.0,34.0,32.0,2.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,635,0,8.39286,93.238,2.0,1.0,21.0,21.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,1.0,6.0,3.0,1.0,11035.64963,0.0,0.0,0.0,0.0,0.0
5130,5130.0,538803.0,5388.0,2001.0,38.0,5.0,0.0,7.0,,65.0,64.0,64.0,0.0,1.609438,0.0,705.0,5388.0,34.0,32.0,2.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,1440,3074,5.20833,93.238,2.0,1.0,21.0,21.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,6.0,3.0,1.0,11035.64963,0.0,0.0,0.0,0.0,0.0
5131,5131.0,538901.0,5389.0,1986.0,29.0,4.0,0.0,9.0,7.0,45.0,42.0,50.0,0.0,1.386294,0.0,482.0,5389.0,25.0,23.0,2.0,5.0,8.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,1440,3074,5.20833,93.533,2.0,1.0,24.0,24.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,6.0,3.0,1.0,15323.96932,0.0,0.0,0.0,0.0,0.0
5132,5132.0,538902.0,5389.0,1989.0,32.0,5.0,0.0,9.0,7.0,56.0,44.0,62.0,0.0,1.609438,0.0,346.0,5389.0,25.0,23.0,2.0,5.0,8.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,1440,3074,5.20833,93.533,2.0,1.0,24.0,24.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,6.0,3.0,1.0,15323.96932,0.0,0.0,0.0,0.0,0.0
5133,5133.0,539101.0,5391.0,1979.0,18.0,5.0,0.0,9.0,7.0,32.0,25.0,35.0,0.0,1.609438,0.0,182.0,5391.0,41.0,39.0,2.0,2.0,8.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1440,3074,5.20833,43.898,4.0,1.0,18.0,18.0,1.0,0.0,0.0,2.0,0.0,,3.0,,4.0,0.0,1.0,11039.12148,0.0,0.0,0.0,0.0,0.0
5134,5134.0,539102.0,5391.0,1981.0,21.0,4.0,1.0,9.0,5.0,29.0,21.0,28.0,0.0,1.386294,1.0,912.0,5391.0,41.0,39.0,2.0,2.0,8.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,165,1826,12.8929,43.898,4.0,1.0,18.0,18.0,1.0,0.0,0.0,3.0,0.0,,3.0,,4.0,0.0,1.0,11039.12148,0.0,0.0,0.0,0.0,0.0
5135,5135.0,539103.0,5391.0,1984.0,24.0,4.0,0.0,9.0,7.0,67.0,73.0,64.0,0.0,1.386294,2.0,728.0,5391.0,41.0,39.0,2.0,2.0,8.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,392,1254,5.64286,43.898,4.0,1.0,18.0,18.0,1.0,0.0,0.0,3.0,0.0,,3.0,,4.0,0.0,1.0,11039.12148,0.0,0.0,0.0,0.0,0.0
5136,5136.0,539104.0,5391.0,1987.0,27.0,3.0,1.0,9.0,5.0,71.0,48.0,57.0,0.0,1.098612,2.0,947.0,5391.0,41.0,39.0,2.0,2.0,8.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,392,1254,5.64286,43.898,4.0,1.0,18.0,18.0,1.0,0.0,0.0,3.0,0.0,,3.0,,4.0,0.0,1.0,11039.12148,0.0,0.0,0.0,0.0,0.0
5137,5137.0,539301.0,5393.0,2002.0,39.0,4.0,0.0,8.0,2.0,81.0,60.0,58.0,0.0,1.386294,2.0,837.0,5393.0,23.0,22.0,5.0,5.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,392,1254,5.64286,82.352,4.0,1.0,34.0,34.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6335.213527,0.0,0.0,0.0,0.0,0.0
5138,5138.0,539701.0,5397.0,1982.0,24.0,3.0,0.0,7.0,5.0,66.0,55.0,66.0,0.0,1.098612,0.0,952.0,5397.0,34.0,31.0,2.0,2.0,6.0,1.0,18.0,0.0,1.0,0.0,0,0,2,0,885,2023,2.32143,71.14,3.0,1.0,22.0,22.0,1.0,0.0,1.0,2.33333,0.0,1.0,3.0,1.0,3.0,2.0,0.666666667,48087.40249,0.0,0.0,0.0,0.0,0.0
5139,5139.0,539702.0,5397.0,1984.0,26.0,3.0,0.0,7.0,5.0,53.0,78.0,54.0,0.0,1.098612,0.0,547.0,5397.0,34.0,31.0,2.0,2.0,6.0,1.0,18.0,0.0,1.0,0.0,0,0,2,0,885,2023,2.32143,71.14,3.0,1.0,22.0,22.0,1.0,0.0,1.0,2.33333,0.0,1.0,3.0,1.0,3.0,2.0,0.666666667,48087.40249,0.0,0.0,0.0,0.0,0.0
5140,5140.0,539703.0,5397.0,1988.0,29.0,4.0,0.0,7.0,5.0,50.0,50.0,51.0,0.0,1.386294,0.0,780.0,5397.0,34.0,31.0,2.0,2.0,6.0,1.0,18.0,0.0,1.0,0.0,0,0,2,0,885,2023,2.32143,71.14,3.0,1.0,22.0,22.0,1.0,0.0,1.0,2.33333,0.0,1.0,3.0,1.0,3.0,2.0,0.666666667,48087.40249,0.0,0.0,0.0,0.0,0.0
5141,5141.0,540601.0,5406.0,1977.0,20.0,5.0,1.0,7.0,5.0,63.0,51.0,54.0,55.0,1.609438,0.0,720.0,5406.0,27.0,25.0,5.0,6.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,885,2023,2.32143,48.5,4.0,1.0,19.0,19.0,1.0,0.0,0.0,2.33333,0.0,1.0,3.0,1.0,2.0,1.0,0.666666667,14683.9091,0.0,0.0,0.0,0.0,0.0
5142,5142.0,540602.0,5406.0,1979.0,22.0,5.0,1.0,7.0,5.0,69.0,64.0,61.0,5.0,1.609438,0.0,502.0,5406.0,27.0,25.0,5.0,6.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,885,2023,2.32143,48.5,4.0,1.0,19.0,19.0,1.0,0.0,0.0,2.33333,0.0,1.0,3.0,1.0,2.0,1.0,0.666666667,14683.9091,0.0,0.0,0.0,0.0,0.0
5143,5143.0,540603.0,5406.0,1982.0,25.0,4.0,0.0,7.0,3.0,79.0,77.0,68.0,5.0,1.386294,2.0,760.0,5406.0,27.0,25.0,5.0,6.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,0,2120,5.75,48.5,4.0,1.0,19.0,19.0,1.0,0.0,0.0,3.66667,0.0,1.0,3.0,1.0,2.0,1.0,0.666666667,14683.9091,0.0,0.0,0.0,0.0,0.0
5144,5144.0,540604.0,5406.0,1984.0,26.0,4.0,0.0,7.0,5.0,55.0,60.0,51.0,5.0,1.386294,2.0,780.0,5406.0,27.0,25.0,5.0,6.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,0,2120,5.75,48.5,4.0,1.0,19.0,19.0,1.0,0.0,0.0,3.66667,0.0,1.0,3.0,1.0,2.0,1.0,0.666666667,14683.9091,0.0,0.0,0.0,0.0,0.0
5145,5145.0,540605.0,5406.0,1986.0,28.0,4.0,0.0,7.0,3.0,63.0,62.0,59.0,5.0,1.386294,0.0,690.0,5406.0,27.0,25.0,5.0,6.0,7.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,90,416,9.32143,48.5,4.0,1.0,19.0,19.0,0.0,0.0,0.0,3.66667,0.0,1.0,3.0,1.0,2.0,1.0,0.666666667,14683.9091,0.0,0.0,0.0,0.0,0.0
5146,5146.0,540801.0,5408.0,1985.0,21.0,4.0,0.0,6.0,4.0,56.0,53.0,63.0,55.0,1.386294,0.0,780.0,5408.0,26.0,24.0,5.0,5.0,6.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,90,416,9.32143,44.815,3.0,1.0,19.0,19.0,0.0,0.0,0.0,3.66667,1.0,1.0,2.0,1.0,2.0,1.0,0.666666667,99.47031097,0.0,0.0,0.0,0.0,0.0
5147,5147.0,540802.0,5408.0,1989.0,24.0,4.0,0.0,6.0,3.0,55.0,50.0,65.0,55.0,1.386294,0.0,305.0,5408.0,26.0,24.0,5.0,5.0,6.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,90,416,9.32143,44.815,3.0,1.0,19.0,19.0,0.0,0.0,0.0,3.66667,1.0,1.0,2.0,1.0,2.0,1.0,0.666666667,99.47031097,0.0,0.0,0.0,0.0,0.0
5148,5148.0,540901.0,5409.0,1979.0,16.0,4.0,0.0,5.0,5.0,75.0,68.0,60.0,5.0,1.386294,3.0,987.0,5409.0,23.0,22.0,5.0,5.0,5.0,0.0,16.0,0.0,0.0,1.0,0,0,2,1,1148,35,9.55556,37.97,2.0,1.0,16.0,16.0,1.0,0.0,0.0,2.66667,0.0,1.0,2.0,1.0,2.0,2.0,0.666666667,28623.31943,0.0,0.0,0.0,0.0,0.0
5149,5149.0,540902.0,5409.0,1983.0,20.0,4.0,0.0,5.0,2.0,63.0,67.0,63.0,0.0,1.386294,3.0,895.0,5409.0,23.0,22.0,5.0,5.0,5.0,0.0,16.0,0.0,0.0,1.0,0,0,2,1,1148,35,9.55556,37.97,2.0,1.0,16.0,16.0,1.0,0.0,0.0,2.66667,0.0,1.0,2.0,1.0,2.0,2.0,0.666666667,28623.31943,0.0,0.0,0.0,0.0,0.0
5150,5150.0,540903.0,5409.0,1989.0,26.0,4.0,1.0,5.0,3.0,55.0,57.0,62.0,0.0,1.386294,3.0,979.0,5409.0,23.0,22.0,5.0,5.0,5.0,0.0,16.0,0.0,0.0,1.0,0,0,2,1,1148,35,9.55556,37.97,2.0,1.0,16.0,16.0,1.0,0.0,0.0,2.66667,0.0,1.0,2.0,1.0,2.0,2.0,0.666666667,28623.31943,0.0,0.0,0.0,0.0,0.0
5151,5151.0,542101.0,5421.0,1981.0,20.0,4.0,1.0,5.0,5.0,65.0,59.0,66.0,0.0,1.386294,3.0,645.0,5421.0,33.0,33.0,4.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,1,1148,35,9.55556,80.022,5.0,1.0,19.0,19.0,1.0,0.0,0.0,2.66667,0.0,1.0,3.0,1.0,9.0,4.0,0.666666667,15886.77046,0.0,0.0,0.0,0.0,0.0
5152,5152.0,542102.0,5421.0,1983.0,22.0,5.0,1.0,5.0,9.0,67.0,54.0,63.0,0.0,1.609438,0.0,427.0,5421.0,33.0,33.0,4.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,1552,1952,10.3571,80.022,5.0,1.0,19.0,19.0,1.0,0.0,0.0,3.66667,0.0,1.0,3.0,1.0,9.0,4.0,0.666666667,15886.77046,0.0,0.0,0.0,0.0,0.0
5153,5153.0,542103.0,5421.0,1985.0,25.0,4.0,0.0,5.0,7.0,68.0,67.0,68.0,0.0,1.386294,0.0,832.0,5421.0,33.0,33.0,4.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,1552,1952,10.3571,80.022,5.0,1.0,19.0,19.0,1.0,0.0,0.0,3.66667,0.0,1.0,3.0,1.0,9.0,4.0,0.666666667,15886.77046,0.0,0.0,0.0,0.0,0.0
5154,5154.0,542104.0,5421.0,1987.0,26.0,3.0,0.0,5.0,7.0,59.0,62.0,65.0,0.0,1.098612,1.0,957.0,5421.0,33.0,33.0,4.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,1745,0,2.71429,80.022,5.0,1.0,19.0,19.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,9.0,4.0,0.666666667,15886.77046,0.0,0.0,0.0,0.0,0.0
5155,5155.0,542201.0,5422.0,1977.0,19.0,4.0,0.0,6.0,7.0,76.0,57.0,73.0,5.0,1.386294,1.0,959.0,5422.0,30.0,24.0,2.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1745,0,2.71429,67.479,3.0,1.0,18.0,18.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0,0.666666667,29748.33531,0.0,0.0,0.0,0.0,0.0
5156,5156.0,542202.0,5422.0,1980.0,23.0,,1.0,6.0,3.0,,,,5.0,,2.0,237.0,5422.0,30.0,24.0,2.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2130,0,3.0,67.479,3.0,1.0,18.0,18.0,1.0,0.0,0.0,,0.0,1.0,2.0,1.0,4.0,1.0,0.666666667,29748.33531,0.0,0.0,0.0,0.0,0.0
5157,5157.0,542401.0,5424.0,1985.0,24.0,,1.0,5.0,5.0,,,,0.0,,2.0,,5424.0,33.0,30.0,5.0,2.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2130,0,3.0,88.162,4.0,1.0,23.0,23.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,3.0,1.0,1.0,5595.27088,0.0,0.0,0.0,0.0,0.0
5158,5158.0,542402.0,5424.0,1987.0,27.0,2.0,0.0,5.0,9.0,61.0,57.0,46.0,5.0,0.6931472,4.0,939.0,5424.0,33.0,30.0,5.0,2.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1818,0,5.54545,88.162,4.0,1.0,23.0,23.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,5595.27088,0.0,0.0,0.0,0.0,0.0
5159,5159.0,542501.0,5425.0,1975.0,17.0,4.0,1.0,4.0,7.0,63.0,57.0,52.0,100.0,1.386294,4.0,683.0,5425.0,36.0,36.0,2.0,,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1818,0,5.54545,,,1.0,17.0,17.0,1.0,,0.0,4.0,1.0,1.0,,1.0,2.0,,0.666666667,41992.25534,0.0,0.0,0.0,0.0,0.0
5160,5160.0,542502.0,5425.0,1978.0,19.0,3.0,1.0,4.0,,72.0,58.0,50.0,5.0,1.098612,4.0,760.0,5425.0,36.0,36.0,2.0,,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1818,0,5.54545,,,1.0,17.0,17.0,1.0,,0.0,4.0,1.0,1.0,,1.0,2.0,,0.666666667,41992.25534,0.0,0.0,0.0,0.0,0.0
5161,5161.0,542701.0,5427.0,1980.0,20.0,3.0,0.0,6.0,2.0,57.0,55.0,64.0,5.0,1.098612,4.0,959.0,5427.0,30.0,28.0,2.0,5.0,6.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,851,2725,7.71429,49.099,2.0,1.0,19.0,19.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,0.666666667,10703.39677,0.0,0.0,0.0,0.0,0.0
5162,5162.0,542702.0,5427.0,1985.0,25.0,4.0,0.0,6.0,5.0,61.0,58.0,68.0,0.0,1.386294,4.0,913.0,5427.0,30.0,28.0,2.0,5.0,6.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,851,2725,7.71429,49.099,2.0,1.0,19.0,19.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,0.666666667,10703.39677,0.0,0.0,0.0,0.0,0.0
5163,5163.0,542703.0,5427.0,1989.0,29.0,,0.0,6.0,3.0,22.0,,16.0,1.0,,0.0,919.0,5427.0,30.0,28.0,2.0,5.0,6.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,425,0,4.71429,49.099,2.0,1.0,19.0,19.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,4.0,4.0,0.666666667,10703.39677,0.0,0.0,0.0,0.0,0.0
5164,5164.0,542801.0,5428.0,1994.0,33.0,3.0,1.0,6.0,5.0,12.0,12.0,12.0,5.0,1.098612,0.0,832.0,5428.0,32.0,28.0,2.0,5.0,6.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,425,0,4.71429,69.959,5.0,1.0,31.0,31.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,4.0,4.0,0.666666667,25772.65963,0.0,0.0,0.0,0.0,0.0
5165,5165.0,542802.0,5428.0,1997.0,36.0,3.0,0.0,6.0,4.0,,,,0.0,1.098612,0.0,417.0,5428.0,32.0,28.0,2.0,5.0,6.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,425,0,4.71429,69.959,5.0,1.0,31.0,31.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,4.0,4.0,0.666666667,25772.65963,0.0,0.0,0.0,0.0,0.0
5166,5166.0,543401.0,5434.0,1978.0,19.0,4.0,1.0,5.0,4.0,,,,0.0,1.386294,0.0,628.0,5434.0,28.0,28.0,1.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,425,0,4.71429,9.576,,1.0,18.0,18.0,1.0,0.0,0.0,,0.0,1.0,2.0,1.0,6.0,2.0,0.666666667,10255.53472,0.0,0.0,0.0,0.0,0.0
5167,5167.0,543402.0,5434.0,1981.0,21.0,2.0,0.0,5.0,5.0,,,,0.0,0.6931472,0.0,919.0,5434.0,28.0,28.0,1.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,425,0,4.71429,9.576,,1.0,18.0,18.0,1.0,0.0,0.0,,0.0,1.0,2.0,1.0,6.0,2.0,0.666666667,10255.53472,0.0,0.0,0.0,0.0,0.0
5168,5168.0,543403.0,5434.0,1983.0,24.0,4.0,1.0,5.0,,66.0,50.0,49.0,0.0,1.386294,2.0,232.0,5434.0,28.0,28.0,1.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,600,40,3.60714,9.576,,1.0,18.0,18.0,1.0,0.0,0.0,2.66667,0.0,1.0,2.0,1.0,6.0,2.0,0.666666667,10255.53472,0.0,0.0,0.0,0.0,0.0
5169,5169.0,543404.0,5434.0,1985.0,26.0,2.0,0.0,5.0,5.0,44.0,28.0,51.0,55.0,0.6931472,2.0,832.0,5434.0,28.0,28.0,1.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,600,40,3.60714,9.576,,1.0,18.0,18.0,1.0,0.0,0.0,2.66667,0.0,1.0,2.0,1.0,6.0,2.0,0.666666667,10255.53472,0.0,0.0,0.0,0.0,0.0
5170,5170.0,543405.0,5434.0,1988.0,29.0,4.0,1.0,5.0,4.0,81.0,54.0,66.0,0.0,1.386294,2.0,510.0,5434.0,28.0,28.0,1.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,0,600,40,3.60714,9.576,,1.0,18.0,18.0,1.0,0.0,0.0,2.66667,0.0,1.0,2.0,1.0,6.0,2.0,0.666666667,10255.53472,0.0,0.0,0.0,0.0,0.0
5171,5171.0,543601.0,5436.0,1990.0,27.0,5.0,0.0,6.0,5.0,33.0,30.0,47.0,100.0,1.609438,2.0,888.0,5436.0,31.0,25.0,5.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,1,0,30,7.11111,38.439,3.0,1.0,26.0,26.0,1.0,0.0,0.0,2.66667,0.0,1.0,3.0,1.0,2.0,2.0,0.666666667,12547.31698,0.0,0.0,0.0,0.0,0.0
5172,5172.0,543602.0,5436.0,1991.0,28.0,5.0,1.0,6.0,3.0,77.0,63.0,61.0,100.0,1.609438,2.0,697.0,5436.0,31.0,25.0,5.0,5.0,5.0,1.0,18.0,0.0,0.0,1.0,0,0,2,1,0,30,7.11111,38.439,3.0,1.0,26.0,26.0,1.0,0.0,0.0,2.66667,0.0,1.0,3.0,1.0,2.0,2.0,0.666666667,12547.31698,0.0,0.0,0.0,0.0,0.0
