,C0000100,C0000200,Y1211300,HGC_ya
1216,131003,1310,8,5
1217,131201,1312,5,3
1218,131301,1313,3,3
1219,131302,1313,3,3
1220,132201,1322,2,2
1221,132301,1323,8,5
1222,132302,1323,8,5
1223,132401,1324,12,9
1224,132402,1324,8,5
1225,132403,1324,7,5
1226,132404,1324,9,6
1227,132405,1324,6,4
1228,132601,1326,8,5
1229,132602,1326,6,4
1230,132701,1327,7,5
1231,132702,1327,2,2
1232,132801,1328,8,5
1233,132802,1328,6,4
1234,133501,1335,8,5
1235,133601,1336,-7,
1236,133602,1336,-7,
1237,133603,1336,-7,
1238,133604,1336,-7,
1239,134101,1341,7,5
1240,134102,1341,-7,
1241,134103,1341,3,3
1242,134301,1343,6,4
1243,134302,1343,2,2
1244,134701,1347,-7,
1245,134801,1348,-7,
1246,134802,1348,-7,
1247,134803,1348,-7,
1248,134804,1348,-7,
1249,135201,1352,8,5
1250,135202,1352,8,5
1251,135203,1352,8,5
1252,135601,1356,5,3
1253,135602,1356,12,9
1254,135901,1359,6,4
1255,135902,1359,6,4
1256,135903,1359,10,7
1257,136001,1360,2,2
1258,136101,1361,8,5
1259,136102,1361,8,5
1260,136201,1362,10,7
1261,136202,1362,8,5
1262,136601,1366,2,2
1263,137001,1370,8,5
1264,137401,1374,3,3
1265,137402,1374,6,4
1266,137501,1375,6,4
1267,137502,1375,6,4
1268,137601,1376,6,4
1269,137602,1376,3,3
1270,137603,1376,2,2
1271,137701,1377,6,4
1272,137702,1377,3,3
1273,137801,1378,6,4
1274,138101,1381,2,2
1275,138102,1381,3,3
1276,138103,1381,3,3
1277,138201,1382,-7,
1278,138501,1385,6,4
1279,138801,1388,8,5
1280,138802,1388,8,5
1281,138803,1388,3,3
1282,138804,1388,6,4
1283,138901,1389,4,2
1284,138902,1389,6,4
1285,139101,1391,3,3
1286,139102,1391,3,3
1287,139103,1391,2,2
1288,139401,1394,8,5
1289,139402,1394,10,7
1290,139801,1398,-7,
1291,139802,1398,14,7
1292,139901,1399,6,4
1293,139902,1399,8,5
1294,140001,1400,6,4
1295,140002,1400,-7,
1296,140003,1400,-7,
1297,140004,1400,1,1
1298,140101,1401,-7,
1299,140102,1401,-7,
1300,140103,1401,-7,
1301,140104,1401,2,2
1302,140105,1401,-7,
1303,140106,1401,-7,
1304,140107,1401,3,3
1305,140201,1402,8,5
1306,140601,1406,3,3
1307,140602,1406,-7,
1308,140603,1406,-7,
1309,140604,1406,2,2
1310,140605,1406,-7,
1311,140606,1406,2,2
1312,140701,1407,-7,
1313,140901,1409,5,3
1314,140902,1409,3,3
1315,141001,1410,8,5
1316,141002,1410,2,2
1317,141101,1411,2,2
1318,141201,1412,2,2
1319,141401,1414,2,2
1320,141402,1414,2,2
1321,141403,1414,6,4
1322,141404,1414,6,4
1323,141405,1414,2,2
1324,141501,1415,2,2
1325,141502,1415,2,2
1326,141503,1415,2,2
1327,141504,1415,2,2
1328,141505,1415,2,2
1329,141506,1415,2,2
1330,141507,1415,-7,
1331,141601,1416,2,2
1332,141602,1416,2,2
1333,141603,1416,2,2
1334,141901,1419,3,3
1335,141902,1419,3,3
1336,142101,1421,-7,
1337,142102,1421,-7,
1338,142301,1423,10,7
1339,142302,1423,3,3
1340,142303,1423,10,7
1341,142304,1423,6,4
1342,142305,1423,3,3
1343,142601,1426,8,5
1344,143501,1435,7,5
1345,143502,1435,3,3
1346,143503,1435,8,5
1347,143601,1436,6,4
1348,143602,1436,6,4
1349,143603,1436,6,4
1350,143701,1437,3,3
1351,143702,1437,3,3
1352,143703,1437,5,3
1353,143801,1438,3,3
1354,143802,1438,10,7
1355,143803,1438,2,2
1356,143901,1439,2,2
1357,144001,1440,7,5
1358,144002,1440,2,2
1359,144003,1440,7,5
1360,144004,1440,2,2
1361,144201,1442,6,4
1362,144202,1442,6,4
1363,144301,1443,8,5
1364,144302,1443,7,5
1365,144303,1443,2,2
1366,144601,1446,6,4
1367,144602,1446,5,3
1368,144603,1446,3,3
1369,145101,1451,3,3
1370,145102,1451,5,3
1371,145103,1451,3,3
1372,145401,1454,3,3
1373,145402,1454,6,4
1374,145501,1455,2,2
1375,145502,1455,3,3
1376,145503,1455,3,3
1377,145504,1455,3,3
1378,145901,1459,8,5
1379,146001,1460,6,4
1380,146002,1460,-7,
1381,146003,1460,-7,
1382,146501,1465,2,2
1383,146701,1467,-7,
1384,146901,1469,-7,
1385,146902,1469,2,2
1386,146903,1469,8,5
1387,147001,1470,6,4
1388,147002,1470,1,1
1389,147401,1474,8,5
1390,147402,1474,8,5
1391,147801,1478,-7,
1392,147802,1478,-7,
1393,148201,1482,2,2
1394,148202,1482,8,5
1395,148203,1482,3,3
1396,148401,1484,6,4
1397,148901,1489,2,2
1398,148902,1489,2,2
1399,148903,1489,3,3
1400,148904,1489,3,3
1401,149001,1490,6,4
1402,149101,1491,3,3
1403,149102,1491,3,3
1404,149301,1493,7,5
1405,149302,1493,4,2
1406,149401,1494,6,4
1407,149402,1494,6,4
1408,149403,1494,3,3
1409,149501,1495,3,3
1410,149502,1495,7,5
1411,149801,1498,6,4
1412,149802,1498,6,4
1413,149901,1499,3,3
1414,149902,1499,10,7
1415,150201,1502,10,7
1416,150202,1502,6,4
1417,150203,1502,8,5
1418,150204,1502,6,4
1419,150701,1507,7,5
1420,150702,1507,2,2
1421,151201,1512,8,5
1422,151202,1512,8,5
1423,151701,1517,-7,
1424,151702,1517,-7,
1425,151703,1517,-7,
1426,151901,1519,-7,
1427,151902,1519,3,3
1428,151903,1519,3,3
1429,152201,1522,10,7
1430,152401,1524,3,3
1431,152402,1524,3,3
1432,152403,1524,2,2
1433,152501,1525,6,4
1434,152502,1525,-7,
1435,152503,1525,7,5
1436,152504,1525,6,4
1437,152505,1525,7,5
1438,153101,1531,-7,
1439,153201,1532,7,5
1440,153202,1532,2,2
1441,153203,1532,8,5
1442,153204,1532,3,3
1443,153301,1533,2,2
1444,153302,1533,2,2
1445,153401,1534,2,2
1446,153402,1534,3,3
1447,153801,1538,6,4
1448,153802,1538,5,3
1449,153901,1539,8,5
1450,153902,1539,7,5
1451,154001,1540,2,2
1452,154101,1541,2,2
1453,154102,1541,2,2
1454,154401,1544,2,2
1455,154402,1544,3,3
1456,154403,1544,3,3
1457,154601,1546,-7,
1458,154602,1546,2,2
1459,154603,1546,2,2
1460,154801,1548,4,2
1461,154802,1548,2,2
1462,154901,1549,3,3
1463,154902,1549,6,4
1464,154903,1549,3,3
1465,154904,1549,5,3
1466,155101,1551,2,2
1467,155102,1551,2,2
1468,155201,1552,8,5
1469,155301,1553,8,5
1470,155801,1558,6,4
1471,155901,1559,3,3
1472,155902,1559,2,2
1473,156201,1562,-7,
1474,156401,1564,7,5
1475,156402,1564,6,4
1476,156601,1566,2,2
1477,156602,1566,7,5
1478,156603,1566,1,1
1479,156604,1566,2,2
1480,156605,1566,6,4
1481,157101,1571,6,4
1482,157102,1571,6,4
1483,157901,1579,5,3
1484,158101,1581,6,4
1485,158102,1581,8,5
1486,158301,1583,7,5
1487,158302,1583,6,4
1488,158401,1584,8,5
1489,158402,1584,2,2
1490,158701,1587,8,5
1491,158702,1587,8,5
1492,159201,1592,7,5
1493,159202,1592,3,3
1494,159301,1593,6,4
1495,159302,1593,6,4
1496,159601,1596,2,2
1497,159602,1596,2,2
1498,159603,1596,2,2
1499,159604,1596,2,2
1500,159605,1596,1,1
1501,159606,1596,2,2
1502,159607,1596,2,2
1503,159801,1598,3,3
1504,159802,1598,3,3
1505,159901,1599,3,3
1506,160001,1600,8,5
1507,160002,1600,6,4
1508,160003,1600,7,5
1509,160004,1600,6,4
1510,160501,1605,6,4
1511,160502,1605,7,5
1512,160601,1606,2,2
1513,160602,1606,4,2
1514,160801,1608,3,3
1515,160901,1609,8,5
1516,160902,1609,4,2
1517,161001,1610,7,5
1518,161002,1610,5,3
1519,161601,1616,10,7
1520,161602,1616,8,5
1521,161701,1617,3,3
1522,161702,1617,2,2
1523,161703,1617,5,3
1524,162301,1623,3,3
1525,162501,1625,8,5
1526,162502,1625,6,4
1527,162901,1629,6,4
1528,162902,1629,8,5
1529,163401,1634,6,4
1530,163801,1638,8,5
1531,163802,1638,3,3
1532,163803,1638,7,5
1533,163804,1638,6,4
1534,163901,1639,8,5
1535,163902,1639,8,5
1536,163903,1639,8,5
1537,163904,1639,8,5
1538,164001,1640,2,2
1539,164002,1640,3,3
1540,164201,1642,7,5
1541,164202,1642,10,7
1542,164203,1642,8,5
1543,164801,1648,-7,
1544,164802,1648,3,3
1545,164803,1648,6,4
1546,164901,1649,2,2
1547,164902,1649,2,2
1548,164903,1649,2,2
1549,164904,1649,2,2
1550,165001,1650,3,3
1551,165002,1650,-7,
1552,165003,1650,6,4
1553,165004,1650,8,5
1554,165005,1650,2,2
1555,165006,1650,3,3
1556,165201,1652,6,4
1557,165501,1655,3,3
1558,165502,1655,8,5
1559,165601,1656,6,4
1560,165602,1656,6,4
1561,165701,1657,3,3
1562,165702,1657,7,5
1563,165801,1658,8,5
1564,165802,1658,3,3
1565,166101,1661,7,5
1566,166201,1662,5,3
1567,166202,1662,7,5
1568,166601,1666,8,5
1569,166602,1666,8,5
1570,166603,1666,3,3
1571,167101,1671,-7,
1572,167102,1671,-7,
1573,167401,1674,6,4
1574,167402,1674,8,5
1575,167403,1674,6,4
1576,167404,1674,-7,
1577,167501,1675,8,5
1578,167502,1675,7,5
1579,167503,1675,7,5
1580,167504,1675,8,5
1581,167601,1676,8,5
1582,167602,1676,8,5
1583,168301,1683,8,5
1584,168501,1685,3,3
1585,168901,1689,-7,
1586,168902,1689,-7,
1587,168903,1689,-7,
1588,169001,1690,6,4
1589,169002,1690,3,3
1590,169003,1690,8,5
1591,169004,1690,12,9
1592,169101,1691,-7,
1593,169102,1691,3,3
1594,169901,1699,-7,
1595,169902,1699,-7,
1596,170401,1704,3,3
1597,170402,1704,2,2
1598,170403,1704,7,5
1599,170404,1704,2,2
1600,170405,1704,3,3
1601,170501,1705,3,3
1602,170502,1705,-7,
1603,170503,1705,-7,
1604,170504,1705,-7,
1605,170505,1705,-7,
1606,171401,1714,3,3
1607,171601,1716,2,2
1608,171602,1716,-7,
1609,171901,1719,8,5
1610,172001,1720,8,5
1611,172201,1722,-7,
1612,172202,1722,-7,
1613,172203,1722,-7,
1614,172301,1723,7,5
1615,172302,1723,-7,
1616,172303,1723,3,3
1617,172501,1725,2,2
1618,172502,1725,7,5
1619,172601,1726,6,4
1620,172602,1726,-7,
1621,172603,1726,-7,
1622,172701,1727,-7,
1623,172702,1727,-7,
1624,172901,1729,2,2
1625,172902,1729,8,5
1626,172903,1729,2,2
1627,173001,1730,6,4
1628,173201,1732,2,2
1629,173202,1732,2,2
1630,173301,1733,6,4
1631,173302,1733,8,5
1632,173401,1734,6,4
1633,173402,1734,6,4
1634,173501,1735,8,5
1635,173502,1735,8,5
1636,173503,1735,6,4
1637,173601,1736,8,5
1638,173602,1736,8,5
1639,173701,1737,2,2
1640,173801,1738,-7,
1641,174001,1740,6,4
1642,174002,1740,3,3
1643,174501,1745,6,4
1644,174502,1745,8,5
1645,174503,1745,6,4
1646,174701,1747,6,4
1647,174702,1747,3,3
1648,174901,1749,-7,
1649,175101,1751,3,3
1650,175201,1752,3,3
1651,175202,1752,-7,
1652,175401,1754,6,4
1653,175402,1754,-7,
1654,175403,1754,-7,
1655,175404,1754,7,5
1656,175405,1754,3,3
1657,175406,1754,6,4
1658,175407,1754,-7,
1659,175701,1757,-7,
1660,175702,1757,-7,
1661,175801,1758,6,4
1662,175802,1758,6,4
1663,176001,1760,7,5
1664,176002,1760,6,4
1665,176003,1760,3,3
1666,176601,1766,8,5
1667,176801,1768,4,2
1668,176901,1769,4,2
1669,176902,1769,6,4
1670,177001,1770,3,3
1671,177002,1770,3,3
1672,177501,1775,8,5
1673,177502,1775,2,2
1674,177601,1776,12,9
1675,177602,1776,9,6
1676,177801,1778,3,3
1677,177802,1778,8,5
1678,178501,1785,8,5
1679,178502,1785,10,7
1680,178503,1785,7,5
1681,178601,1786,8,5
1682,178602,1786,8,5
1683,178603,1786,6,4
1684,178604,1786,8,5
1685,178901,1789,7,5
1686,178902,1789,6,4
1687,178903,1789,3,3
1688,179401,1794,2,2
1689,179402,1794,7,5
1690,179501,1795,6,4
1691,179502,1795,10,7
1692,179701,1797,3,3
1693,179901,1799,1,1
1694,179902,1799,-7,
1695,179903,1799,-7,
1696,180101,1801,-7,
1697,180301,1803,10,7
1698,180302,1803,8,5
1699,180401,1804,8,5
1700,180402,1804,10,7
1701,180403,1804,8,5
1702,180801,1808,14,7
1703,180802,1808,8,5
1704,181401,1814,3,3
1705,181402,1814,-7,
1706,181501,1815,3,3
1707,181502,1815,6,4
1708,181601,1816,-7,
1709,181602,1816,3,3
1710,181603,1816,2,2
1711,181604,1816,6,4
1712,181801,1818,6,4
1713,181802,1818,3,3
1714,182401,1824,3,3
1715,182402,1824,2,2
1716,182501,1825,6,4
1717,182502,1825,6,4
1718,182503,1825,6,4
1719,182504,1825,2,2
1720,182601,1826,8,5
1721,182602,1826,10,7
1722,182801,1828,6,4
1723,182901,1829,3,3
1724,182902,1829,8,5
1725,182903,1829,2,2
1726,182904,1829,2,2
1727,183101,1831,-7,
1728,183102,1831,-7,
1729,183201,1832,3,3
1730,183202,1832,2,2
1731,183203,1832,-7,
1732,183301,1833,3,3
1733,183302,1833,3,3
1734,183303,1833,7,5
1735,183401,1834,8,5
1736,183402,1834,-7,
1737,183403,1834,-7,
1738,183801,1838,6,4
1739,183802,1838,3,3
1740,183803,1838,6,4
1741,183901,1839,7,5
1742,183902,1839,6,4
1743,184001,1840,2,2
1744,184201,1842,8,5
1745,184401,1844,8,5
1746,184402,1844,8,5
1747,184403,1844,10,7
1748,184404,1844,8,5
1749,184405,1844,8,5
1750,184406,1844,8,5
1751,184701,1847,10,7
1752,184801,1848,3,3
1753,184802,1848,12,9
1754,184901,1849,7,5
1755,184902,1849,6,4
1756,185201,1852,-7,
1757,185301,1853,8,5
1758,185302,1853,8,5
1759,185303,1853,6,4
1760,185304,1853,4,2
1761,185601,1856,3,3
1762,185801,1858,14,7
1763,185802,1858,8,5
1764,186201,1862,7,5
1765,186202,1862,-7,
1766,186203,1862,3,3
1767,186204,1862,8,5
1768,186205,1862,8,5
1769,186301,1863,7,5
1770,186302,1863,8,5
1771,186303,1863,9,6
1772,186501,1865,8,5
1773,186601,1866,3,3
1774,186801,1868,3,3
1775,186802,1868,6,4
1776,187001,1870,3,3
1777,187601,1876,14,7
1778,187602,1876,9,6
1779,187603,1876,3,3
1780,187801,1878,10,7
1781,187802,1878,10,7
1782,187803,1878,8,5
1783,188001,1880,8,5
1784,188002,1880,8,5
1785,188501,1885,10,7
1786,188502,1885,6,4
1787,188601,1886,-7,
1788,188602,1886,-7,
1789,189201,1892,-7,
1790,189601,1896,8,5
1791,189602,1896,2,2
1792,189801,1898,10,7
1793,189802,1898,1,1
1794,190001,1900,6,4
1795,190002,1900,8,5
1796,190003,1900,3,3
1797,190201,1902,4,2
1798,190202,1902,3,3
1799,190401,1904,8,5
1800,190402,1904,8,5
1801,190403,1904,6,4
1802,190501,1905,10,7
1803,190502,1905,3,3
1804,190503,1905,6,4
1805,190504,1905,7,5
1806,190601,1906,7,5
1807,190602,1906,3,3
1808,190603,1906,6,4
1809,190604,1906,6,4
1810,190701,1907,-7,
1811,191201,1912,10,7
1812,191202,1912,6,4
1813,191501,1915,3,3
1814,192201,1922,-7,
1815,192202,1922,-7,
1816,192601,1926,7,5
1817,192602,1926,7,5
1818,192701,1927,6,4
1819,192702,1927,8,5
1820,192703,1927,6,4
1821,192704,1927,8,5
1822,192801,1928,3,3
1823,192802,1928,3,3
1824,192803,1928,2,2
1825,193201,1932,3,3
1826,193301,1933,-7,
1827,193302,1933,-7,
1828,193303,1933,-7,
1829,193401,1934,-7,
1830,193402,1934,-7,
1831,193501,1935,10,7
1832,193502,1935,8,5
1833,193601,1936,8,5
1834,193602,1936,3,3
1835,193701,1937,9,6
1836,193702,1937,8,5
1837,193703,1937,8,5
1838,193801,1938,12,9
1839,193802,1938,8,5
1840,193803,1938,8,5
1841,194001,1940,3,3
1842,194701,1947,3,3
1843,194801,1948,6,4
1844,195101,1951,8,5
1845,195102,1951,8,5
1846,195301,1953,8,5
1847,195302,1953,2,2
1848,195401,1954,6,4
1849,195402,1954,5,3
1850,195403,1954,3,3
1851,196001,1960,7,5
1852,196002,1960,3,3
1853,196201,1962,7,5
1854,196202,1962,8,5
1855,196501,1965,8,5
1856,196502,1965,5,3
1857,197201,1972,7,5
1858,197401,1974,2,2
1859,197402,1974,-7,
1860,198001,1980,6,4
1861,198002,1980,8,5
1862,198003,1980,8,5
1863,198601,1986,6,4
1864,199001,1990,8,5
1865,199002,1990,10,7
1866,199301,1993,4,2
1867,199302,1993,6,4
1868,199303,1993,7,5
1869,199401,1994,8,5
1870,199402,1994,6,4
1871,199501,1995,6,4
1872,199502,1995,2,2
1873,199701,1997,3,3
1874,199702,1997,7,5
1875,199703,1997,10,7
1876,199704,1997,8,5
1877,200201,2002,2,2
1878,200202,2002,7,5
1879,200203,2002,7,5
1880,200204,2002,3,3
1881,200205,2002,6,4
1882,200206,2002,3,3
1883,200207,2002,6,4
1884,200208,2002,2,2
1885,200209,2002,3,3
1886,200210,2002,2,2
1887,200301,2003,7,5
1888,200401,2004,2,2
1889,200801,2008,6,4
1890,200802,2008,3,3
1891,200803,2008,2,2
1892,200901,2009,6,4
1893,200902,2009,3,3
1894,201201,2012,8,5
1895,201202,2012,8,5
1896,201203,2012,8,5
1897,201301,2013,6,4
1898,201302,2013,6,4
1899,201601,2016,8,5
1900,201602,2016,8,5
1901,202101,2021,6,4
1902,202102,2021,6,4
1903,202103,2021,7,5
1904,202701,2027,6,4
1905,202702,2027,8,5
1906,203001,2030,6,4
1907,203501,2035,6,4
1908,203601,2036,-7,
1909,203602,2036,-7,
1910,203603,2036,-7,
1911,204201,2042,10,7
1912,204202,2042,6,4
1913,204601,2046,6,4
1914,204602,2046,8,5
1915,204901,2049,8,5
1916,205001,2050,3,3
1917,205002,2050,-7,
1918,205201,2052,-7,
1919,205202,2052,-7,
1920,205301,2053,-7,
1921,205401,2054,3,3
1922,205402,2054,2,2
1923,205403,2054,6,4
1924,205404,2054,8,5
1925,205701,2057,2,2
1926,205702,2057,3,3
1927,205801,2058,8,5
1928,205802,2058,8,5
1929,206101,2061,-7,
1930,206201,2062,10,7
1931,206202,2062,8,5
1932,206301,2063,3,3
1933,206401,2064,3,3
1934,206601,2066,3,3
1935,206602,2066,-7,
1936,206603,2066,6,4
1937,206604,2066,3,3
1938,206801,2068,8,5
1939,206802,2068,-7,
1940,207001,2070,3,3
1941,207002,2070,7,5
1942,207101,2071,8,5
1943,207102,2071,6,4
1944,207103,2071,7,5
1945,207201,2072,5,3
1946,207202,2072,8,5
1947,207301,2073,3,3
1948,207302,2073,3,3
1949,207401,2074,7,5
1950,207402,2074,3,3
1951,207403,2074,6,4
1952,207601,2076,6,4
1953,207602,2076,3,3
1954,207603,2076,3,3
1955,207701,2077,3,3
1956,207702,2077,-7,
1957,207703,2077,8,5
1958,207704,2077,6,4
1959,207901,2079,5,3
1960,207902,2079,8,5
1961,208201,2082,8,5
1962,208301,2083,8,5
1963,208302,2083,3,3
1964,208801,2088,7,5
1965,208802,2088,1,1
1966,209401,2094,6,4
1967,209402,2094,8,5
1968,209403,2094,8,5
1969,209801,2098,6,4
1970,209802,2098,6,4
1971,209803,2098,6,4
1972,209804,2098,3,3
1973,209901,2099,8,5
1974,209902,2099,6,4
1975,209903,2099,2,2
1976,210201,2102,10,7
1977,210202,2102,8,5
1978,210203,2102,8,5
1979,210204,2102,6,4
1980,210205,2102,10,7
1981,210301,2103,8,5
1982,210302,2103,10,7
1983,210303,2103,8,5
1984,210304,2103,7,5
1985,210401,2104,3,3
1986,210402,2104,10,7
1987,210501,2105,3,3
1988,210502,2105,3,3
1989,210503,2105,8,5
1990,210504,2105,3,3
1991,211201,2112,7,5
1992,211202,2112,6,4
1993,211203,2112,8,5
1994,211901,2119,2,2
1995,211902,2119,7,5
1996,211903,2119,2,2
1997,211904,2119,2,2
1998,212001,2120,6,4
1999,212101,2121,7,5
2000,212102,2121,5,3
2001,212301,2123,8,5
2002,212302,2123,8,5
2003,212401,2124,6,4
2004,212501,2125,3,3
2005,212502,2125,6,4
2006,212601,2126,3,3
2007,212801,2128,8,5
2008,212802,2128,5,3
2009,213001,2130,2,2
2010,213002,2130,3,3
2011,213003,2130,3,3
2012,213101,2131,2,2
2013,213102,2131,6,4
2014,213201,2132,6,4
2015,213301,2133,8,5
2016,213401,2134,2,2
2017,213402,2134,2,2
2018,213701,2137,8,5
2019,213702,2137,8,5
2020,213703,2137,-7,
2021,213901,2139,-7,
2022,213902,2139,-7,
2023,213903,2139,-7,
2024,213904,2139,-7,
2025,214001,2140,6,4
2026,214201,2142,-7,
2027,214202,2142,-7,
2028,215001,2150,-7,
2029,215301,2153,3,3
2030,215302,2153,7,5
2031,215303,2153,3,3
2032,215304,2153,2,2
2033,215401,2154,6,4
2034,215402,2154,8,5
2035,215501,2155,8,5
2036,215502,2155,7,5
2037,215601,2156,9,6
2038,215801,2158,8,5
2039,215802,2158,3,3
2040,216101,2161,6,4
2041,216102,2161,6,4
2042,216401,2164,8,5
2043,216701,2167,6,4
2044,216702,2167,8,5
2045,217401,2174,2,2
2046,217402,2174,2,2
2047,217403,2174,2,2
2048,217404,2174,2,2
2049,217501,2175,6,4
2050,217502,2175,7,5
2051,217601,2176,7,5
2052,217901,2179,5,3
2053,217902,2179,1,1
2054,217903,2179,6,4
2055,218101,2181,3,3
2056,218102,2181,-7,
2057,218601,2186,8,5
2058,218602,2186,8,5
2059,219001,2190,7,5
2060,219002,2190,10,7
2061,219003,2190,7,5
2062,219301,2193,5,3
2063,219302,2193,8,5
2064,219601,2196,6,4
2065,219602,2196,3,3
2066,220001,2200,8,5
2067,220002,2200,6,4
2068,220301,2203,6,4
2069,220401,2204,6,4
2070,220402,2204,5,3
2071,220601,2206,2,2
2072,220602,2206,2,2
2073,220603,2206,2,2
2074,220604,2206,-7,
2075,220605,2206,-7,
2076,220606,2206,2,2
2077,221001,2210,9,6
2078,221002,2210,7,5
2079,221003,2210,3,3
2080,221101,2211,10,7
2081,221201,2212,8,5
2082,221202,2212,8,5
2083,221401,2214,7,5
2084,221402,2214,3,3
2085,221501,2215,-7,
2086,221502,2215,2,2
2087,221503,2215,4,2
2088,221504,2215,3,3
2089,221701,2217,2,2
2090,221702,2217,2,2
2091,221703,2217,-7,
2092,222101,2221,-7,
2093,222401,2224,3,3
2094,222402,2224,3,3
2095,222501,2225,3,3
2096,223001,2230,8,5
2097,223002,2230,3,3
2098,223201,2232,6,4
2099,223202,2232,-7,
2100,223401,2234,7,5
2101,223402,2234,8,5
2102,223501,2235,8,5
2103,223502,2235,-7,
2104,223701,2237,10,7
2105,223702,2237,8,5
2106,223703,2237,8,5
2107,224001,2240,3,3
2108,224002,2240,3,3
2109,224003,2240,2,2
2110,224301,2243,8,5
2111,224302,2243,6,4
2112,224601,2246,7,5
2113,224701,2247,1,1
2114,224702,2247,3,3
2115,224901,2249,2,2
2116,224902,2249,2,2
2117,225001,2250,3,3
2118,225002,2250,2,2
2119,225003,2250,6,4
2120,225101,2251,8,5
2121,225102,2251,2,2
2122,225201,2252,2,2
2123,225301,2253,3,3
2124,225302,2253,2,2
2125,225401,2254,3,3
2126,225701,2257,6,4
2127,226001,2260,6,4
2128,226002,2260,10,7
2129,226003,2260,5,3
2130,226004,2260,8,5
2131,226201,2262,1,1
2132,226202,2262,6,4
2133,226203,2262,7,5
2134,226204,2262,3,3
2135,226205,2262,2,2
2136,226501,2265,7,5
2137,226502,2265,3,3
2138,226503,2265,6,4
2139,226701,2267,2,2
2140,226702,2267,3,3
2141,226703,2267,-7,
2142,226704,2267,1,1
2143,226705,2267,2,2
2144,226706,2267,7,5
2145,226707,2267,5,3
2146,226708,2267,3,3
2147,226709,2267,-7,
2148,226801,2268,2,2
2149,227001,2270,11,8
2150,227002,2270,6,4
2151,227101,2271,7,5
2152,227102,2271,6,4
2153,227201,2272,6,4
2154,227202,2272,2,2
2155,227401,2274,-7,
2156,227402,2274,3,3
2157,227501,2275,2,2
2158,227502,2275,-7,
2159,227801,2278,6,4
2160,227802,2278,8,5
2161,228001,2280,-7,
2162,228101,2281,3,3
2163,228102,2281,3,3
2164,228103,2281,3,3
2165,228501,2285,3,3
2166,228502,2285,8,5
2167,228601,2286,2,2
2168,228701,2287,10,7
2169,228702,2287,8,5
2170,228703,2287,8,5
2171,228801,2288,8,5
2172,228802,2288,7,5
2173,228901,2289,1,1
2174,229001,2290,14,7
2175,229002,2290,8,5
2176,229201,2292,-7,
2177,229202,2292,-7,
2178,229203,2292,-7,
2179,229401,2294,5,3
2180,229402,2294,3,3
2181,229601,2296,8,5
2182,229602,2296,2,2
2183,229901,2299,10,7
2184,229902,2299,10,7
2185,229903,2299,12,9
2186,230101,2301,10,7
2187,230102,2301,10,7
2188,230801,2308,5,3
2189,230802,2308,1,1
2190,231101,2311,2,2
2191,231102,2311,2,2
2192,231103,2311,1,1
2193,231301,2313,11,8
2194,231302,2313,2,2
2195,231501,2315,-7,
2196,231502,2315,5,3
2197,231503,2315,2,2
2198,231701,2317,7,5
2199,231702,2317,6,4
2200,231901,2319,7,5
2201,231902,2319,2,2
2202,231903,2319,3,3
2203,231904,2319,3,3
2204,231905,2319,2,2
2205,231906,2319,1,1
2206,232201,2322,6,4
2207,233301,2333,1,1
2208,233901,2339,8,5
2209,233902,2339,8,5
2210,234001,2340,3,3
2211,234002,2340,2,2
2212,234003,2340,3,3
2213,234201,2342,2,2
2214,234202,2342,2,2
2215,234701,2347,2,2
2216,234702,2347,10,7
2217,234703,2347,5,3
2218,234801,2348,7,5
2219,235501,2355,3,3
2220,235502,2355,2,2
2221,235503,2355,6,4
2222,235701,2357,2,2
2223,235702,2357,6,4
2224,235901,2359,6,4
2225,235902,2359,8,5
2226,235903,2359,6,4
2227,236001,2360,6,4
2228,236002,2360,7,5
2229,236201,2362,6,4
2230,236202,2362,3,3
2231,236203,2362,6,4
2232,236801,2368,6,4
2233,236802,2368,3,3
2234,236901,2369,12,9
2235,237301,2373,-7,
2236,237302,2373,-7,
2237,237401,2374,2,2
2238,237402,2374,-7,
2239,237403,2374,3,3
2240,237404,2374,2,2
2241,237501,2375,6,4
2242,238301,2383,7,5
2243,238801,2388,-7,
2244,238802,2388,-7,
2245,239401,2394,8,5
2246,239402,2394,6,4
2247,239501,2395,2,2
2248,239502,2395,2,2
2249,239503,2395,2,2
2250,239504,2395,2,2
2251,239505,2395,2,2
2252,239601,2396,2,2
2253,239602,2396,2,2
2254,239603,2396,2,2
2255,239604,2396,5,3
2256,239801,2398,6,4
2257,239802,2398,2,2
2258,239803,2398,3,3
2259,239804,2398,6,4
2260,239901,2399,7,5
2261,239902,2399,6,4
2262,239903,2399,6,4
2263,240001,2400,6,4
2264,240002,2400,7,5
2265,240201,2402,6,4
2266,240202,2402,7,5
2267,240203,2402,1,1
2268,240204,2402,-7,
2269,240401,2404,6,4
2270,240402,2404,3,3
2271,240403,2404,3,3
2272,240404,2404,3,3
2273,240501,2405,2,2
2274,240701,2407,2,2
2275,240702,2407,6,4
2276,240801,2408,3,3
2277,240802,2408,3,3
2278,240803,2408,3,3
2279,240804,2408,3,3
