"C0000100","C0000200","Y1211300"
873401,8734,-7
873402,8734,-7
873601,8736,-7
873602,8736,-7
873901,8739,-7
873902,8739,-7
874201,8742,-7
874401,8744,-7
874402,8744,-7
874403,8744,-7
874801,8748,-7
875001,8750,-7
875002,8750,-7
875601,8756,-7
875602,8756,-7
875701,8757,-7
875702,8757,-7
875703,8757,-7
875704,8757,-7
875901,8759,12
875902,8759,8
876201,8762,-7
876202,8762,-7
876203,8762,-7
876301,8763,-7
876302,8763,-7
876303,8763,-7
876601,8766,-7
877001,8770,-7
877002,8770,-7
877201,8772,-7
877202,8772,-7
877701,8777,-7
877702,8777,-7
877901,8779,-7
877902,8779,-7
877903,8779,-7
877904,8779,-7
878201,8782,-7
878202,8782,-7
878301,8783,-7
878302,8783,-7
878701,8787,3
878702,8787,6
878703,8787,3
878801,8788,-7
878802,8788,-7
878803,8788,-7
879401,8794,6
879402,8794,7
879403,8794,6
879404,8794,6
879501,8795,-7
879502,8795,-7
879701,8797,-7
879801,8798,-7
879802,8798,-7
879901,8799,-7
879902,8799,-7
880001,8800,-7
880002,8800,-7
880101,8801,-7
880102,8801,-7
880103,8801,-7
880201,8802,-7
880202,8802,-7
880203,8802,-7
881501,8815,3
881502,8815,-7
881601,8816,-7
881602,8816,-7
881801,8818,10
881802,8818,3
882101,8821,-7
882102,8821,-7
882501,8825,-7
882502,8825,-7
882601,8826,-7
882602,8826,-7
882801,8828,-7
882802,8828,-7
882803,8828,-7
882804,8828,-7
883001,8830,-7
883002,8830,-7
883003,8830,-7
883301,8833,-7
883302,8833,-7
883901,8839,-7
884001,8840,8
884002,8840,3
884003,8840,2
884501,8845,-7
884502,8845,-7
884503,8845,-7
884701,8847,-7
884702,8847,-7
884703,8847,-7
884801,8848,-7
884802,8848,-7
884803,8848,-7
884901,8849,-7
885301,8853,14
885302,8853,8
885401,8854,2
885402,8854,5
885403,8854,-7
885801,8858,3
885802,8858,7
886101,8861,6
886102,8861,8
886401,8864,8
886402,8864,14
886701,8867,2
886702,8867,2
886703,8867,2
886901,8869,2
886902,8869,2
886903,8869,2
886904,8869,4
887001,8870,2
887002,8870,3
887003,8870,8
887301,8873,-7
887801,8878,-7
887802,8878,-7
888301,8883,7
888302,8883,10
888501,8885,-7
888502,8885,-7
888801,8888,7
888802,8888,3
888901,8889,6
888902,8889,3
888903,8889,6
889001,8890,8
889002,8890,6
889501,8895,9
889502,8895,-7
889601,8896,12
889602,8896,3
889901,8899,2
890001,8900,10
890002,8900,6
890003,8900,6
890004,8900,8
890005,8900,8
890201,8902,-7
890202,8902,-7
890203,8902,-7
890401,8904,8
890402,8904,8
890403,8904,6
890901,8909,6
890902,8909,8
891001,8910,8
891002,8910,6
891003,8910,8
891201,8912,6
891202,8912,8
891301,8913,2
891601,8916,7
891602,8916,8
892001,8920,2
892002,8920,2
892003,8920,3
892501,8925,3
892502,8925,3
892503,8925,2
892601,8926,5
892602,8926,3
892603,8926,6
892701,8927,3
892702,8927,8
893101,8931,6
893201,8932,10
893202,8932,5
893401,8934,3
893402,8934,7
893801,8938,11
893802,8938,7
893803,8938,3
893901,8939,7
893902,8939,7
894001,8940,6
894002,8940,7
894003,8940,6
894201,8942,7
894202,8942,3
894203,8942,6
894204,8942,8
894205,8942,6
894206,8942,-7
894401,8944,3
894402,8944,8
894403,8944,3
894601,8946,6
894602,8946,3
894801,8948,2
894802,8948,2
894803,8948,6
894804,8948,3
894805,8948,6
894901,8949,2
894902,8949,2
894903,8949,7
895101,8951,-7
895102,8951,-7
895301,8953,10
895302,8953,6
895303,8953,6
895501,8955,2
895502,8955,6
895601,8956,6
895602,8956,6
896001,8960,6
896002,8960,2
896101,8961,-7
896102,8961,-7
896201,8962,3
896202,8962,2
896203,8962,6
896501,8965,4
896502,8965,3
896601,8966,-7
896602,8966,-7
896701,8967,10
896702,8967,8
896703,8967,3
896704,8967,-7
896705,8967,3
896706,8967,6
896901,8969,7
896902,8969,3
896903,8969,3
896904,8969,2
896905,8969,2
897001,8970,6
897401,8974,2
897402,8974,3
897403,8974,3
897404,8974,1
897701,8977,6
897702,8977,3
897703,8977,6
897704,8977,2
898201,8982,3
898501,8985,5
898502,8985,3
899601,8996,6
899602,8996,6
899603,8996,6
900001,9000,-7
900002,9000,-7
900003,9000,-7
900401,9004,-7
900402,9004,-7
901101,9011,-7
901102,9011,-7
901103,9011,-7
901201,9012,3
901801,9018,8
901901,9019,8
901902,9019,6
901903,9019,6
901904,9019,2
902101,9021,2
902301,9023,3
902302,9023,2
902501,9025,-7
902502,9025,-7
902503,9025,-7
902901,9029,8
903301,9033,3
903302,9033,3
903501,9035,3
903502,9035,3
903503,9035,6
903701,9037,7
903702,9037,2
903703,9037,3
903801,9038,10
903802,9038,6
904001,9040,6
904002,9040,9
904003,9040,8
904101,9041,-7
904102,9041,-7
904103,9041,-7
904501,9045,2
904502,9045,6
904503,9045,7
904601,9046,3
904801,9048,6
904802,9048,5
904803,9048,2
904804,9048,2
904805,9048,2
904806,9048,4
905001,9050,8
905002,9050,8
905003,9050,6
905301,9053,6
905701,9057,7
905702,9057,6
905703,9057,6
905704,9057,3
906001,9060,2
906002,9060,2
906003,9060,2
906004,9060,2
906005,9060,6
906301,9063,2
906302,9063,2
906401,9064,7
906402,9064,8
906403,9064,8
906404,9064,2
906501,9065,10
906502,9065,11
906701,9067,-7
906702,9067,10
906703,9067,10
907001,9070,8
907002,9070,3
907003,9070,6
907401,9074,2
907402,9074,2
907403,9074,2
908001,9080,7
908002,9080,2
908003,9080,5
908101,9081,7
908102,9081,3
908103,9081,6
908401,9084,-7
908402,9084,-7
908601,9086,-7
908602,9086,-7
908701,9087,-7
909201,9092,8
909202,9092,8
909501,9095,6
910001,9100,6
910002,9100,3
910003,9100,7
910101,9101,2
910102,9101,3
910103,9101,3
910104,9101,3
910301,9103,-7
910302,9103,-7
910303,9103,-7
910401,9104,-7
910402,9104,-7
910403,9104,-7
910404,9104,-7
910601,9106,3
910801,9108,2
910802,9108,3
910803,9108,2
910901,9109,1
910902,9109,8
910903,9109,3
911501,9115,8
911502,9115,5
911503,9115,6
911701,9117,8
911702,9117,7
911801,9118,-7
911802,9118,-7
911803,9118,-7
911901,9119,-7
912201,9122,-7
912202,9122,-7
912401,9124,-7
912402,9124,-7
912901,9129,-7
913301,9133,-7
913302,9133,-7
913401,9134,8
913402,9134,10
913501,9135,-7
913801,9138,-7
914101,9141,-7
914102,9141,-7
914201,9142,-7
914202,9142,-7
914203,9142,-7
914301,9143,-7
914302,9143,-7
914401,9144,6
914402,9144,7
914403,9144,5
914501,9145,-7
914502,9145,-7
914503,9145,-7
914504,9145,-7
914801,9148,-7
914802,9148,-7
915701,9157,3
915702,9157,2
915703,9157,3
915901,9159,-7
916701,9167,-7
916801,9168,-7
917101,9171,-7
917102,9171,-7
917103,9171,-7
917201,9172,-7
917202,9172,-7
917301,9173,-7
917302,9173,-7
917303,9173,-7
917401,9174,2
917801,9178,-7
917802,9178,-7
917901,9179,-7
917902,9179,-7
917903,9179,-7
918001,9180,7
918002,9180,2
918003,9180,3
918004,9180,8
918005,9180,2
918201,9182,10
918202,9182,6
918203,9182,6
918301,9183,6
918302,9183,6
918303,9183,3
918501,9185,-7
919201,9192,7
919202,9192,6
919301,9193,3
919501,9195,11
919901,9199,6
919902,9199,6
920101,9201,6
920102,9201,6
920201,9202,-7
920501,9205,8
920502,9205,3
920503,9205,7
920601,9206,6
920602,9206,6
920801,9208,-7
921401,9214,4
921402,9214,2
921403,9214,2
921404,9214,4
921901,9219,2
922001,9220,7
922002,9220,7
922101,9221,6
922301,9223,8
922302,9223,8
922701,9227,-7
922801,9228,-7
922802,9228,-7
922901,9229,5
922902,9229,6
922903,9229,3
923101,9231,-7
923102,9231,-7
923301,9233,2
923302,9233,2
923303,9233,3
923401,9234,6
923402,9234,2
923601,9236,-7
923801,9238,-7
923802,9238,-7
923901,9239,-7
923902,9239,-7
924301,9243,-7
924401,9244,-7
924402,9244,-7
924601,9246,-7
924602,9246,-7
924801,9248,-7
924802,9248,-7
924901,9249,-7
925201,9252,-7
925202,9252,-7
925501,9255,2
925502,9255,2
925503,9255,2
925504,9255,6
925601,9256,6
925602,9256,3
925701,9257,5
925702,9257,2
925703,9257,6
925901,9259,7
925902,9259,8
926001,9260,6
926002,9260,3
926101,9261,6
926102,9261,2
926201,9262,6
926401,9264,-7
926402,9264,6
926403,9264,6
926801,9268,7
926802,9268,-7
927201,9272,3
927202,9272,3
927203,9272,3
927301,9273,2
927302,9273,2
927303,9273,3
927304,9273,3
927401,9274,8
927402,9274,8
927403,9274,7
927501,9275,4
927502,9275,5
927503,9275,3
927504,9275,2
927701,9277,6
927702,9277,6
927703,9277,3
927801,9278,2
927802,9278,2
928101,9281,6
928102,9281,2
928103,9281,-7
928401,9284,5
928402,9284,2
928403,9284,4
928404,9284,2
928601,9286,10
928602,9286,6
928701,9287,3
928702,9287,6
928703,9287,6
928704,9287,3
929801,9298,4
929802,9298,10
929803,9298,6
929804,9298,6
929805,9298,2
930801,9308,3
930802,9308,8
930803,9308,6
930804,9308,6
930805,9308,6
930806,9308,2
930807,9308,2
931201,9312,3
931202,9312,7
931203,9312,3
931204,9312,2
931701,9317,8
931702,9317,12
931703,9317,6
931704,9317,7
931901,9319,-7
931902,9319,10
931903,9319,8
932301,9323,7
932501,9325,8
932502,9325,3
933001,9330,-7
933301,9333,8
933601,9336,6
933701,9337,2
933702,9337,6
934001,9340,6
934101,9341,7
934102,9341,8
934201,9342,6
934202,9342,10
934401,9344,11
934402,9344,3
934601,9346,2
934701,9347,-7
934702,9347,2
934901,9349,3
934902,9349,2
934903,9349,9
934904,9349,8
935301,9353,-7
935302,9353,-7
935401,9354,2
935402,9354,3
935403,9354,3
935501,9355,7
935901,9359,8
935902,9359,8
936001,9360,6
936002,9360,6
936301,9363,-7
936501,9365,8
936601,9366,-7
936602,9366,-7
937101,9371,3
937102,9371,3
937401,9374,8
937402,9374,6
937403,9374,10
937404,9374,10
937801,9378,-7
937802,9378,-7
938001,9380,8
938002,9380,8
938101,9381,6
938102,9381,3
938103,9381,8
938201,9382,5
938202,9382,3
938203,9382,4
938204,9382,6
938205,9382,3
938301,9383,3
938302,9383,5
938401,9384,2
938801,9388,7
938802,9388,7
938803,9388,7
939201,9392,3
939202,9392,6
939203,9392,2
939601,9396,2
939602,9396,6
939603,9396,3
939701,9397,3
939702,9397,2
940101,9401,8
940102,9401,6
940103,9401,6
940301,9403,-7
940302,9403,-7
940601,9406,-7
940801,9408,-7
940802,9408,-7
940803,9408,-7
941301,9413,2
941302,9413,6
941601,9416,3
941602,9416,8
942101,9421,10
942102,9421,8
942301,9423,7
942302,9423,3
942303,9423,3
942901,9429,-7
942902,9429,-7
943001,9430,-7
943002,9430,-7
943201,9432,-7
943301,9433,3
943302,9433,3
943401,9434,7
943402,9434,3
944001,9440,-7
944002,9440,-7
944101,9441,8
944102,9441,-7
944103,9441,8
944104,9441,6
944601,9446,8
944602,9446,7
945201,9452,-7
945501,9455,-7
945502,9455,-7
945601,9456,-7
945901,9459,-7
946001,9460,-7
946101,9461,-7
946102,9461,-7
946401,9464,-7
946601,9466,-7
946602,9466,-7
946901,9469,-7
947301,9473,-7
947302,9473,-7
947303,9473,-7
947304,9473,-7
947305,9473,-7
947601,9476,-7
947602,9476,-7
947701,9477,-7
947702,9477,-7
947703,9477,-7
947901,9479,-7
947902,9479,-7
948201,9482,-7
948202,9482,-7
948203,9482,-7
948301,9483,3
948302,9483,3
948501,9485,3
948502,9485,-7
948503,9485,3
948504,9485,3
948701,9487,8
948702,9487,8
948801,9488,-7
948802,9488,-7
948803,9488,-7
949201,9492,-7
949202,9492,-7
949601,9496,-7
949602,9496,-7
949603,9496,-7
949701,9497,-7
949702,9497,-7
949801,9498,-7
949802,9498,-7
949803,9498,-7
949804,9498,-7
949805,9498,-7
949901,9499,-7
949902,9499,-7
949903,9499,-7
949904,9499,-7
949905,9499,-7
949906,9499,-7
949907,9499,-7
950101,9501,-7
950401,9504,2
950701,9507,-7
950702,9507,-7
950703,9507,-7
951001,9510,-7
951201,9512,7
951202,9512,7
951501,9515,-7
951502,9515,-7
951503,9515,-7
951601,9516,8
951602,9516,2
951603,9516,1
951604,9516,2
951605,9516,3
951701,9517,2
951702,9517,2
952101,9521,2
952102,9521,5
952103,9521,6
952201,9522,3
952202,9522,8
952301,9523,6
952302,9523,-7
952303,9523,2
952304,9523,7
952305,9523,8
952306,9523,3
952307,9523,6
952501,9525,-7
952901,9529,6
952902,9529,5
952903,9529,3
952904,9529,-7
953001,9530,7
953002,9530,6
953201,9532,7
953202,9532,7
953203,9532,10
953601,9536,10
953602,9536,7
953701,9537,2
953702,9537,2
953703,9537,2
953704,9537,2
954101,9541,2
954201,9542,3
954202,9542,7
954203,9542,-7
954204,9542,-7
955401,9554,6
955402,9554,6
955403,9554,3
955601,9556,2
955602,9556,6
955701,9557,6
955702,9557,10
955801,9558,6
955802,9558,6
956001,9560,6
956401,9564,-7
956701,9567,6
956702,9567,4
956801,9568,5
956802,9568,6
956803,9568,6
957401,9574,3
957402,9574,3
957501,9575,8
957502,9575,8
957503,9575,7
957504,9575,3
957601,9576,6
957602,9576,2
957603,9576,2
957801,9578,-7
957802,9578,6
957803,9578,6
957804,9578,8
957805,9578,6
957806,9578,6
957901,9579,5
957902,9579,8
958201,9582,8
958202,9582,6
959301,9593,-7
959302,9593,-7
959303,9593,-7
959401,9594,-7
959402,9594,-7
959601,9596,-7
959602,9596,-7
959701,9597,-7
960201,9602,-7
960202,9602,-7
960401,9604,-7
960402,9604,-7
960801,9608,-7
960802,9608,-7
960803,9608,-7
960901,9609,3
961001,9610,-7
961101,9611,-7
961102,9611,-7
961401,9614,-7
961601,9616,-7
961602,9616,-7
961603,9616,-7
961901,9619,8
961902,9619,8
962001,9620,14
962002,9620,6
962003,9620,8
962301,9623,-7
962302,9623,-7
962701,9627,3
962702,9627,3
962703,9627,2
963101,9631,-7
963201,9632,-7
963202,9632,-7
963203,9632,-7
963301,9633,-7
963302,9633,-7
963501,9635,5
963502,9635,5
963701,9637,7
963702,9637,6
964001,9640,8
964002,9640,10
964101,9641,6
964102,9641,8
964401,9644,6
964402,9644,7
964701,9647,-7
964801,9648,5
964802,9648,8
964803,9648,6
964804,9648,2
965201,9652,-7
965202,9652,7
965501,9655,7
965502,9655,6
965503,9655,4
965701,9657,-7
965901,9659,9
966001,9660,3
966002,9660,5
966101,9661,4
966102,9661,3
966201,9662,2
967101,9671,-7
967102,9671,-7
967103,9671,-7
967104,9671,-7
967201,9672,-7
967601,9676,8
967602,9676,8
967603,9676,7
968001,9680,6
968002,9680,7
968003,9680,3
968401,9684,10
968402,9684,6
968601,9686,2
968602,9686,3
969201,9692,-7
969202,9692,-7
970201,9702,-7
970401,9704,-7
970402,9704,-7
970501,9705,-7
970701,9707,7
970702,9707,6
970901,9709,-7
971101,9711,3
971102,9711,2
971301,9713,-7
972201,9722,-7
973001,9730,-7
973002,9730,-7
973003,9730,-7
973101,9731,-7
973301,9733,-7
973601,9736,-7
973602,9736,-7
973603,9736,-7
974001,9740,-7
974002,9740,-7
974801,9748,-7
974802,9748,-7
975001,9750,-7
975002,9750,-7
975003,9750,-7
975301,9753,-7
975401,9754,2
975402,9754,2
975403,9754,2
975404,9754,2
975501,9755,-7
975502,9755,-7
975601,9756,5
975602,9756,4
975701,9757,6
975702,9757,6
975801,9758,6
975802,9758,7
975803,9758,8
976301,9763,8
976302,9763,8
976501,9765,6
976502,9765,6
976601,9766,6
976801,9768,3
976802,9768,2
976803,9768,7
977201,9772,2
977202,9772,6
977203,9772,2
977204,9772,7
977205,9772,6
977401,9774,-7
977402,9774,-7
977801,9778,8
977802,9778,7
977803,9778,6
978401,9784,5
978402,9784,7
978403,9784,3
978901,9789,7
978902,9789,6
978903,9789,3
979001,9790,2
979002,9790,3
979003,9790,3
979501,9795,-7
979502,9795,-7
979503,9795,-7
979601,9796,-7
979602,9796,-7
979603,9796,-7
979604,9796,-7
979701,9797,-7
979702,9797,-7
979801,9798,-7
979802,9798,-7
979803,9798,-7
979804,9798,-7
980701,9807,-7
980702,9807,-7
980901,9809,3
980902,9809,3
981101,9811,9
981102,9811,6
981701,9817,6
981702,9817,8
981703,9817,3
982001,9820,6
982601,9826,6
982801,9828,2
982802,9828,2
982803,9828,2
982804,9828,2
982805,9828,2
983001,9830,10
983002,9830,3
983003,9830,7
983101,9831,-7
983102,9831,3
983201,9832,2
983202,9832,3
983401,9834,-7
983402,9834,-7
983403,9834,-7
983701,9837,3
983702,9837,5
983703,9837,3
983704,9837,2
983801,9838,7
983802,9838,7
983803,9838,6
983804,9838,6
983901,9839,6
983902,9839,6
983903,9839,6
984001,9840,5
984002,9840,7
984003,9840,3
984401,9844,3
984402,9844,3
984403,9844,6
984404,9844,3
984405,9844,6
984501,9845,8
984502,9845,7
984503,9845,6
985101,9851,-7
985102,9851,-7
985201,9852,2
985501,9855,3
985502,9855,6
985801,9858,7
985802,9858,3
985803,9858,7
986101,9861,-7
986102,9861,-7
986201,9862,2
986202,9862,3
986203,9862,8
986401,9864,-7
986402,9864,-7
986501,9865,-7
986502,9865,-7
986503,9865,-7
986504,9865,-7
986505,9865,6
986506,9865,-7
986507,9865,-7
987001,9870,2
987002,9870,2
987003,9870,3
987101,9871,3
987102,9871,6
987401,9874,6
987402,9874,6
987403,9874,10
987701,9877,2
987702,9877,7
988101,9881,3
988102,9881,6
988103,9881,8
988201,9882,-7
988202,9882,-7
988203,9882,-7
988501,9885,5
988502,9885,6
988701,9887,2
988702,9887,3
989101,9891,-7
989102,9891,-7
989201,9892,7
989202,9892,3
989501,9895,3
989502,9895,2
989503,9895,6
989701,9897,8
989702,9897,6
989801,9898,-7
989901,9899,-7
989902,9899,7
990301,9903,-7
990601,9906,3
990602,9906,2
991001,9910,-7
991301,9913,-7
991302,9913,-7
991303,9913,-7
991601,9916,3
991602,9916,2
991603,9916,6
991604,9916,6
992001,9920,-7
992002,9920,-7
992201,9922,2
992202,9922,1
992501,9925,5
992502,9925,6
992701,9927,3
992702,9927,-7
993001,9930,3
993002,9930,8
993003,9930,6
993201,9932,-7
993202,9932,-7
993501,9935,6
993502,9935,8
993503,9935,8
993504,9935,7
993801,9938,2
993802,9938,2
993803,9938,6
993804,9938,2
993901,9939,5
993902,9939,6
994001,9940,3
994002,9940,6
994101,9941,8
994102,9941,8
994401,9944,-7
994402,9944,-7
994501,9945,6
994502,9945,3
994503,9945,3
994504,9945,2
994601,9946,8
994602,9946,2
994801,9948,-7
995101,9951,5
995102,9951,3
995103,9951,3
995104,9951,3
995301,9953,2
995302,9953,3
995303,9953,6
995304,9953,3
995501,9955,6
995502,9955,3
996001,9960,-7
996002,9960,-7
996501,9965,-7
996502,9965,-7
996601,9966,6
996602,9966,5
996603,9966,5
996604,9966,3
996701,9967,7
996702,9967,7
996703,9967,2
997001,9970,7
997002,9970,7
997003,9970,6
997004,9970,2
997005,9970,4
997006,9970,3
997201,9972,8
997202,9972,8
997203,9972,8
997301,9973,-7
997401,9974,3
997402,9974,3
997403,9974,7
997404,9974,2
997801,9978,3
998001,9980,3
998002,9980,3
998003,9980,6
998004,9980,7
998005,9980,3
998006,9980,8
998101,9981,8
998102,9981,6
998103,9981,6
998104,9981,8
998201,9982,3
998202,9982,8
998203,9982,3
998601,9986,6
998602,9986,8
998603,9986,6
998604,9986,3
998605,9986,3
999101,9991,-7
999102,9991,-7
999201,9992,8
999202,9992,7
999203,9992,7
999204,9992,8
999205,9992,7
999501,9995,11
999502,9995,3
999701,9997,3
999702,9997,2
999703,9997,6
999704,9997,6
1000001,10000,1
1000002,10000,2
1000003,10000,-7
1000004,10000,-7
1000201,10002,3
1000202,10002,6
1000203,10002,6
1000801,10008,7
1000802,10008,2
1000803,10008,6
1001101,10011,3
1001102,10011,-7
1001201,10012,-7
1001202,10012,-7
1001203,10012,-7
1001501,10015,-7
1001502,10015,-7
1001601,10016,-7
1001602,10016,-7
1001603,10016,-7
1002401,10024,6
1002402,10024,6
1002403,10024,3
1002601,10026,2
1002602,10026,2
1002603,10026,2
1002604,10026,2
1002605,10026,1
1002606,10026,3
1002607,10026,3
1002901,10029,6
1002902,10029,7
1003201,10032,7
1003202,10032,5
1003203,10032,5
1003204,10032,2
1003205,10032,3
1003206,10032,4
1003401,10034,-7
1003402,10034,-7
1003403,10034,-7
1003601,10036,6
1003602,10036,8
1003603,10036,8
1003604,10036,6
1003605,10036,6
1003701,10037,2
1003801,10038,8
1003802,10038,8
1004201,10042,3
1004202,10042,2
1004203,10042,6
1004204,10042,2
1004401,10044,-7
1004701,10047,10
1004801,10048,3
1004802,10048,3
1004803,10048,4
1004901,10049,2
1004902,10049,6
1004903,10049,3
1004904,10049,-7
1005201,10052,5
1005202,10052,6
1005203,10052,6
1005401,10054,6
1005402,10054,7
1005601,10056,5
1005602,10056,3
1005901,10059,-7
1005902,10059,-7
1005903,10059,-7
1006001,10060,3
1006002,10060,3
1006201,10062,8
1006202,10062,3
1006203,10062,2
1006301,10063,-7
1006302,10063,-7
1006601,10066,-7
1006602,10066,-7
1006603,10066,-7
1006604,10066,-7
1007201,10072,7
1007202,10072,2
1007203,10072,2
1007301,10073,2
1007302,10073,2
1007303,10073,6
1007304,10073,7
1007701,10077,10
1007702,10077,3
1007703,10077,5
1007704,10077,3
1007901,10079,10
1008101,10081,-7
1008102,10081,-7
1008103,10081,-7
1008104,10081,-7
1008105,10081,-7
1008601,10086,-7
1008602,10086,-7
1008801,10088,-7
1009201,10092,-7
1009202,10092,-7
1009301,10093,-7
1009302,10093,-7
1009501,10095,-7
1009502,10095,-7
1009503,10095,-7
1009701,10097,-7
1009702,10097,-7
1009703,10097,-7
1010101,10101,-7
1010102,10101,-7
1010103,10101,-7
1010104,10101,-7
1010401,10104,-7
1010402,10104,-7
1010403,10104,-7
1010404,10104,-7
1010601,10106,3
1010602,10106,3
1011201,10112,8
1011202,10112,3
1011203,10112,2
1011204,10112,2
1011301,10113,2
1011302,10113,3
1011601,10116,2
1011701,10117,-7
1011702,10117,-7
1011901,10119,-7
1011902,10119,-7
1012501,10125,3
1012502,10125,4
1012701,10127,6
1012901,10129,7
1013001,10130,6
1013002,10130,2
1013201,10132,6
1013202,10132,2
1013501,10135,6
1013502,10135,8
1013503,10135,2
1013601,10136,-7
1013602,10136,-7
1013801,10138,10
1014001,10140,-7
1014002,10140,-7
1014401,10144,-7
1014402,10144,-7
1014501,10145,-7
1014801,10148,-7
1014802,10148,-7
1014901,10149,-7
1014902,10149,-7
1015001,10150,-7
1015002,10150,-7
1015003,10150,-7
1015101,10151,6
1015301,10153,-7
1015601,10156,7
1015602,10156,5
1016201,10162,6
1016202,10162,2
1016401,10164,3
1016402,10164,6
1016601,10166,14
1016602,10166,-7
1016603,10166,8
1016801,10168,5
1016802,10168,3
1017501,10175,3
1017502,10175,6
1017503,10175,3
1017504,10175,3
1018101,10181,6
1018102,10181,3
1018103,10181,3
1018104,10181,7
1018201,10182,7
1018301,10183,2
1018302,10183,8
1018303,10183,2
1018304,10183,5
1018401,10184,2
1018402,10184,2
1018403,10184,2
1018404,10184,6
1018501,10185,5
1018502,10185,-7
1018503,10185,3
1018801,10188,2
1018802,10188,6
1019101,10191,3
1019102,10191,-7
1019103,10191,-7
1019104,10191,2
1019105,10191,6
1019301,10193,8
1019302,10193,6
1019303,10193,6
1020301,10203,6
1020302,10203,3
1021001,10210,-7
1021002,10210,-7
1021003,10210,-7
1021101,10211,7
1021102,10211,8
1021103,10211,6
1021104,10211,-7
1021201,10212,-7
1021202,10212,-7
1021301,10213,-7
1021302,10213,-7
1021303,10213,-7
1021304,10213,-7
1021401,10214,-7
1021402,10214,-7
1021501,10215,-7
1021502,10215,-7
1021601,10216,-7
1021901,10219,-7
1022001,10220,-7
1022002,10220,-7
1022003,10220,-7
1022004,10220,-7
1022101,10221,-7
1022102,10221,-7
1022601,10226,10
1022602,10226,10
1022701,10227,-7
1022702,10227,-7
1022703,10227,-7
1022901,10229,8
1022902,10229,4
1023101,10231,-7
1023102,10231,-7
1023401,10234,8
1023402,10234,7
1023403,10234,7
1023601,10236,5
1023602,10236,6
1023603,10236,3
1023701,10237,8
1023702,10237,6
1023801,10238,2
1023802,10238,2
1024101,10241,-7
1024102,10241,-7
1024103,10241,-7
1024104,10241,-7
1024301,10243,-7
1024302,10243,-7
1024303,10243,-7
1024501,10245,-7
1024502,10245,-7
1024503,10245,-7
1024601,10246,-7
1025201,10252,-7
1025401,10254,-7
1025501,10255,-7
1025502,10255,-7
1025503,10255,-7
1025701,10257,-7
1025702,10257,-7
1025901,10259,2
1025902,10259,7
1026001,10260,-7
1026002,10260,-7
1026101,10261,-7
1026102,10261,-7
1026201,10262,-7
1026202,10262,-7
1026701,10267,-7
1026801,10268,-7
1026802,10268,-7
1026901,10269,-7
1027101,10271,-7
1027201,10272,-7
1027202,10272,-7
1027203,10272,-7
1027301,10273,-7
1027302,10273,-7
1028101,10281,-7
1028102,10281,-7
1028103,10281,-7
1028301,10283,-7
1028302,10283,-7
1028601,10286,-7
1028602,10286,-7
1028603,10286,-7
1029101,10291,-7
1029102,10291,-7
1029103,10291,-7
1029201,10292,-7
1029202,10292,-7
1029203,10292,-7
1029501,10295,-7
1029701,10297,-7
1029702,10297,-7
1029901,10299,-7
1029902,10299,-7
1030201,10302,-7
1030301,10303,2
1030302,10303,3
1030801,10308,8
1030802,10308,9
1030803,10308,3
1030901,10309,-7
1030902,10309,8
1030903,10309,-7
1031001,10310,6
1031002,10310,8
1031003,10310,8
1031201,10312,8
1031202,10312,-7
1031203,10312,2
1031301,10313,3
1031302,10313,8
1031401,10314,2
1031402,10314,5
1031403,10314,2
1031404,10314,2
1031701,10317,6
1032101,10321,7
1032102,10321,3
1032901,10329,6
1032902,10329,14
1032903,10329,8
1033101,10331,3
1033102,10331,3
1033103,10331,6
1033104,10331,2
1033201,10332,7
1033202,10332,6
1033203,10332,3
1033204,10332,3
1033205,10332,6
1033401,10334,3
1033402,10334,3
1033403,10334,3
1033601,10336,6
1033602,10336,6
1034001,10340,6
1034002,10340,3
1034401,10344,-7
1034402,10344,-7
1034501,10345,-7
1034502,10345,-7
1035001,10350,-7
1035401,10354,-7
1035801,10358,-7
1035901,10359,5
1035902,10359,6
1035903,10359,5
1036001,10360,8
1036002,10360,6
1036003,10360,5
1036101,10361,-7
1036102,10361,-7
1036103,10361,-7
1036201,10362,6
1036601,10366,-7
1036602,10366,-7
1037101,10371,3
1037102,10371,3
1037103,10371,3
1037104,10371,2
1037201,10372,-7
1037301,10373,-7
1037302,10373,-7
1037303,10373,-7
1037304,10373,2
1037401,10374,3
1037501,10375,3
1037502,10375,6
1037701,10377,10
1037702,10377,8
1037703,10377,3
1037704,10377,8
1037705,10377,8
1037801,10378,7
1037802,10378,8
1037803,10378,7
1037901,10379,3
1037902,10379,8
1038301,10383,2
1038302,10383,5
1039001,10390,-7
1039002,10390,-7
1039401,10394,-7
1039501,10395,-7
1039502,10395,-7
1039601,10396,-7
1039602,10396,-7
1039901,10399,-7
1039902,10399,-7
1040001,10400,-7
1040101,10401,7
1040102,10401,6
1040103,10401,3
1040601,10406,6
1040602,10406,6
1040603,10406,-7
1040901,10409,-7
1040902,10409,-7
1041101,10411,-7
1041501,10415,-7
1041502,10415,-7
1041503,10415,-7
1041504,10415,-7
1041505,10415,-7
1041506,10415,-7
1041507,10415,-7
1041801,10418,-7
1041802,10418,-7
1041803,10418,-7
1041901,10419,-7
1042001,10420,-7
1042002,10420,-7
1042003,10420,-7
1042101,10421,3
1042102,10421,3
1042201,10422,2
1042202,10422,3
1042701,10427,6
1042702,10427,7
1042801,10428,3
