,C0000100,C0000200,C0005700,m_age_ya,m_HGC_ya,dad_distance_ya,HGC_ya
3471,367902,3679,1991,29,7,0,4
3472,367903,3679,1993,31,7,0,5
3473,368101,3681,1988,27,9,0,5
3474,368102,3681,1989,28,9,1,5
3475,368201,3682,1993,28,7,0,
3476,368202,3682,1995,30,7,0,
3477,368203,3682,2000,35,7,0,
3478,368701,3687,1992,31,7,0,5
3479,368702,3687,1995,34,7,0,5
3480,368801,3688,1987,23,7,0,
3481,368802,3688,1987,23,7,0,
3482,368803,3688,1990,26,7,,
3483,368804,3688,1993,29,7,0,
3484,369101,3691,1986,24,5,55,3
3485,369102,3691,1989,27,5,55,3
3486,369103,3691,1993,31,5,55,3
3487,369201,3692,1982,21,5,5,5
3488,369202,3692,1983,22,5,5,3
3489,369701,3697,1983,20,5,5,3
3490,369702,3697,1984,21,5,5,3
3491,369703,3697,1986,23,5,55,2
3492,369704,3697,1993,30,5,5,3
3493,369705,3697,2001,38,5,55,3
3494,369801,3698,1981,21,5,5,4
3495,369802,3698,1982,22,5,5,3
3496,369803,3698,1983,22,5,5,3
3497,369901,3699,1981,19,7,5,3
3498,370301,3703,1975,16,4,0,2
3499,370302,3703,1978,19,4,5,2
3500,370303,3703,1980,21,4,5,2
3501,370401,3704,1976,15,4,5,2
3502,370402,3704,1983,23,4,5,5
3503,370403,3704,1989,29,4,5,3
3504,370501,3705,1976,16,6,5,7
3505,370502,3705,1981,21,6,,3
3506,371101,3711,1989,29,7,0,1
3507,371102,3711,1991,30,7,0,1
3508,371103,3711,1992,31,7,0,2
3509,371104,3711,1993,32,7,5,
3510,371105,3711,1994,33,7,5,3
3511,371401,3714,1976,16,6,5,4
3512,371402,3714,1978,18,6,0,2
3513,371403,3714,1979,19,6,0,2
3514,371501,3715,1981,22,5,0,3
3515,371502,3715,1983,24,5,5,7
3516,371503,3715,1985,26,5,5,3
3517,371504,3715,1989,30,5,5,2
3518,371701,3717,1978,15,7,5,5
3519,371702,3717,1997,34,7,0,4
3520,371801,3718,1981,18,6,0,9
3521,371802,3718,1988,24,6,0,7
3522,371803,3718,1989,25,6,0,4
3523,371901,3719,1981,23,5,0,3
3524,371902,3719,1983,25,5,0,3
3525,371903,3719,1999,41,5,5,3
3526,372001,3720,1984,26,5,5,2
3527,372002,3720,1987,30,5,5,
3528,372601,3726,1979,18,6,0,7
3529,372602,3726,1983,22,6,0,5
3530,372603,3726,1990,29,6,0,4
3531,372701,3727,1991,28,4,0,4
3532,372702,3727,1995,32,4,0,4
3533,372703,3727,1996,33,4,0,3
3534,372801,3728,1979,20,5,5,4
3535,372802,3728,1984,24,5,5,1
3536,372803,3728,1986,26,5,5,3
3537,372804,3728,1988,29,5,5,3
3538,372901,3729,1980,18,5,5,1
3539,372902,3729,1982,21,5,5,2
3540,372903,3729,1989,28,5,5,3
3541,372904,3729,1998,36,5,55,3
3542,372905,3729,1998,36,5,55,2
3543,373401,3734,1992,30,6,55,5
3544,373402,3734,1994,31,6,0,4
3545,373403,3734,1996,33,6,100,5
3546,373501,3735,1993,28,5,0,3
3547,373502,3735,1996,31,5,55,2
3548,373503,3735,1998,33,5,55,3
3549,373504,3735,1999,34,5,55,5
3550,373601,3736,1990,31,5,0,4
3551,373602,3736,1995,36,5,0,3
3552,373701,3737,1997,35,5,0,4
3553,373702,3737,1998,37,5,0,5
3554,373703,3737,2003,42,5,0,2
3555,373801,3738,1981,19,5,5,4
3556,373901,3739,1992,32,6,0,3
3557,373902,3739,1994,34,6,0,7
3558,374001,3740,1985,24,5,0,3
3559,374002,3740,1987,25,5,0,2
3560,374101,3741,1988,25,5,5,7
3561,374401,3744,1982,22,6,55,3
3562,374601,3746,1983,22,6,0,7
3563,374602,3746,1986,25,6,0,7
3564,374603,3746,1989,28,6,5,5
3565,375201,3752,1986,29,6,0,4
3566,375301,3753,1979,18,5,0,7
3567,375302,3753,1982,20,5,5,6
3568,375303,3753,1984,22,5,5,7
3569,375304,3753,1992,31,5,5,5
3570,375601,3756,1983,20,5,5,5
3571,375801,3758,1985,24,6,5,
3572,375901,3759,1983,21,6,0,5
3573,375902,3759,1985,23,6,55,3
3574,375903,3759,1990,28,6,55,5
3575,376801,3768,1973,14,2,55,3
3576,376802,3768,1975,16,2,55,3
3577,376901,3769,1977,18,6,0,2
3578,376902,3769,1978,20,6,0,3
3579,376903,3769,1987,29,6,5,2
3580,377001,3770,1984,23,5,5,5
3581,377002,3770,1987,26,5,5,5
3582,377101,3771,1992,27,9,55,3
3583,377102,3771,1996,31,9,5,4
3584,377103,3771,1997,32,9,0,5
3585,377104,3771,1998,34,9,0,4
3586,377201,3772,1985,24,5,0,4
3587,377202,3772,1989,27,5,0,4
3588,377203,3772,1992,30,5,0,
3589,377301,3773,1979,22,6,0,
3590,377302,3773,1985,28,6,0,
3591,377303,3773,1986,29,6,0,
3592,377401,3774,1980,20,3,0,2
3593,377402,3774,1985,25,3,55,5
3594,377901,3779,1976,19,9,55,5
3595,377902,3779,1980,22,9,55,5
3596,377903,3779,1984,27,9,0,5
3597,377904,3779,1986,29,9,0,5
3598,378101,3781,1990,30,7,0,5
3599,378102,3781,1992,32,7,0,5
3600,378301,3783,1992,28,7,0,7
3601,378302,3783,1994,30,7,0,7
3602,378401,3784,1979,18,5,5,5
3603,378402,3784,1988,27,5,55,2
3604,378601,3786,1991,32,6,0,4
3605,378602,3786,1994,35,6,55,5
3606,378701,3787,1980,23,7,5,3
3607,378702,3787,1988,31,7,5,4
3608,378703,3787,1988,31,7,5,5
3609,378704,3787,1992,35,7,5,3
3610,379001,3790,1986,26,5,0,
3611,379002,3790,1987,27,5,55,2
3612,379101,3791,1979,21,7,55,5
3613,379102,3791,1982,24,7,55,5
3614,379103,3791,1995,37,7,0,4
3615,379301,3793,1984,26,7,0,5
3616,379302,3793,1990,32,7,0,5
3617,379401,3794,1991,27,6,0,
3618,379402,3794,1994,30,6,0,7
3619,379403,3794,1996,32,6,5,5
3620,379701,3797,1987,23,6,5,5
3621,379801,3798,1987,25,10,5,7
3622,379802,3798,1988,26,10,5,7
3623,379803,3798,1990,28,10,5,7
3624,379804,3798,1992,30,10,5,7
3625,379805,3798,1996,34,10,5,5
3626,379901,3799,1994,34,8,0,4
3627,379902,3799,1999,39,8,0,4
3628,380001,3800,1992,29,10,0,7
3629,380002,3800,1996,33,10,0,5
3630,380201,3802,1990,31,6,5,6
3631,380401,3804,1989,28,9,0,5
3632,380402,3804,1990,29,9,0,7
3633,380601,3806,1988,30,6,0,5
3634,380602,3806,1990,32,6,0,7
3635,380901,3809,2002,41,7,0,2
3636,381201,3812,1989,29,9,5,4
3637,381301,3813,1980,18,9,0,
3638,381302,3813,1983,20,9,0,
3639,381303,3813,1985,22,9,5,5
3640,381304,3813,1986,24,9,5,5
3641,381401,3814,1996,35,6,5,5
3642,381701,3817,1996,39,10,0,5
3643,381901,3819,1984,21,6,55,4
3644,381902,3819,1987,25,6,0,4
3645,381903,3819,1989,26,6,5,3
3646,381904,3819,1991,28,6,55,4
3647,382101,3821,1982,23,5,5,4
3648,382102,3821,1984,25,5,5,3
3649,382301,3823,1984,25,6,55,5
3650,382302,3823,1986,27,6,55,4
3651,382401,3824,1982,21,6,5,4
3652,382402,3824,1983,22,6,,3
3653,382403,3824,1986,25,6,,5
3654,382601,3826,1984,21,5,55,
3655,383201,3832,1984,21,5,5,4
3656,383501,3835,1984,24,6,55,
3657,383601,3836,1994,32,10,55,3
3658,383602,3836,1995,33,10,5,5
3659,383701,3837,1980,17,5,5,7
3660,383702,3837,1984,21,5,5,3
3661,383703,3837,1987,24,5,5,3
3662,383901,3839,1981,22,3,0,
3663,383902,3839,1982,23,3,0,4
3664,383903,3839,1988,29,3,0,3
3665,384201,3842,1978,16,3,55,
3666,384202,3842,1981,20,3,55,5
3667,384203,3842,1992,31,3,5,3
3668,384301,3843,1989,30,5,0,
3669,384302,3843,1991,32,5,0,
3670,384601,3846,1995,31,6,0,2
3671,384602,3846,1999,35,6,0,4
3672,384901,3849,1992,30,6,55,4
3673,385101,3851,1981,19,5,5,3
3674,385102,3851,1985,23,5,55,3
3675,385301,3853,1989,25,7,0,7
3676,385302,3853,1990,27,7,5,8
3677,385901,3859,1990,31,5,0,4
3678,386401,3864,1987,29,7,0,
3679,387601,3876,2000,39,7,0,4
3680,387701,3877,1984,23,10,0,8
3681,387702,3877,1985,24,10,0,7
3682,387703,3877,1988,28,10,0,5
3683,387901,3879,1979,20,6,55,4
3684,387902,3879,1982,22,6,55,5
3685,388901,3889,1987,27,7,0,4
3686,388902,3889,1992,31,7,0,4
3687,389301,3893,1985,22,5,0,
3688,389302,3893,1988,25,5,0,
3689,389901,3899,1988,25,6,5,5
3690,389902,3899,1990,28,6,5,5
3691,389903,3899,1991,29,6,5,5
3692,389904,3899,1995,32,6,5,5
3693,390601,3906,1984,22,5,55,4
3694,390602,3906,1989,27,5,55,3
3695,390801,3908,1993,33,6,1,5
3696,390802,3908,1994,35,6,1,5
3697,391301,3913,1997,35,9,0,5
3698,391302,3913,1999,38,9,5,4
3699,391401,3914,1980,18,5,0,4
3700,391402,3914,1981,20,5,0,4
3701,391501,3915,1990,26,8,0,5
3702,391502,3915,1996,32,8,5,4
3703,391503,3915,2005,41,8,5,2
3704,391801,3918,1997,33,10,0,5
3705,391802,3918,1999,36,10,0,4
3706,391901,3919,1985,21,6,5,4
3707,391902,3919,1992,28,6,0,4
3708,391903,3919,1993,30,6,0,5
3709,392101,3921,1986,22,7,0,5
3710,392102,3921,1990,27,7,0,4
3711,392103,3921,1992,28,7,0,4
3712,392201,3922,1983,23,7,0,7
3713,392301,3923,1989,26,9,55,7
3714,392302,3923,1991,28,9,0,5
3715,392303,3923,1994,32,9,55,5
3716,392304,3923,1999,37,9,0,5
3717,392401,3924,1997,33,10,0,4
3718,392402,3924,1997,33,10,0,4
3719,392701,3927,1976,17,5,5,5
3720,392801,3928,1980,20,6,5,3
3721,392901,3929,1976,18,5,5,3
3722,392902,3929,1989,31,5,0,4
3723,393101,3931,1977,16,4,5,4
3724,393102,3931,1977,16,4,5,2
3725,393103,3931,1983,21,4,5,3
3726,393104,3931,1983,21,4,5,3
3727,393105,3931,1988,26,4,5,2
3728,393401,3934,1979,18,5,5,3
3729,393501,3935,1983,23,6,5,4
3730,393502,3935,1989,30,6,0,3
3731,393601,3936,1986,22,5,5,4
3732,393602,3936,1988,25,5,55,5
3733,394001,3940,1984,20,4,55,
3734,394401,3944,1977,15,6,5,2
3735,394402,3944,1989,27,6,5,5
3736,394501,3945,1991,28,4,5,
3737,394502,3945,1999,36,4,5,
3738,394801,3948,1974,15,4,100,2
3739,394802,3948,1975,17,4,55,4
3740,394803,3948,1981,23,4,55,3
3741,394804,3948,1988,30,4,5,2
3742,395201,3952,1982,25,7,55,4
3743,395202,3952,1979,21,7,55,7
3744,395301,3953,1983,23,7,5,3
3745,395302,3953,1987,26,7,5,3
3746,395303,3953,1991,31,7,5,5
3747,395304,3953,1993,33,7,5,5
3748,396001,3960,1992,28,6,0,3
3749,396201,3962,1982,23,8,0,5
3750,396202,3962,1983,24,8,5,3
3751,396203,3962,1986,27,8,5,3
3752,396204,3962,1989,31,8,0,5
3753,396401,3964,1985,27,9,0,7
3754,396402,3964,1987,28,9,0,5
3755,396901,3969,1994,30,8,0,4
3756,396902,3969,1999,35,8,5,4
3757,397001,3970,1987,29,7,0,5
3758,397002,3970,1990,32,7,0,4
3759,397003,3970,1993,35,7,0,3
3760,397201,3972,1987,27,8,0,5
3761,397202,3972,1990,29,8,0,4
3762,397203,3972,1992,32,8,0,3
3763,397501,3975,1978,17,4,55,3
3764,397502,3975,1979,18,4,55,2
3765,397503,3975,1981,19,4,55,4
3766,397504,3975,1984,23,4,55,4
3767,397701,3977,1980,18,5,55,3
3768,397702,3977,2008,45,5,1,
3769,397801,3978,1989,25,7,5,3
3770,398201,3982,1979,20,5,5,1
3771,398202,3982,1981,22,5,5,4
3772,398203,3982,1985,26,5,5,3
3773,398204,3982,1986,27,5,5,3
3774,398301,3983,1985,23,5,5,
3775,398302,3983,1989,28,5,5,
3776,398601,3986,1978,21,5,55,2
3777,398602,3986,1993,36,5,0,3
3778,398801,3988,1979,20,5,5,5
3779,398802,3988,1982,22,5,5,3
3780,399101,3991,1982,20,4,5,4
3781,399102,3991,1988,27,4,5,3
3782,399201,3992,1973,16,6,55,
3783,399301,3993,1977,19,6,5,3
3784,399302,3993,1978,20,6,5,3
3785,399303,3993,1983,24,6,5,1
3786,399501,3995,1979,17,6,5,3
3787,399502,3995,1983,21,6,5,5
3788,399503,3995,1985,23,6,5,5
3789,399601,3996,1984,21,6,5,2
3790,399602,3996,1989,26,6,5,4
3791,399801,3998,1982,23,4,5,1
3792,400101,4001,1990,28,6,0,4
3793,400102,4001,1992,30,6,0,4
3794,400201,4002,1990,26,9,5,5
3795,400202,4002,1991,28,9,5,4
3796,400301,4003,1977,17,3,0,4
3797,400302,4003,1980,20,3,0,
3798,400501,4005,1980,20,6,5,2
3799,400502,4005,1981,22,6,55,4
3800,400503,4005,1983,23,6,55,4
3801,400701,4007,1980,20,7,55,5
3802,400702,4007,1985,25,7,55,5
3803,401201,4012,1982,19,6,0,2
3804,401202,4012,1984,21,6,0,2
3805,401501,4015,1982,19,6,5,5
3806,401502,4015,1985,22,6,0,4
3807,401503,4015,1987,24,6,0,4
3808,401601,4016,1975,17,6,100,5
3809,401602,4016,1978,19,6,5,2
3810,401901,4019,1989,27,8,0,9
3811,401902,4019,1997,35,8,0,5
3812,402101,4021,1982,18,9,5,3
3813,402301,4023,1995,30,7,5,4
3814,402302,4023,2001,36,7,5,3
3815,402401,4024,1972,15,5,5,4
3816,402402,4024,1977,19,5,5,5
3817,402403,4024,1979,21,5,5,3
3818,402601,4026,1993,30,6,5,
3819,402602,4026,1996,33,6,0,
3820,402603,4026,1998,36,6,0,
3821,402701,4027,1994,34,6,0,
3822,402702,4027,2000,40,6,5,
3823,402703,4027,2002,42,6,5,
3824,402704,4027,2002,42,6,5,
3825,402801,4028,1982,18,5,55,4
3826,402802,4028,1984,20,5,55,2
3827,402803,4028,1987,23,5,55,1
3828,403301,4033,1996,37,7,0,7
3829,403302,4033,1997,38,7,0,5
3830,403501,4035,1993,31,6,55,2
3831,403502,4035,1995,34,6,55,3
3832,403701,4037,1988,24,6,0,3
3833,403801,4038,1983,19,6,5,3
3834,403802,4038,1986,22,6,5,4
3835,404001,4040,1990,28,7,5,
3836,404002,4040,1995,33,7,5,
3837,404101,4041,1978,21,6,0,4
3838,404102,4041,1980,22,6,0,3
3839,404103,4041,1985,28,6,100,4
3840,404501,4045,1981,19,7,5,5
3841,404502,4045,1986,24,7,5,3
3842,404503,4045,1991,29,7,5,2
3843,404901,4049,1981,21,6,5,3
3844,404902,4049,1983,23,6,5,4
3845,404903,4049,1990,29,6,5,4
3846,404904,4049,1992,31,6,5,5
3847,405001,4050,1984,22,6,55,5
3848,405002,4050,1989,27,6,55,3
3849,405003,4050,1995,33,6,0,4
3850,405101,4051,1984,21,6,0,4
3851,405102,4051,1990,27,6,0,4
3852,405103,4051,1992,29,6,55,3
3853,405701,4057,1990,26,9,0,5
3854,405702,4057,1994,30,9,0,5
3855,405703,4057,1998,33,9,0,5
3856,406001,4060,1983,25,6,5,4
3857,406002,4060,1985,27,6,5,5
3858,406501,4065,1989,25,5,0,9
3859,406502,4065,1990,27,5,0,4
3860,406503,4065,1997,33,5,0,2
3861,406601,4066,1979,21,5,0,5
3862,406602,4066,1980,23,5,0,5
3863,407101,4071,2001,37,5,5,3
3864,407401,4074,1994,30,10,0,
3865,407402,4074,1994,30,10,0,
3866,407403,4074,1994,30,10,5,
3867,407701,4077,1986,24,5,5,4
3868,407702,4077,1995,33,5,5,3
3869,407703,4077,1996,34,5,5,2
3870,407801,4078,1991,26,5,0,3
3871,407901,4079,1990,29,6,0,6
3872,407902,4079,1996,35,6,0,3
3873,408001,4080,1993,31,6,0,4
3874,408002,4080,1996,33,6,0,
3875,408301,4083,1992,28,6,0,
3876,408401,4084,1981,23,10,55,5
3877,408402,4084,1986,28,10,55,3
3878,408403,4084,1988,30,10,5,3
3879,408501,4085,1980,17,5,0,4
3880,408901,4089,1979,19,5,55,3
3881,408902,4089,1982,22,5,0,2
3882,408903,4089,1984,24,5,5,3
3883,409201,4092,2000,38,9,0,4
3884,409401,4094,1995,32,9,0,5
3885,409402,4094,2000,38,9,0,3
3886,409501,4095,1993,29,10,0,5
3887,409502,4095,1996,32,10,0,7
3888,409503,4095,1998,34,10,0,3
3889,409901,4099,1996,31,5,55,3
3890,410301,4103,1985,27,5,55,3
3891,410302,4103,1988,29,5,55,2
3892,410501,4105,1977,19,5,0,3
3893,410502,4105,1979,21,5,0,3
3894,410801,4108,1989,28,7,0,5
3895,410802,4108,1996,34,7,0,
3896,410901,4109,1994,30,6,0,7
3897,410902,4109,1999,35,6,0,5
3898,411001,4110,1985,23,5,55,3
3899,411002,4110,1989,27,5,55,2
3900,411201,4112,1982,22,5,0,
3901,411202,4112,1987,27,5,0,
3902,411203,4112,1989,29,5,0,
3903,411501,4115,1981,17,4,0,
3904,411502,4115,1988,23,4,0,
3905,412001,4120,1977,17,6,0,4
3906,412002,4120,1980,19,6,0,5
3907,412101,4121,1974,17,6,0,2
3908,412102,4121,1977,20,6,55,3
3909,412103,4121,1982,24,6,55,3
3910,412301,4123,1985,21,6,5,4
3911,412302,4123,1989,24,6,5,4
3912,412303,4123,1990,26,6,5,3
3913,413201,4132,1984,22,6,0,4
3914,413202,4132,1986,24,6,0,3
3915,413203,4132,1988,26,6,0,5
3916,413204,4132,1992,30,6,0,4
3917,413301,4133,1980,17,5,5,5
3918,413302,4133,1981,18,5,5,7
3919,413303,4133,1987,23,5,55,4
3920,413601,4136,1975,17,3,5,5
3921,413602,4136,1981,23,3,5,2
3922,413603,4136,1985,26,3,0,3
3923,414201,4142,1987,25,5,55,5
3924,414501,4145,1991,28,5,0,3
3925,414801,4148,1984,21,7,5,4
3926,414802,4148,1986,23,7,5,5
3927,414803,4148,2001,39,7,5,3
3928,414901,4149,1975,16,5,5,5
3929,414902,4149,1982,23,5,5,5
3930,415001,4150,1990,27,6,0,3
3931,415101,4151,1977,19,5,0,4
3932,415102,4151,1980,21,5,0,4
3933,415301,4153,1988,25,7,5,6
3934,415302,4153,1991,28,7,5,5
3935,415303,4153,2004,41,7,5,1
3936,415401,4154,1981,17,6,0,
3937,415402,4154,1983,19,6,0,
3938,415403,4154,1999,35,6,0,
3939,415701,4157,1981,18,4,5,
3940,415702,4157,1984,21,4,0,
3941,415703,4157,1987,25,4,0,
3942,415704,4157,1990,28,4,0,
3943,416201,4162,1986,25,5,0,
3944,416202,4162,1991,31,5,0,
3945,416301,4163,1993,28,6,0,3
3946,416701,4167,1984,20,2,55,2
3947,416702,4167,1985,22,2,55,2
3948,416901,4169,1997,37,5,5,2
3949,417001,4170,1985,26,6,0,5
3950,417002,4170,1987,28,6,0,5
3951,417003,4170,1991,31,6,0,5
3952,417501,4175,1982,20,5,0,
3953,417502,4175,1988,27,5,0,
3954,417601,4176,1997,33,6,0,3
3955,417602,4176,1998,35,6,0,5
3956,417701,4177,1979,17,2,1,1
3957,417801,4178,1983,19,5,5,2
3958,417802,4178,1992,27,5,5,3
3959,417803,4178,1997,32,5,55,3
3960,417901,4179,1975,17,7,55,7
3961,417902,4179,1984,26,7,55,4
3962,417903,4179,1987,29,7,5,5
3963,418001,4180,1981,19,5,0,6
3964,418002,4180,1985,24,5,0,5
3965,418003,4180,1987,26,5,,5
3966,418004,4180,1990,28,5,0,2
3967,418201,4182,1979,19,5,0,7
3968,418202,4182,1981,21,5,0,5
3969,418401,4184,1979,19,5,0,3
3970,418402,4184,1981,20,5,0,2
3971,418403,4184,1982,22,5,0,2
3972,418404,4184,1986,26,5,100,
3973,418501,4185,1992,32,6,100,4
3974,418502,4185,1996,35,6,55,4
3975,418601,4186,1986,26,7,55,5
3976,418602,4186,1989,29,7,55,5
3977,418701,4187,1984,23,5,0,5
3978,418702,4187,1990,28,5,0,5
3979,419001,4190,1992,31,10,55,
3980,419002,4190,1993,32,10,55,
3981,419201,4192,1993,28,7,5,5
3982,419202,4192,1997,32,7,0,
3983,419401,4194,1980,23,10,5,2
3984,419402,4194,1983,26,10,5,5
3985,419403,4194,1989,31,10,5,4
3986,419501,4195,1985,20,6,0,5
3987,419502,4195,1988,23,6,5,5
3988,419503,4195,1993,28,6,5,5
3989,419701,4197,1978,17,5,5,3
3990,419702,4197,1979,19,5,5,2
3991,419703,4197,1985,24,5,5,3
3992,419801,4198,1985,21,6,5,3
3993,419901,4199,1974,15,4,5,5
3994,419902,4199,1976,17,4,0,
3995,419903,4199,1978,19,4,5,2
3996,419904,4199,1980,20,4,0,3
3997,419905,4199,1983,23,4,5,1
3998,420001,4200,1989,29,6,55,3
3999,420002,4200,1992,32,6,5,7
4000,420301,4203,1984,22,6,5,4
4001,420302,4203,1986,23,6,5,5
4002,420303,4203,1987,24,6,5,5
4003,420304,4203,1993,30,6,5,5
4004,420305,4203,1994,31,6,100,5
4005,420601,4206,1982,20,5,0,4
4006,420602,4206,1988,25,5,0,5
4007,420801,4208,1992,31,10,100,5
4008,421001,4210,1979,15,5,55,5
4009,421002,4210,1987,23,5,55,5
4010,421201,4212,1984,20,6,55,5
4011,421202,4212,1986,21,6,55,4
4012,421203,4212,1987,22,6,5,3
4013,421204,4212,1988,24,6,55,4
4014,421205,4212,1999,34,6,55,3
4015,421401,4214,1993,31,8,55,5
4016,421402,4214,1995,33,8,55,4
4017,421501,4215,1980,17,6,5,2
4018,421801,4218,1986,24,5,55,4
4019,421802,4218,1998,37,5,55,2
4020,421901,4219,1981,19,6,0,4
4021,422001,4220,1988,25,5,5,4
4022,422002,4220,1991,29,5,0,4
4023,422003,4220,1993,31,5,0,4
4024,422301,4223,1997,33,5,0,5
4025,422302,4223,2000,35,5,55,4
4026,422401,4224,1989,32,10,0,5
4027,422402,4224,1992,35,10,0,5
4028,422701,4227,1993,31,10,0,5
4029,422702,4227,1996,34,10,0,5
4030,422801,4228,1978,19,6,5,4
4031,423101,4231,1984,20,6,5,5
4032,423102,4231,1987,23,6,5,3
4033,423103,4231,1991,26,6,5,4
4034,423104,4231,1998,34,6,5,3
4035,423201,4232,1979,19,8,5,4
4036,423202,4232,1981,22,8,0,
4037,423203,4232,1982,23,8,5,5
4038,423204,4232,1995,35,8,0,2
4039,423601,4236,1980,23,6,0,5
4040,423602,4236,1985,27,6,0,5
4041,424601,4246,1982,21,6,55,2
4042,424602,4246,1984,23,6,55,5
4043,424603,4246,1989,28,6,0,3
4044,424901,4249,1981,18,5,5,4
4045,424902,4249,1987,24,5,55,3
4046,425001,4250,1993,31,5,0,4
4047,425002,4250,2000,38,5,0,4
4048,425201,4252,1983,19,6,0,5
4049,425202,4252,1991,27,6,55,5
4050,425401,4254,1989,27,6,5,5
4051,425402,4254,1992,29,6,5,5
4052,425403,4254,1993,31,6,5,5
4053,425601,4256,1980,21,6,100,5
4054,425602,4256,1982,23,6,100,7
4055,426201,4262,1972,14,2,55,3
4056,426202,4262,1975,17,2,55,2
4057,426203,4262,1984,26,2,100,3
4058,426204,4262,1989,31,2,100,3
4059,426501,4265,1978,17,6,0,
4060,426801,4268,1976,18,5,5,4
4061,427001,4270,1976,16,6,5,4
4062,427002,4270,1981,21,6,5,2
4063,427003,4270,1987,27,6,5,2
4064,427201,4272,1992,30,8,55,5
4065,427202,4272,1997,35,8,55,3
4066,427401,4274,1978,18,4,5,3
4067,427402,4274,1979,20,4,5,4
4068,427403,4274,1985,26,4,5,3
4069,427501,4275,1981,18,6,5,3
4070,427502,4275,1983,21,6,5,5
4071,427701,4277,1976,16,4,5,2
4072,427702,4277,1977,18,4,5,3
4073,427703,4277,1978,19,4,5,2
4074,428001,4280,1978,19,9,55,4
4075,428002,4280,1980,20,9,55,5
4076,428101,4281,1981,23,5,55,2
4077,428201,4282,1981,18,6,0,5
4078,428202,4282,1985,21,6,0,4
4079,428203,4282,1990,26,6,5,5
4080,428301,4283,1984,20,5,5,5
4081,428302,4283,1987,23,5,5,
4082,428303,4283,1992,28,5,0,
4083,428304,4283,1995,31,5,0,
4084,428401,4284,2001,38,6,55,2
4085,428402,4284,2002,40,6,0,2
4086,428601,4286,1979,16,6,55,
4087,428602,4286,1988,25,6,55,3
4088,428603,4286,1991,28,6,55,
4089,429001,4290,1985,23,10,55,4
4090,429002,4290,1988,26,10,55,4
4091,429101,4291,1983,21,6,5,3
4092,429201,4292,1995,37,6,0,5
4093,429401,4294,1985,26,5,0,5
4094,429402,4294,1988,28,5,0,5
4095,429501,4295,1977,18,6,55,5
4096,429502,4295,1981,22,6,5,3
4097,429503,4295,1984,25,6,5,3
4098,429601,4296,1990,31,7,0,3
4099,429602,4296,1994,35,7,0,3
4100,430001,4300,1990,28,5,0,2
4101,430401,4304,1980,18,6,100,4
4102,430501,4305,1994,30,5,0,4
4103,430502,4305,1998,34,5,0,5
4104,430601,4306,1980,22,9,5,4
4105,430602,4306,1990,33,9,0,5
4106,430801,4308,1984,21,4,5,3
4107,431001,4310,1979,16,6,5,2
4108,431002,4310,1989,27,6,1,4
4109,431003,4310,1992,30,6,1,5
4110,431901,4319,1997,34,6,0,2
4111,432001,4320,1999,35,6,0,4
4112,432301,4323,1980,19,6,0,3
4113,432302,4323,1982,21,6,0,2
4114,432303,4323,1983,23,6,0,4
4115,432304,4323,1985,24,6,0,5
4116,432501,4325,1978,20,6,5,3
4117,432502,4325,1985,27,6,5,5
4118,432601,4326,1983,20,5,,5
4119,432602,4326,1986,22,5,0,5
4120,433701,4337,1987,27,6,5,5
4121,433702,4337,1998,38,6,0,5
4122,433901,4339,1995,32,5,0,5
4123,433902,4339,1996,33,5,0,4
4124,434101,4341,1981,23,6,5,3
4125,434501,4345,1984,24,5,5,5
4126,434601,4346,1984,26,5,0,3
4127,434602,4346,1990,32,5,,5
4128,434603,4346,1994,36,5,5,4
4129,435201,4352,1995,35,8,0,5
4130,435202,4352,1997,37,8,0,5
4131,435401,4354,1980,23,6,0,5
4132,435402,4354,1982,25,6,5,7
4133,435403,4354,1989,32,6,5,4
4134,436601,4366,1988,24,7,5,2
4135,436602,4366,1992,28,7,0,3
4136,436701,4367,1986,25,4,55,3
4137,436702,4367,1989,28,4,55,4
4138,436703,4367,1996,35,4,55,3
4139,436801,4368,1978,21,5,0,2
4140,436802,4368,1980,22,5,0,3
4141,437101,4371,1985,23,5,5,5
4142,437102,4371,1988,26,5,0,2
4143,437201,4372,1989,29,9,0,5
4144,437301,4373,1985,21,5,5,4
4145,437501,4375,1981,19,2,5,3
4146,437601,4376,1982,24,6,0,5
4147,437602,4376,1984,27,6,0,3
4148,437801,4378,1981,20,5,0,5
4149,437802,4378,1982,21,5,0,5
4150,437803,4378,1988,26,5,5,5
4151,437804,4378,1989,28,5,0,4
4152,437901,4379,1980,19,6,5,5
4153,437902,4379,1992,31,6,0,3
4154,438101,4381,1995,36,7,0,3
4155,438102,4381,2000,41,7,0,3
4156,438301,4383,1979,20,6,5,5
4157,438302,4383,1985,27,6,5,3
4158,438601,4386,1983,20,5,5,4
4159,438602,4386,1985,22,5,5,3
4160,438603,4386,1987,24,5,5,4
4161,439101,4391,1980,22,6,5,3
4162,439102,4391,1982,24,6,5,3
4163,439103,4391,1986,28,6,5,
4164,439104,4391,1991,33,6,55,5
4165,439105,4391,1994,36,6,55,3
4166,439201,4392,1990,32,7,5,
4167,439601,4396,1981,22,4,5,4
4168,439602,4396,1985,26,4,5,2
4169,440001,4400,1977,20,10,0,4
