"R0000100","R8325800","R8326000","R8326200","R8326400","R8326500"
822,-5,-5,-5,-5,-5
823,-4,-4,-4,-4,-4
824,-5,-5,-5,-5,-5
825,7000,-4,-4,-4,-4
826,-5,-5,-5,-5,-5
827,0,-4,-4,-4,-4
828,90000,-4,-4,-4,-4
829,-4,-4,-4,-4,-4
830,45000,-4,-4,-4,-4
831,-5,-5,-5,-5,-5
832,-5,-5,-5,-5,-5
833,2000,-4,-4,-4,-4
834,-4,-4,-4,-4,-4
835,55000,-4,-4,-4,-4
836,-4,-4,-4,-4,-4
837,-5,-5,-5,-5,-5
838,-4,-4,-4,-4,-4
839,25000,-4,-4,-4,-4
840,-5,-5,-5,-5,-5
841,-4,-4,-4,-4,-4
842,-4,-4,-4,-4,-4
843,-4,-4,-4,-4,-4
844,-4,-4,-4,-4,-4
845,-4,-4,-4,-4,-4
846,-5,-5,-5,-5,-5
847,47000,-4,-4,-4,-4
848,-4,-4,-4,-4,-4
849,-4,-4,-4,-4,-4
850,900,-4,-4,-4,-4
851,26000,-4,-4,-4,-4
852,-4,-4,-4,-4,-4
853,-5,-5,-5,-5,-5
854,35000,-4,-4,-4,-4
855,52800,-4,-4,-4,-4
856,-4,-4,-4,-4,-4
857,-4,-4,-4,-4,-4
858,-5,-5,-5,-5,-5
859,-4,-4,-4,-4,-4
860,3500,-4,-4,-4,-4
861,-4,-4,-4,-4,-4
862,-5,-5,-5,-5,-5
863,60000,-4,-4,-4,-4
864,-5,-5,-5,-5,-5
865,27000,-4,-4,-4,-4
866,-5,-5,-5,-5,-5
867,-5,-5,-5,-5,-5
868,45000,-4,-4,-4,-4
869,-5,-5,-5,-5,-5
870,-1,-4,-4,-4,0
871,-4,-4,-4,-4,-4
872,0,-4,-4,-4,-4
873,-5,-5,-5,-5,-5
874,52000,-4,-4,-4,-4
875,6000,-4,-4,-4,-4
876,309409,-4,-4,-4,-4
877,4000,-4,-4,-4,-4
878,-4,-4,-4,-4,-4
879,-4,-4,-4,-4,-4
880,309409,-4,-4,-4,-4
881,3500,-4,-4,-4,-4
882,73000,-4,-4,-4,-4
883,-4,-4,-4,-4,-4
884,46493,-4,-4,-4,-4
885,-4,-4,-4,-4,-4
886,70000,-4,-4,-4,-4
887,35000,-4,-4,-4,-4
888,-2,-2,-2,1,-4
889,55000,-4,-4,-4,-4
890,0,-4,-4,-4,-4
891,-4,-4,-4,-4,-4
892,-4,-4,-4,-4,-4
893,48000,-4,-4,-4,-4
894,-5,-5,-5,-5,-5
895,-5,-5,-5,-5,-5
896,36000,-4,-4,-4,-4
897,-4,-4,-4,-4,-4
898,50000,-4,-4,-4,-4
899,15000,-4,-4,-4,-4
900,94000,-4,-4,-4,-4
901,-5,-5,-5,-5,-5
902,24500,-4,-4,-4,-4
903,15000,-4,-4,-4,-4
904,-5,-5,-5,-5,-5
905,-5,-5,-5,-5,-5
906,-4,-4,-4,-4,-4
907,46000,-4,-4,-4,-4
908,27000,-4,-4,-4,-4
909,56000,-4,-4,-4,-4
910,-4,-4,-4,-4,-4
911,-5,-5,-5,-5,-5
912,75000,-4,-4,-4,-4
913,7000,-4,-4,-4,-4
914,41000,-4,-4,-4,-4
915,30000,-4,-4,-4,-4
916,-5,-5,-5,-5,-5
917,-4,-4,-4,-4,-4
918,-5,-5,-5,-5,-5
919,4000,-4,-4,-4,-4
920,-4,-4,-4,-4,-4
921,0,-4,-4,-4,-4
922,-4,-4,-4,-4,-4
923,-4,-4,-4,-4,-4
924,15000,-4,-4,-4,-4
925,12000,-4,-4,-4,-4
926,-2,-2,-2,-4,-4
927,-5,-5,-5,-5,-5
928,-4,-4,-4,-4,-4
929,-4,-4,-4,-4,-4
930,-5,-5,-5,-5,-5
931,-5,-5,-5,-5,-5
932,-4,-4,-4,-4,-4
933,-5,-5,-5,-5,-5
934,32000,-4,-4,-4,-4
935,3000,-4,-4,-4,-4
936,55120,-4,-4,-4,-4
937,15000,-4,-4,-4,-4
938,-4,-4,-4,-4,-4
939,-5,-5,-5,-5,-5
940,-1,-4,-4,-4,0
941,60000,-4,-4,-4,-4
942,-4,-4,-4,-4,-4
943,-5,-5,-5,-5,-5
944,-4,-4,-4,-4,-4
945,-4,-4,-4,-4,-4
946,-5,-5,-5,-5,-5
947,0,-4,-4,-4,-4
948,-5,-5,-5,-5,-5
949,76000,-4,-4,-4,-4
950,53000,-4,-4,-4,-4
951,6000,-4,-4,-4,-4
952,52000,-4,-4,-4,-4
953,-4,-4,-4,-4,-4
954,80000,-4,-4,-4,-4
955,-4,-4,-4,-4,-4
956,45000,-4,-4,-4,-4
957,-5,-5,-5,-5,-5
958,20000,-4,-4,-4,-4
959,4000,-4,-4,-4,-4
960,0,-4,-4,-4,-4
961,0,-4,-4,-4,-4
962,0,-4,-4,-4,-4
963,-4,-4,-4,-4,-4
964,-4,-4,-4,-4,-4
965,-5,-5,-5,-5,-5
966,-4,-4,-4,-4,-4
967,75000,-4,-4,-4,-4
968,-4,-4,-4,-4,-4
969,-4,-4,-4,-4,-4
970,40000,-4,-4,-4,-4
971,114000,-4,-4,-4,-4
972,-4,-4,-4,-4,-4
973,-4,-4,-4,-4,-4
974,52000,-4,-4,-4,-4
975,-5,-5,-5,-5,-5
976,-4,-4,-4,-4,-4
977,45000,-4,-4,-4,-4
978,45000,-4,-4,-4,-4
979,-4,-4,-4,-4,-4
980,26000,-4,-4,-4,-4
981,26000,-4,-4,-4,-4
982,-4,-4,-4,-4,-4
983,-5,-5,-5,-5,-5
984,-4,-4,-4,-4,-4
985,50000,-4,-4,-4,-4
986,-5,-5,-5,-5,-5
987,-5,-5,-5,-5,-5
988,40000,-4,-4,-4,-4
989,-5,-5,-5,-5,-5
990,23000,-4,-4,-4,-4
991,-5,-5,-5,-5,-5
992,95000,-4,-4,-4,-4
993,-5,-5,-5,-5,-5
994,-5,-5,-5,-5,-5
995,32000,-4,-4,-4,-4
996,60000,-4,-4,-4,-4
997,-4,-4,-4,-4,-4
998,-5,-5,-5,-5,-5
999,-4,-4,-4,-4,-4
1000,-4,-4,-4,-4,-4
1001,-4,-4,-4,-4,-4
1002,-4,-4,-4,-4,-4
1003,60000,-4,-4,-4,-4
1004,-4,-4,-4,-4,-4
1005,-4,-4,-4,-4,-4
1006,-5,-5,-5,-5,-5
1007,4000,-4,-4,-4,-4
1008,-5,-5,-5,-5,-5
1009,-2,10000,15000,-4,-4
1010,-5,-5,-5,-5,-5
1011,31000,-4,-4,-4,-4
1012,-5,-5,-5,-5,-5
1013,-4,-4,-4,-4,-4
1014,35000,-4,-4,-4,-4
1015,60000,-4,-4,-4,-4
1016,-5,-5,-5,-5,-5
1017,85000,-4,-4,-4,-4
1018,65000,-4,-4,-4,-4
1019,0,-4,-4,-4,-4
1020,-4,-4,-4,-4,-4
1021,-5,-5,-5,-5,-5
1022,-4,-4,-4,-4,-4
1023,0,-4,-4,-4,-4
1024,62400,-4,-4,-4,-4
1025,-4,-4,-4,-4,-4
1026,-5,-5,-5,-5,-5
1027,-5,-5,-5,-5,-5
1028,15000,-4,-4,-4,-4
1029,28500,-4,-4,-4,-4
1030,-4,-4,-4,-4,-4
1031,-4,-4,-4,-4,-4
1032,-5,-5,-5,-5,-5
1033,-4,-4,-4,-4,-4
1034,-4,-4,-4,-4,-4
1035,-4,-4,-4,-4,-4
1036,-4,-4,-4,-4,-4
1037,-4,-4,-4,-4,-4
1038,65000,-4,-4,-4,-4
1039,-4,-4,-4,-4,-4
1040,-5,-5,-5,-5,-5
1041,-5,-5,-5,-5,-5
1042,-4,-4,-4,-4,-4
1043,-4,-4,-4,-4,-4
1044,-4,-4,-4,-4,-4
1045,8300,-4,-4,-4,-4
1046,-4,-4,-4,-4,-4
1047,-5,-5,-5,-5,-5
1048,-2,0,20000,-4,-4
1049,40500,-4,-4,-4,-4
1050,309409,-4,-4,-4,-4
1051,33000,-4,-4,-4,-4
1052,25000,-4,-4,-4,-4
1053,6000,-4,-4,-4,-4
1054,14000,-4,-4,-4,-4
1055,40000,-4,-4,-4,-4
1056,-4,-4,-4,-4,-4
1057,-4,-4,-4,-4,-4
1058,-4,-4,-4,-4,-4
1059,35000,-4,-4,-4,-4
1060,0,-4,-4,-4,-4
1061,-4,-4,-4,-4,-4
1062,9000,-4,-4,-4,-4
1063,70000,-4,-4,-4,-4
1064,40000,-4,-4,-4,-4
1065,47000,-4,-4,-4,-4
1066,-5,-5,-5,-5,-5
1067,-4,-4,-4,-4,-4
1068,-4,-4,-4,-4,-4
1069,-4,-4,-4,-4,-4
1070,-2,-2,-2,0,-4
1071,50000,-4,-4,-4,-4
1072,30000,-4,-4,-4,-4
1073,-4,-4,-4,-4,-4
1074,-5,-5,-5,-5,-5
1075,-5,-5,-5,-5,-5
1076,23296,-4,-4,-4,-4
1077,32000,-4,-4,-4,-4
1078,-4,-4,-4,-4,-4
1079,-4,-4,-4,-4,-4
1080,30000,-4,-4,-4,-4
1081,-4,-4,-4,-4,-4
1082,40000,-4,-4,-4,-4
1083,-5,-5,-5,-5,-5
1084,-5,-5,-5,-5,-5
1085,-4,-4,-4,-4,-4
1086,-4,-4,-4,-4,-4
1087,42000,-4,-4,-4,-4
1088,180000,-4,-4,-4,-4
1089,-4,-4,-4,-4,-4
1090,-4,-4,-4,-4,-4
1091,0,-4,-4,-4,-4
1092,-5,-5,-5,-5,-5
1093,36000,-4,-4,-4,-4
1094,-5,-5,-5,-5,-5
1095,-5,-5,-5,-5,-5
1096,22000,-4,-4,-4,-4
1097,15000,-4,-4,-4,-4
1098,0,-4,-4,-4,-4
1099,-5,-5,-5,-5,-5
1100,-5,-5,-5,-5,-5
1101,-5,-5,-5,-5,-5
1102,-5,-5,-5,-5,-5
1103,0,-4,-4,-4,-4
1104,-4,-4,-4,-4,-4
1105,38000,-4,-4,-4,-4
1106,-4,-4,-4,-4,-4
1107,48000,-4,-4,-4,-4
1108,-5,-5,-5,-5,-5
1109,-4,-4,-4,-4,-4
1110,-2,40000,50000,-4,-4
1111,42000,-4,-4,-4,-4
1112,23000,-4,-4,-4,-4
1113,27000,-4,-4,-4,-4
1114,31000,-4,-4,-4,-4
1115,-5,-5,-5,-5,-5
1116,-4,-4,-4,-4,-4
1117,0,-4,-4,-4,-4
1118,-4,-4,-4,-4,-4
1119,-5,-5,-5,-5,-5
1120,-5,-5,-5,-5,-5
1121,-5,-5,-5,-5,-5
1122,60000,-4,-4,-4,-4
1123,56000,-4,-4,-4,-4
1124,-5,-5,-5,-5,-5
1125,28000,-4,-4,-4,-4
1126,-5,-5,-5,-5,-5
1127,28000,-4,-4,-4,-4
1128,-5,-5,-5,-5,-5
1129,-4,-4,-4,-4,-4
1130,125000,-4,-4,-4,-4
1131,-4,-4,-4,-4,-4
1132,-4,-4,-4,-4,-4
1133,-5,-5,-5,-5,-5
1134,0,-4,-4,-4,-4
1135,-5,-5,-5,-5,-5
1136,-5,-5,-5,-5,-5
1137,-5,-5,-5,-5,-5
1138,-4,-4,-4,-4,-4
1139,-4,-4,-4,-4,-4
1140,0,-4,-4,-4,-4
1141,-4,-4,-4,-4,-4
1142,0,-4,-4,-4,-4
1143,0,-4,-4,-4,-4
1144,-4,-4,-4,-4,-4
1145,-5,-5,-5,-5,-5
1146,-5,-5,-5,-5,-5
1147,-2,-2,-2,-4,-4
1148,13500,-4,-4,-4,-4
1149,-5,-5,-5,-5,-5
1150,-4,-4,-4,-4,-4
1151,-4,-4,-4,-4,-4
1152,-4,-4,-4,-4,-4
1153,-4,-4,-4,-4,-4
1154,-5,-5,-5,-5,-5
1155,50000,-4,-4,-4,-4
1156,-4,-4,-4,-4,-4
1157,48000,-4,-4,-4,-4
1158,23000,-4,-4,-4,-4
1159,-4,-4,-4,-4,-4
1160,45000,-4,-4,-4,-4
1161,-4,-4,-4,-4,-4
1162,-5,-5,-5,-5,-5
1163,50000,-4,-4,-4,-4
1164,24000,-4,-4,-4,-4
1165,20000,-4,-4,-4,-4
1166,45000,-4,-4,-4,-4
1167,-5,-5,-5,-5,-5
1168,-5,-5,-5,-5,-5
1169,65000,-4,-4,-4,-4
1170,-2,283333,433333,-4,-4
1171,-4,-4,-4,-4,-4
1172,144000,-4,-4,-4,-4
1173,-5,-5,-5,-5,-5
1174,57000,-4,-4,-4,-4
1175,-4,-4,-4,-4,-4
1176,27900,-4,-4,-4,-4
1177,49000,-4,-4,-4,-4
1178,43000,-4,-4,-4,-4
1179,36000,-4,-4,-4,-4
1180,-4,-4,-4,-4,-4
1181,-5,-5,-5,-5,-5
1182,60000,-4,-4,-4,-4
1183,-5,-5,-5,-5,-5
1184,-2,-2,-2,0,-4
1185,-5,-5,-5,-5,-5
1186,48000,-4,-4,-4,-4
1187,34000,-4,-4,-4,-4
1188,25000,-4,-4,-4,-4
1189,-5,-5,-5,-5,-5
1190,16000,-4,-4,-4,-4
1191,-4,-4,-4,-4,-4
1192,-4,-4,-4,-4,-4
1193,0,-4,-4,-4,-4
1194,-4,-4,-4,-4,-4
1195,0,-4,-4,-4,-4
1196,-5,-5,-5,-5,-5
1197,18000,-4,-4,-4,-4
1198,-4,-4,-4,-4,-4
1199,14000,-4,-4,-4,-4
1200,-4,-4,-4,-4,-4
1201,-4,-4,-4,-4,-4
1202,13000,-4,-4,-4,-4
1203,-1,-4,-4,-4,-4
1204,-4,-4,-4,-4,-4
1205,-4,-4,-4,-4,-4
1206,-4,-4,-4,-4,-4
1207,-4,-4,-4,-4,-4
1208,-4,-4,-4,-4,-4
1209,26000,-4,-4,-4,-4
1210,-4,-4,-4,-4,-4
1211,-4,-4,-4,-4,-4
1212,-4,-4,-4,-4,-4
1213,-4,-4,-4,-4,-4
1214,-5,-5,-5,-5,-5
1215,2600,-4,-4,-4,-4
1216,-2,10000,20000,-4,-4
1217,-5,-5,-5,-5,-5
1218,-4,-4,-4,-4,-4
1219,-5,-5,-5,-5,-5
1220,21000,-4,-4,-4,-4
1221,-4,-4,-4,-4,-4
1222,18000,-4,-4,-4,-4
1223,-4,-4,-4,-4,-4
1224,-4,-4,-4,-4,-4
1225,16640,-4,-4,-4,-4
1226,-4,-4,-4,-4,-4
1227,-4,-4,-4,-4,-4
1228,-4,-4,-4,-4,-4
1229,0,-4,-4,-4,-4
1230,38000,-4,-4,-4,-4
1231,60000,-4,-4,-4,-4
1232,-5,-5,-5,-5,-5
1233,36000,-4,-4,-4,-4
1234,60000,-4,-4,-4,-4
1235,0,-4,-4,-4,-4
1236,28000,-4,-4,-4,-4
1237,-4,-4,-4,-4,-4
1238,40000,-4,-4,-4,-4
1239,-5,-5,-5,-5,-5
1240,-4,-4,-4,-4,-4
1241,-4,-4,-4,-4,-4
1242,20000,-4,-4,-4,-4
1243,-4,-4,-4,-4,-4
1244,-4,-4,-4,-4,-4
1245,-5,-5,-5,-5,-5
1246,-4,-4,-4,-4,-4
1247,-5,-5,-5,-5,-5
1248,-5,-5,-5,-5,-5
1249,30000,-4,-4,-4,-4
1250,80000,-4,-4,-4,-4
1251,-4,-4,-4,-4,-4
1252,-4,-4,-4,-4,-4
1253,67000,-4,-4,-4,-4
1254,-5,-5,-5,-5,-5
1255,85000,-4,-4,-4,-4
1256,18000,-4,-4,-4,-4
1257,0,-4,-4,-4,-4
1258,0,-4,-4,-4,-4
1259,-5,-5,-5,-5,-5
1260,-2,1000,2000,-4,-4
1261,-4,-4,-4,-4,-4
1262,-5,-5,-5,-5,-5
1263,40000,-4,-4,-4,-4
1264,-5,-5,-5,-5,-5
1265,-4,-4,-4,-4,-4
1266,12000,-4,-4,-4,-4
1267,-5,-5,-5,-5,-5
1268,43000,-4,-4,-4,-4
1269,-5,-5,-5,-5,-5
1270,-5,-5,-5,-5,-5
1271,-5,-5,-5,-5,-5
1272,40000,-4,-4,-4,-4
1273,23000,-4,-4,-4,-4
1274,15600,-4,-4,-4,-4
1275,-5,-5,-5,-5,-5
1276,-4,-4,-4,-4,-4
1277,0,-4,-4,-4,-4
1278,4800,-4,-4,-4,-4
1279,88000,-4,-4,-4,-4
1280,-4,-4,-4,-4,-4
1281,50000,-4,-4,-4,-4
1282,-4,-4,-4,-4,-4
1283,12000,-4,-4,-4,-4
1284,-5,-5,-5,-5,-5
1285,-5,-5,-5,-5,-5
1286,-4,-4,-4,-4,-4
1287,48000,-4,-4,-4,-4
1288,55000,-4,-4,-4,-4
1289,-5,-5,-5,-5,-5
1290,-4,-4,-4,-4,-4
1291,-4,-4,-4,-4,-4
1292,-5,-5,-5,-5,-5
1293,60000,-4,-4,-4,-4
1294,17000,-4,-4,-4,-4
1295,-4,-4,-4,-4,-4
1296,22000,-4,-4,-4,-4
1297,-4,-4,-4,-4,-4
1298,-5,-5,-5,-5,-5
1299,-5,-5,-5,-5,-5
1300,-4,-4,-4,-4,-4
1301,-5,-5,-5,-5,-5
1302,-4,-4,-4,-4,-4
1303,0,-4,-4,-4,-4
1304,-5,-5,-5,-5,-5
1305,-5,-5,-5,-5,-5
1306,25000,-4,-4,-4,-4
1307,-4,-4,-4,-4,-4
1308,-5,-5,-5,-5,-5
1309,-5,-5,-5,-5,-5
1310,0,-4,-4,-4,-4
1311,5500,-4,-4,-4,-4
1312,42000,-4,-4,-4,-4
1313,-4,-4,-4,-4,-4
1314,-5,-5,-5,-5,-5
1315,4000,-4,-4,-4,-4
1316,15800,-4,-4,-4,-4
1317,-5,-5,-5,-5,-5
1318,-4,-4,-4,-4,-4
1319,27000,-4,-4,-4,-4
1320,-4,-4,-4,-4,-4
1321,-4,-4,-4,-4,-4
1322,40000,-4,-4,-4,-4
1323,64000,-4,-4,-4,-4
1324,52500,-4,-4,-4,-4
1325,0,-4,-4,-4,-4
1326,150000,-4,-4,-4,-4
1327,-4,-4,-4,-4,-4
1328,-5,-5,-5,-5,-5
1329,-4,-4,-4,-4,-4
1330,-4,-4,-4,-4,-4
1331,-5,-5,-5,-5,-5
1332,-5,-5,-5,-5,-5
1333,-4,-4,-4,-4,-4
1334,-5,-5,-5,-5,-5
1335,-4,-4,-4,-4,-4
1336,-5,-5,-5,-5,-5
1337,-5,-5,-5,-5,-5
1338,-4,-4,-4,-4,-4
1339,-5,-5,-5,-5,-5
1340,-5,-5,-5,-5,-5
1341,-4,-4,-4,-4,-4
1342,-4,-4,-4,-4,-4
1343,-5,-5,-5,-5,-5
1344,-4,-4,-4,-4,-4
1345,-4,-4,-4,-4,-4
1346,-5,-5,-5,-5,-5
1347,-4,-4,-4,-4,-4
1348,-5,-5,-5,-5,-5
1349,0,-4,-4,-4,-4
1350,-5,-5,-5,-5,-5
1351,-4,-4,-4,-4,-4
1352,66900,-4,-4,-4,-4
1353,-4,-4,-4,-4,-4
1354,53000,-4,-4,-4,-4
1355,20000,-4,-4,-4,-4
1356,75000,-4,-4,-4,-4
1357,-2,-2,-2,1,-4
1358,-1,-4,-4,-4,-4
1359,-4,-4,-4,-4,-4
1360,50000,-4,-4,-4,-4
1361,-4,-4,-4,-4,-4
1362,6300,-4,-4,-4,-4
1363,65000,-4,-4,-4,-4
1364,-5,-5,-5,-5,-5
1365,-5,-5,-5,-5,-5
1366,78000,-4,-4,-4,-4
1367,48000,-4,-4,-4,-4
1368,32000,-4,-4,-4,-4
1369,-2,4000,7000,-4,-4
1370,-4,-4,-4,-4,-4
1371,-2,5000,4500,-4,-4
1372,-4,-4,-4,-4,-4
1373,-5,-5,-5,-5,-5
1374,100000,-4,-4,-4,-4
1375,-4,-4,-4,-4,-4
1376,-4,-4,-4,-4,-4
1377,-4,-4,-4,-4,-4
1378,-4,-4,-4,-4,-4
1379,30000,-4,-4,-4,-4
1380,-5,-5,-5,-5,-5
1381,-4,-4,-4,-4,-4
1382,-5,-5,-5,-5,-5
1383,26000,-4,-4,-4,-4
1384,-4,-4,-4,-4,-4
1385,-4,-4,-4,-4,-4
1386,44000,-4,-4,-4,-4
1387,-4,-4,-4,-4,-4
1388,-5,-5,-5,-5,-5
1389,50000,-4,-4,-4,-4
1390,0,-4,-4,-4,-4
1391,-4,-4,-4,-4,-4
1392,-4,-4,-4,-4,-4
1393,52000,-4,-4,-4,-4
1394,42000,-4,-4,-4,-4
1395,12000,-4,-4,-4,-4
1396,-5,-5,-5,-5,-5
1397,32000,-4,-4,-4,-4
1398,0,-4,-4,-4,-4
1399,65000,-4,-4,-4,-4
1400,-4,-4,-4,-4,-4
1401,-5,-5,-5,-5,-5
1402,-4,-4,-4,-4,-4
1403,-4,-4,-4,-4,-4
1404,0,-4,-4,-4,-4
1405,-4,-4,-4,-4,-4
1406,-4,-4,-4,-4,-4
1407,-5,-5,-5,-5,-5
1408,-4,-4,-4,-4,-4
1409,59000,-4,-4,-4,-4
1410,-4,-4,-4,-4,-4
1411,67000,-4,-4,-4,-4
1412,-4,-4,-4,-4,-4
1413,-4,-4,-4,-4,-4
1414,-5,-5,-5,-5,-5
1415,-4,-4,-4,-4,-4
1416,0,-4,-4,-4,-4
1417,0,-4,-4,-4,-4
1418,15000,-4,-4,-4,-4
1419,-4,-4,-4,-4,-4
1420,-4,-4,-4,-4,-4
1421,-5,-5,-5,-5,-5
1422,-5,-5,-5,-5,-5
1423,28000,-4,-4,-4,-4
1424,-5,-5,-5,-5,-5
1425,0,-4,-4,-4,-4
1426,30000,-4,-4,-4,-4
1427,-4,-4,-4,-4,-4
1428,-5,-5,-5,-5,-5
1429,-4,-4,-4,-4,-4
1430,68000,-4,-4,-4,-4
1431,-5,-5,-5,-5,-5
1432,21000,-4,-4,-4,-4
1433,85000,-4,-4,-4,-4
1434,-2,-2,-2,-4,0
1435,19000,-4,-4,-4,-4
1436,-4,-4,-4,-4,-4
1437,-5,-5,-5,-5,-5
1438,-4,-4,-4,-4,-4
1439,-4,-4,-4,-4,-4
1440,-4,-4,-4,-4,-4
1441,-4,-4,-4,-4,-4
1442,25000,-4,-4,-4,-4
1443,52000,-4,-4,-4,-4
1444,-4,-4,-4,-4,-4
1445,-5,-5,-5,-5,-5
1446,-4,-4,-4,-4,-4
1447,-5,-5,-5,-5,-5
1448,-5,-5,-5,-5,-5
1449,-5,-5,-5,-5,-5
1450,13000,-4,-4,-4,-4
1451,15000,-4,-4,-4,-4
1452,-5,-5,-5,-5,-5
1453,-5,-5,-5,-5,-5
1454,40000,-4,-4,-4,-4
1455,-2,-2,-2,-4,0
1456,-5,-5,-5,-5,-5
1457,-5,-5,-5,-5,-5
1458,60000,-4,-4,-4,-4
1459,-4,-4,-4,-4,-4
1460,-5,-5,-5,-5,-5
1461,-5,-5,-5,-5,-5
1462,-4,-4,-4,-4,-4
1463,-5,-5,-5,-5,-5
1464,-4,-4,-4,-4,-4
1465,-4,-4,-4,-4,-4
1466,-5,-5,-5,-5,-5
1467,-5,-5,-5,-5,-5
1468,-4,-4,-4,-4,-4
1469,38000,-4,-4,-4,-4
1470,92000,-4,-4,-4,-4
1471,0,-4,-4,-4,-4
1472,-5,-5,-5,-5,-5
1473,28000,-4,-4,-4,-4
1474,60000,-4,-4,-4,-4
1475,-5,-5,-5,-5,-5
1476,30000,-4,-4,-4,-4
1477,-4,-4,-4,-4,-4
1478,-5,-5,-5,-5,-5
1479,0,-4,-4,-4,-4
1480,-4,-4,-4,-4,-4
1481,32000,-4,-4,-4,-4
1482,70000,-4,-4,-4,-4
1483,-4,-4,-4,-4,-4
1484,-4,-4,-4,-4,-4
1485,-5,-5,-5,-5,-5
1486,-4,-4,-4,-4,-4
1487,-4,-4,-4,-4,-4
1488,-4,-4,-4,-4,-4
1489,-5,-5,-5,-5,-5
1490,-4,-4,-4,-4,-4
1491,-4,-4,-4,-4,-4
1492,18600,-4,-4,-4,-4
1493,309409,-4,-4,-4,-4
1494,-5,-5,-5,-5,-5
1495,32000,-4,-4,-4,-4
1496,0,-4,-4,-4,-4
1497,-5,-5,-5,-5,-5
1498,-4,-4,-4,-4,-4
1499,42000,-4,-4,-4,-4
1500,0,-4,-4,-4,-4
1501,10000,-4,-4,-4,-4
1502,309409,-4,-4,-4,-4
1503,0,-4,-4,-4,-4
1504,0,-4,-4,-4,-4
1505,52000,-4,-4,-4,-4
1506,32000,-4,-4,-4,-4
1507,16000,-4,-4,-4,-4
1508,45000,-4,-4,-4,-4
1509,-4,-4,-4,-4,-4
1510,-4,-4,-4,-4,-4
1511,-4,-4,-4,-4,-4
1512,0,-4,-4,-4,-4
1513,-5,-5,-5,-5,-5
1514,-4,-4,-4,-4,-4
1515,30000,-4,-4,-4,-4
1516,-4,-4,-4,-4,-4
1517,-5,-5,-5,-5,-5
1518,-5,-5,-5,-5,-5
1519,-4,-4,-4,-4,-4
1520,-4,-4,-4,-4,-4
1521,39000,-4,-4,-4,-4
1522,30000,-4,-4,-4,-4
1523,-5,-5,-5,-5,-5
1524,-4,-4,-4,-4,-4
1525,22000,-4,-4,-4,-4
1526,-4,-4,-4,-4,-4
1527,7000,-4,-4,-4,-4
1528,-4,-4,-4,-4,-4
1529,-4,-4,-4,-4,-4
1530,30000,-4,-4,-4,-4
1531,-4,-4,-4,-4,-4
1532,-4,-4,-4,-4,-4
1533,-4,-4,-4,-4,-4
1534,85000,-4,-4,-4,-4
1535,-5,-5,-5,-5,-5
1536,-5,-5,-5,-5,-5
1537,50000,-4,-4,-4,-4
1538,-4,-4,-4,-4,-4
1539,23000,-4,-4,-4,-4
1540,80000,-4,-4,-4,-4
1541,28000,-4,-4,-4,-4
1542,-4,-4,-4,-4,-4
1543,-5,-5,-5,-5,-5
1544,-5,-5,-5,-5,-5
1545,-4,-4,-4,-4,-4
1546,-5,-5,-5,-5,-5
1547,0,-4,-4,-4,-4
1548,-4,-4,-4,-4,-4
1549,-4,-4,-4,-4,-4
1550,-5,-5,-5,-5,-5
1551,5000,-4,-4,-4,-4
1552,88000,-4,-4,-4,-4
1553,30000,-4,-4,-4,-4
1554,0,-4,-4,-4,-4
1555,-4,-4,-4,-4,-4
1556,23236,-4,-4,-4,-4
1557,0,-4,-4,-4,-4
1558,45000,-4,-4,-4,-4
1559,50000,-4,-4,-4,-4
1560,31000,-4,-4,-4,-4
1561,-4,-4,-4,-4,-4
1562,-5,-5,-5,-5,-5
1563,-5,-5,-5,-5,-5
1564,0,-4,-4,-4,-4
1565,-5,-5,-5,-5,-5
1566,-4,-4,-4,-4,-4
1567,-5,-5,-5,-5,-5
1568,80000,-4,-4,-4,-4
1569,8000,-4,-4,-4,-4
1570,-5,-5,-5,-5,-5
1571,-4,-4,-4,-4,-4
1572,-5,-5,-5,-5,-5
1573,50000,-4,-4,-4,-4
1574,-4,-4,-4,-4,-4
1575,0,-4,-4,-4,-4
1576,-5,-5,-5,-5,-5
1577,5700,-4,-4,-4,-4
1578,9600,-4,-4,-4,-4
1579,28630,-4,-4,-4,-4
1580,-4,-4,-4,-4,-4
1581,-2,-2,-2,-4,-4
1582,-5,-5,-5,-5,-5
1583,-2,-2,-2,-4,-4
1584,29924,-4,-4,-4,-4
1585,-4,-4,-4,-4,-4
1586,60000,-4,-4,-4,-4
1587,27150,-4,-4,-4,-4
1588,-4,-4,-4,-4,-4
1589,-4,-4,-4,-4,-4
1590,-4,-4,-4,-4,-4
1591,17000,-4,-4,-4,-4
1592,-4,-4,-4,-4,-4
1593,-4,-4,-4,-4,-4
1594,-5,-5,-5,-5,-5
1595,-4,-4,-4,-4,-4
1596,48000,-4,-4,-4,-4
1597,-4,-4,-4,-4,-4
1598,43000,-4,-4,-4,-4
1599,64000,-4,-4,-4,-4
1600,-4,-4,-4,-4,-4
1601,-5,-5,-5,-5,-5
1602,-2,8000,12000,-4,-4
1603,40000,-4,-4,-4,-4
1604,-5,-5,-5,-5,-5
1605,31665,-4,-4,-4,-4
1606,-5,-5,-5,-5,-5
1607,3000,-4,-4,-4,-4
1608,17000,-4,-4,-4,-4
1609,37000,-4,-4,-4,-4
1610,47000,-4,-4,-4,-4
