"R0000100","T3045300","T3045500","T3045700","T3046000","T3046100"
2055,29310,-4,-4,-4,-4
2056,156000,-4,-4,-4,-4
2057,8000,-4,-4,-4,-4
2058,0,-4,-4,-4,-4
2059,0,-4,-4,-4,-4
2060,-5,-5,-5,-5,-5
2061,0,-4,-4,-4,-4
2062,312324,-4,-4,-4,-4
2063,13745,-4,-4,-4,-4
2064,24000,-4,-4,-4,-4
2065,-5,-5,-5,-5,-5
2066,43000,-4,-4,-4,-4
2067,58000,-4,-4,-4,-4
2068,35000,-4,-4,-4,-4
2069,-5,-5,-5,-5,-5
2070,50000,-4,-4,-4,-4
2071,4000,-4,-4,-4,-4
2072,11747,-4,-4,-4,-4
2073,19000,-4,-4,-4,-4
2074,86000,-4,-4,-4,-4
2075,61200,-4,-4,-4,-4
2076,38930,-4,-4,-4,-4
2077,22386,-4,-4,-4,-4
2078,0,-4,-4,-4,-4
2079,35700,-4,-4,-4,-4
2080,0,-4,-4,-4,-4
2081,52000,-4,-4,-4,-4
2082,0,-4,-4,-4,-4
2083,29000,-4,-4,-4,-4
2084,28000,-4,-4,-4,-4
2085,16000,-4,-4,-4,-4
2086,27582,-4,-4,-4,-4
2087,55557,-4,-4,-4,-4
2088,31000,-4,-4,-4,-4
2089,44000,-4,-4,-4,-4
2090,41000,-4,-4,-4,-4
2091,0,-4,-4,-4,-4
2092,-5,-5,-5,-5,-5
2093,39000,-4,-4,-4,-4
2094,27831,-4,-4,-4,-4
2095,-5,-5,-5,-5,-5
2096,104000,-4,-4,-4,-4
2097,31000,-4,-4,-4,-4
2098,32000,-4,-4,-4,-4
2099,70000,-4,-4,-4,-4
2100,60000,-4,-4,-4,-4
2101,95000,-4,-4,-4,-4
2102,24000,-4,-4,-4,-4
2103,33000,-4,-4,-4,-4
2104,44300,-4,-4,-4,-4
2105,22000,-4,-4,-4,-4
2106,20000,-4,-4,-4,-4
2107,93000,-4,-4,-4,-4
2108,-5,-5,-5,-5,-5
2109,-5,-5,-5,-5,-5
2110,50000,-4,-4,-4,-4
2111,-5,-5,-5,-5,-5
2112,38000,-4,-4,-4,-4
2113,160000,-4,-4,-4,-4
2114,-5,-5,-5,-5,-5
2115,-2,-1,-1,-4,-4
2116,92000,-4,-4,-4,-4
2117,-5,-5,-5,-5,-5
2118,89600,-4,-4,-4,-4
2119,9000,-4,-4,-4,-4
2120,30000,-4,-4,-4,-4
2121,0,-4,-4,-4,-4
2122,-5,-5,-5,-5,-5
2123,44000,-4,-4,-4,-4
2124,312324,-4,-4,-4,-4
2125,27000,-4,-4,-4,-4
2126,46000,-4,-4,-4,-4
2127,38000,-4,-4,-4,-4
2128,0,-4,-4,-4,-4
2129,15000,-4,-4,-4,-4
2130,18000,-4,-4,-4,-4
2131,0,-4,-4,-4,-4
2132,153000,-4,-4,-4,-4
2133,40000,-4,-4,-4,-4
2134,19800,-4,-4,-4,-4
2135,80000,-4,-4,-4,-4
2136,37800,-4,-4,-4,-4
2137,0,-4,-4,-4,-4
2138,40000,-4,-4,-4,-4
2139,-5,-5,-5,-5,-5
2140,63000,-4,-4,-4,-4
2141,40000,-4,-4,-4,-4
2142,-5,-5,-5,-5,-5
2143,52000,-4,-4,-4,-4
2144,45000,-4,-4,-4,-4
2145,50000,-4,-4,-4,-4
2146,0,-4,-4,-4,-4
2147,44500,-4,-4,-4,-4
2148,16387,-4,-4,-4,-4
2149,14000,-4,-4,-4,-4
2150,-5,-5,-5,-5,-5
2151,-5,-5,-5,-5,-5
2152,25000,-4,-4,-4,-4
2153,0,-4,-4,-4,-4
2154,-5,-5,-5,-5,-5
2155,600,-4,-4,-4,-4
2156,46000,-4,-4,-4,-4
2157,26000,-4,-4,-4,-4
2158,10000,-4,-4,-4,-4
2159,90000,-4,-4,-4,-4
2160,25550,-4,-4,-4,-4
2161,1780,-4,-4,-4,-4
2162,75000,-4,-4,-4,-4
2163,87000,-4,-4,-4,-4
2164,58800,-4,-4,-4,-4
2165,22000,-4,-4,-4,-4
2166,-5,-5,-5,-5,-5
2167,-5,-5,-5,-5,-5
2168,52000,-4,-4,-4,-4
2169,62000,-4,-4,-4,-4
2170,36000,-4,-4,-4,-4
2171,35000,-4,-4,-4,-4
2172,58000,-4,-4,-4,-4
2173,67000,-4,-4,-4,-4
2174,5760,-4,-4,-4,-4
2175,39000,-4,-4,-4,-4
2176,42000,-4,-4,-4,-4
2177,54766,-4,-4,-4,-4
2178,54000,-4,-4,-4,-4
2179,19000,-4,-4,-4,-4
2180,40000,-4,-4,-4,-4
2181,-5,-5,-5,-5,-5
2182,150000,-4,-4,-4,-4
2183,75000,-4,-4,-4,-4
2184,0,-4,-4,-4,-4
2185,62000,-4,-4,-4,-4
2186,-1,-4,-4,-4,1
2187,85000,-4,-4,-4,-4
2188,105000,-4,-4,-4,-4
2189,76000,-4,-4,-4,-4
2190,17000,-4,-4,-4,-4
2191,32000,-4,-4,-4,-4
2192,0,-4,-4,-4,-4
2193,42000,-4,-4,-4,-4
2194,0,-4,-4,-4,-4
2195,27000,-4,-4,-4,-4
2196,1400,-4,-4,-4,-4
2197,0,-4,-4,-4,-4
2198,-5,-5,-5,-5,-5
2199,-5,-5,-5,-5,-5
2200,0,-4,-4,-4,-4
2201,28000,-4,-4,-4,-4
2202,34000,-4,-4,-4,-4
2203,23500,-4,-4,-4,-4
2204,34936,-4,-4,-4,-4
2205,58000,-4,-4,-4,-4
2206,0,-4,-4,-4,-4
2207,100000,-4,-4,-4,-4
2208,15000,-4,-4,-4,-4
2209,54000,-4,-4,-4,-4
2210,0,-4,-4,-4,-4
2211,35000,-4,-4,-4,-4
2212,0,-4,-4,-4,-4
2213,0,-4,-4,-4,-4
2214,18000,-4,-4,-4,-4
2215,26000,-4,-4,-4,-4
2216,90000,-4,-4,-4,-4
2217,18100,-4,-4,-4,-4
2218,60000,-4,-4,-4,-4
2219,24000,-4,-4,-4,-4
2220,89000,-4,-4,-4,-4
2221,-2,4000,4500,-4,-4
2222,50791,-4,-4,-4,-4
2223,65000,-4,-4,-4,-4
2224,20000,-4,-4,-4,-4
2225,43000,-4,-4,-4,-4
2226,8500,-4,-4,-4,-4
2227,32000,-4,-4,-4,-4
2228,65000,-4,-4,-4,-4
2229,30000,-4,-4,-4,-4
2230,50000,-4,-4,-4,-4
2231,52000,-4,-4,-4,-4
2232,50200,-4,-4,-4,-4
2233,65000,-4,-4,-4,-4
2234,55000,-4,-4,-4,-4
2235,0,-4,-4,-4,-4
2236,-5,-5,-5,-5,-5
2237,68000,-4,-4,-4,-4
2238,95000,-4,-4,-4,-4
2239,150000,-4,-4,-4,-4
2240,0,-4,-4,-4,-4
2241,-5,-5,-5,-5,-5
2242,-5,-5,-5,-5,-5
2243,-5,-5,-5,-5,-5
2244,-5,-5,-5,-5,-5
2245,60000,-4,-4,-4,-4
2246,19000,-4,-4,-4,-4
2247,0,-4,-4,-4,-4
2248,-5,-5,-5,-5,-5
2249,30000,-4,-4,-4,-4
2250,2700,-4,-4,-4,-4
2251,40000,-4,-4,-4,-4
2252,0,-4,-4,-4,-4
2253,0,-4,-4,-4,-4
2254,0,-4,-4,-4,-4
2255,-5,-5,-5,-5,-5
2256,-5,-5,-5,-5,-5
2257,25000,-4,-4,-4,-4
2258,0,-4,-4,-4,-4
2259,7000,-4,-4,-4,-4
2260,65000,-4,-4,-4,-4
2261,0,-4,-4,-4,-4
2262,2080,-4,-4,-4,-4
2263,40000,-4,-4,-4,-4
2264,0,-4,-4,-4,-4
2265,0,-4,-4,-4,-4
2266,10000,-4,-4,-4,-4
2267,2100,-4,-4,-4,-4
2268,0,-4,-4,-4,-4
2269,25000,-4,-4,-4,-4
2270,13000,-4,-4,-4,-4
2271,13000,-4,-4,-4,-4
2272,-5,-5,-5,-5,-5
2273,0,-4,-4,-4,-4
2274,0,-4,-4,-4,-4
2275,34000,-4,-4,-4,-4
2276,72000,-4,-4,-4,-4
2277,86800,-4,-4,-4,-4
2278,46000,-4,-4,-4,-4
2279,-5,-5,-5,-5,-5
2280,-5,-5,-5,-5,-5
2281,0,-4,-4,-4,-4
2282,-5,-5,-5,-5,-5
2283,30000,-4,-4,-4,-4
2284,35010,-4,-4,-4,-4
2285,60000,-4,-4,-4,-4
2286,0,-4,-4,-4,-4
2287,-5,-5,-5,-5,-5
2288,22000,-4,-4,-4,-4
2289,15000,-4,-4,-4,-4
2290,0,-4,-4,-4,-4
2291,85000,-4,-4,-4,-4
2292,-5,-5,-5,-5,-5
2293,-5,-5,-5,-5,-5
2294,40000,-4,-4,-4,-4
2295,30880,-4,-4,-4,-4
2296,88000,-4,-4,-4,-4
2297,12000,-4,-4,-4,-4
2298,90000,-4,-4,-4,-4
2299,59000,-4,-4,-4,-4
2300,-5,-5,-5,-5,-5
2301,95000,-4,-4,-4,-4
2302,140000,-4,-4,-4,-4
2303,-5,-5,-5,-5,-5
2304,50000,-4,-4,-4,-4
2305,-5,-5,-5,-5,-5
2306,22000,-4,-4,-4,-4
2307,-5,-5,-5,-5,-5
2308,-5,-5,-5,-5,-5
2309,-2,-2,-2,0,-4
2310,45000,-4,-4,-4,-4
2311,-5,-5,-5,-5,-5
2312,-5,-5,-5,-5,-5
2313,28000,-4,-4,-4,-4
2314,56000,-4,-4,-4,-4
2315,3000,-4,-4,-4,-4
2316,0,-4,-4,-4,-4
2317,20000,-4,-4,-4,-4
2318,25000,-4,-4,-4,-4
2319,0,-4,-4,-4,-4
2320,0,-4,-4,-4,-4
2321,-5,-5,-5,-5,-5
2322,68000,-4,-4,-4,-4
2323,80000,-4,-4,-4,-4
2324,110000,-4,-4,-4,-4
2325,-5,-5,-5,-5,-5
2326,61200,-4,-4,-4,-4
2327,28000,-4,-4,-4,-4
2328,32000,-4,-4,-4,-4
2329,50800,-4,-4,-4,-4
2330,-5,-5,-5,-5,-5
2331,84000,-4,-4,-4,-4
2332,32324,-4,-4,-4,-4
2333,42000,-4,-4,-4,-4
2334,0,-4,-4,-4,-4
2335,71000,-4,-4,-4,-4
2336,35500,-4,-4,-4,-4
2337,35000,-4,-4,-4,-4
2338,64000,-4,-4,-4,-4
2339,129000,-4,-4,-4,-4
2340,-2,-2,-2,0,-4
2341,68000,-4,-4,-4,-4
2342,-5,-5,-5,-5,-5
2343,55000,-4,-4,-4,-4
2344,48500,-4,-4,-4,-4
2345,0,-4,-4,-4,-4
2346,0,-4,-4,-4,-4
2347,19000,-4,-4,-4,-4
2348,1000,-4,-4,-4,-4
2349,-5,-5,-5,-5,-5
2350,-5,-5,-5,-5,-5
2351,37000,-4,-4,-4,-4
2352,17000,-4,-4,-4,-4
2353,46000,-4,-4,-4,-4
2354,4000,-4,-4,-4,-4
2355,-5,-5,-5,-5,-5
2356,12000,-4,-4,-4,-4
2357,-5,-5,-5,-5,-5
2358,-5,-5,-5,-5,-5
2359,17000,-4,-4,-4,-4
2360,35775,-4,-4,-4,-4
2361,125000,-4,-4,-4,-4
2362,23000,-4,-4,-4,-4
2363,2000,-4,-4,-4,-4
2364,36000,-4,-4,-4,-4
2365,0,-4,-4,-4,-4
2366,-5,-5,-5,-5,-5
2367,-5,-5,-5,-5,-5
2368,60000,-4,-4,-4,-4
2369,74000,-4,-4,-4,-4
2370,27051,-4,-4,-4,-4
2371,-5,-5,-5,-5,-5
2372,100000,-4,-4,-4,-4
2373,-5,-5,-5,-5,-5
2374,-5,-5,-5,-5,-5
2375,110000,-4,-4,-4,-4
2376,54000,-4,-4,-4,-4
2377,3800,-4,-4,-4,-4
2378,-5,-5,-5,-5,-5
2379,-5,-5,-5,-5,-5
2380,35000,-4,-4,-4,-4
2381,0,-4,-4,-4,-4
2382,-5,-5,-5,-5,-5
2383,0,-4,-4,-4,-4
2384,0,-4,-4,-4,-4
2385,90000,-4,-4,-4,-4
2386,79000,-4,-4,-4,-4
2387,25000,-4,-4,-4,-4
2388,-5,-5,-5,-5,-5
2389,0,-4,-4,-4,-4
2390,-5,-5,-5,-5,-5
2391,0,-4,-4,-4,-4
2392,41000,-4,-4,-4,-4
2393,-5,-5,-5,-5,-5
2394,50000,-4,-4,-4,-4
2395,0,-4,-4,-4,-4
2396,23000,-4,-4,-4,-4
2397,33670,-4,-4,-4,-4
2398,31200,-4,-4,-4,-4
2399,10000,-4,-4,-4,-4
2400,27000,-4,-4,-4,-4
2401,36000,-4,-4,-4,-4
2402,0,-4,-4,-4,-4
2403,6350,-4,-4,-4,-4
2404,0,-4,-4,-4,-4
2405,0,-4,-4,-4,-4
2406,0,-4,-4,-4,-4
2407,0,-4,-4,-4,-4
2408,-5,-5,-5,-5,-5
2409,-5,-5,-5,-5,-5
2410,35000,-4,-4,-4,-4
2411,-5,-5,-5,-5,-5
2412,9000,-4,-4,-4,-4
2413,45000,-4,-4,-4,-4
2414,-5,-5,-5,-5,-5
2415,68000,-4,-4,-4,-4
2416,-5,-5,-5,-5,-5
2417,51600,-4,-4,-4,-4
2418,42000,-4,-4,-4,-4
2419,56000,-4,-4,-4,-4
2420,10000,-4,-4,-4,-4
2421,35000,-4,-4,-4,-4
2422,0,-4,-4,-4,-4
2423,0,-4,-4,-4,-4
2424,32000,-4,-4,-4,-4
2425,15000,-4,-4,-4,-4
2426,0,-4,-4,-4,-4
2427,6000,-4,-4,-4,-4
2428,-5,-5,-5,-5,-5
2429,-5,-5,-5,-5,-5
2430,0,-4,-4,-4,-4
2431,-5,-5,-5,-5,-5
2432,-5,-5,-5,-5,-5
2433,24000,-4,-4,-4,-4
2434,-5,-5,-5,-5,-5
2435,50000,-4,-4,-4,-4
2436,70000,-4,-4,-4,-4
2437,111000,-4,-4,-4,-4
2438,120000,-4,-4,-4,-4
2439,38000,-4,-4,-4,-4
2440,-5,-5,-5,-5,-5
2441,0,-4,-4,-4,-4
2442,91000,-4,-4,-4,-4
2443,19000,-4,-4,-4,-4
2444,50000,-4,-4,-4,-4
2445,-5,-5,-5,-5,-5
2446,-5,-5,-5,-5,-5
2447,41000,-4,-4,-4,-4
2448,0,-4,-4,-4,-4
2449,0,-4,-4,-4,-4
2450,17000,-4,-4,-4,-4
2451,20000,-4,-4,-4,-4
2452,36000,-4,-4,-4,-4
2453,-5,-5,-5,-5,-5
2454,20000,-4,-4,-4,-4
2455,-5,-5,-5,-5,-5
2456,-5,-5,-5,-5,-5
2457,-5,-5,-5,-5,-5
2458,500,-4,-4,-4,-4
2459,3400,-4,-4,-4,-4
2460,0,-4,-4,-4,-4
2461,36400,-4,-4,-4,-4
2462,4000,-4,-4,-4,-4
2463,5000,-4,-4,-4,-4
2464,-2,-2,-2,-2,-4
2465,65000,-4,-4,-4,-4
2466,25000,-4,-4,-4,-4
2467,-5,-5,-5,-5,-5
2468,5000,-4,-4,-4,-4
2469,65000,-4,-4,-4,-4
2470,52000,-4,-4,-4,-4
2471,0,-4,-4,-4,-4
2472,-5,-5,-5,-5,-5
2473,43500,-4,-4,-4,-4
2474,47000,-4,-4,-4,-4
2475,58000,-4,-4,-4,-4
2476,-5,-5,-5,-5,-5
2477,-5,-5,-5,-5,-5
2478,22649,-4,-4,-4,-4
2479,24000,-4,-4,-4,-4
2480,24000,-4,-4,-4,-4
2481,15000,-4,-4,-4,-4
2482,26000,-4,-4,-4,-4
2483,34000,-4,-4,-4,-4
2484,0,-4,-4,-4,-4
2485,24000,-4,-4,-4,-4
2486,0,-4,-4,-4,-4
2487,0,-4,-4,-4,-4
2488,28000,-4,-4,-4,-4
2489,34000,-4,-4,-4,-4
2490,0,-4,-4,-4,-4
2491,50000,-4,-4,-4,-4
2492,42000,-4,-4,-4,-4
2493,40000,-4,-4,-4,-4
2494,85000,-4,-4,-4,-4
2495,-5,-5,-5,-5,-5
2496,0,-4,-4,-4,-4
2497,-5,-5,-5,-5,-5
2498,38000,-4,-4,-4,-4
2499,-5,-5,-5,-5,-5
2500,-5,-5,-5,-5,-5
2501,20674,-4,-4,-4,-4
2502,108000,-4,-4,-4,-4
2503,-5,-5,-5,-5,-5
2504,27818,-4,-4,-4,-4
2505,0,-4,-4,-4,-4
2506,44000,-4,-4,-4,-4
2507,39000,-4,-4,-4,-4
2508,85411,-4,-4,-4,-4
2509,140000,-4,-4,-4,-4
2510,10000,-4,-4,-4,-4
2511,-5,-5,-5,-5,-5
2512,12000,-4,-4,-4,-4
2513,12500,-4,-4,-4,-4
2514,35000,-4,-4,-4,-4
2515,-5,-5,-5,-5,-5
2516,42000,-4,-4,-4,-4
2517,58347,-4,-4,-4,-4
2518,8200,-4,-4,-4,-4
2519,-5,-5,-5,-5,-5
2520,-5,-5,-5,-5,-5
2521,-2,-2,-2,1,-4
2522,0,-4,-4,-4,-4
2523,58000,-4,-4,-4,-4
2524,33000,-4,-4,-4,-4
2525,0,-4,-4,-4,-4
2526,110000,-4,-4,-4,-4
2527,-5,-5,-5,-5,-5
2528,17000,-4,-4,-4,-4
2529,1600,-4,-4,-4,-4
2530,0,-4,-4,-4,-4
2531,-5,-5,-5,-5,-5
2532,-5,-5,-5,-5,-5
2533,-1,-4,-4,-4,0
2534,-5,-5,-5,-5,-5
2535,24677,-4,-4,-4,-4
2536,40000,-4,-4,-4,-4
2537,15000,-4,-4,-4,-4
2538,17000,-4,-4,-4,-4
2539,54000,-4,-4,-4,-4
2540,15600,-4,-4,-4,-4
2541,79000,-4,-4,-4,-4
2542,16000,-4,-4,-4,-4
2543,0,-4,-4,-4,-4
2544,114000,-4,-4,-4,-4
2545,135000,-4,-4,-4,-4
2546,8000,-4,-4,-4,-4
2547,64000,-4,-4,-4,-4
2548,-5,-5,-5,-5,-5
2549,36000,-4,-4,-4,-4
2550,46000,-4,-4,-4,-4
2551,46500,-4,-4,-4,-4
2552,37080,-4,-4,-4,-4
2553,48000,-4,-4,-4,-4
2554,-5,-5,-5,-5,-5
2555,-4,-4,-4,-4,-4
2556,16000,-4,-4,-4,-4
2557,118000,-4,-4,-4,-4
2558,73000,-4,-4,-4,-4
2559,51000,-4,-4,-4,-4
2560,-5,-5,-5,-5,-5
2561,-5,-5,-5,-5,-5
2562,-5,-5,-5,-5,-5
2563,-5,-5,-5,-5,-5
2564,22000,-4,-4,-4,-4
2565,38672,-4,-4,-4,-4
2566,45000,-4,-4,-4,-4
2567,-1,-4,-4,-4,-4
2568,45000,-4,-4,-4,-4
2569,48000,-4,-4,-4,-4
2570,8640,-4,-4,-4,-4
2571,-5,-5,-5,-5,-5
2572,62000,-4,-4,-4,-4
2573,42000,-4,-4,-4,-4
2574,-2,24000,28000,-4,-4
2575,-5,-5,-5,-5,-5
2576,0,-4,-4,-4,-4
2577,50000,-4,-4,-4,-4
2578,15000,-4,-4,-4,-4
2579,31352,-4,-4,-4,-4
2580,-1,-4,-4,-4,-4
2581,41000,-4,-4,-4,-4
2582,62000,-4,-4,-4,-4
2583,-5,-5,-5,-5,-5
2584,40000,-4,-4,-4,-4
2585,65000,-4,-4,-4,-4
2586,-5,-5,-5,-5,-5
2587,26000,-4,-4,-4,-4
2588,79000,-4,-4,-4,-4
2589,-1,-4,-4,-4,1
2590,96000,-4,-4,-4,-4
2591,32000,-4,-4,-4,-4
2592,14000,-4,-4,-4,-4
2593,0,-4,-4,-4,-4
2594,117000,-4,-4,-4,-4
2595,-2,-2,-2,-2,-4
2596,0,-4,-4,-4,-4
2597,51000,-4,-4,-4,-4
2598,23000,-4,-4,-4,-4
2599,0,-4,-4,-4,-4
2600,-5,-5,-5,-5,-5
2601,0,-4,-4,-4,-4
2602,130000,-4,-4,-4,-4
2603,17000,-4,-4,-4,-4
2604,-5,-5,-5,-5,-5
2605,68000,-4,-4,-4,-4
2606,0,-4,-4,-4,-4
2607,47000,-4,-4,-4,-4
2608,-5,-5,-5,-5,-5
2609,-5,-5,-5,-5,-5
2610,6000,-4,-4,-4,-4
2611,0,-4,-4,-4,-4
2612,0,-4,-4,-4,-4
2613,0,-4,-4,-4,-4
2614,0,-4,-4,-4,-4
2615,22729,-4,-4,-4,-4
2616,140000,-4,-4,-4,-4
2617,-5,-5,-5,-5,-5
2618,-5,-5,-5,-5,-5
2619,-1,-4,-4,-4,1
2620,73000,-4,-4,-4,-4
2621,12000,-4,-4,-4,-4
2622,40000,-4,-4,-4,-4
2623,-5,-5,-5,-5,-5
2624,-5,-5,-5,-5,-5
2625,0,-4,-4,-4,-4
2626,-2,25000,40000,-4,-4
2627,30000,-4,-4,-4,-4
2628,5567,-4,-4,-4,-4
2629,56000,-4,-4,-4,-4
2630,148000,-4,-4,-4,-4
2631,60000,-4,-4,-4,-4
2632,-5,-5,-5,-5,-5
2633,110000,-4,-4,-4,-4
2634,47000,-4,-4,-4,-4
2635,27000,-4,-4,-4,-4
2636,-5,-5,-5,-5,-5
2637,-1,-4,-4,-4,1
2638,-5,-5,-5,-5,-5
2639,2000,-4,-4,-4,-4
2640,11000,-4,-4,-4,-4
2641,-5,-5,-5,-5,-5
2642,101500,-4,-4,-4,-4
2643,-5,-5,-5,-5,-5
2644,-5,-5,-5,-5,-5
2645,80000,-4,-4,-4,-4
2646,99000,-4,-4,-4,-4
2647,-5,-5,-5,-5,-5
2648,-5,-5,-5,-5,-5
2649,-5,-5,-5,-5,-5
2650,0,-4,-4,-4,-4
2651,-1,-4,-4,0,-4
2652,33761,-4,-4,-4,-4
2653,25000,-4,-4,-4,-4
2654,20000,-4,-4,-4,-4
2655,0,-4,-4,-4,-4
2656,57000,-4,-4,-4,-4
2657,-5,-5,-5,-5,-5
2658,0,-4,-4,-4,-4
2659,15000,-4,-4,-4,-4
2660,0,-4,-4,-4,-4
2661,21000,-4,-4,-4,-4
2662,0,-4,-4,-4,-4
2663,3000,-4,-4,-4,-4
2664,-5,-5,-5,-5,-5
2665,29000,-4,-4,-4,-4
2666,21000,-4,-4,-4,-4
2667,0,-4,-4,-4,-4
2668,-5,-5,-5,-5,-5
2669,24000,-4,-4,-4,-4
2670,0,-4,-4,-4,-4
2671,-5,-5,-5,-5,-5
2672,14000,-4,-4,-4,-4
2673,-5,-5,-5,-5,-5
2674,22000,-4,-4,-4,-4
2675,16000,-4,-4,-4,-4
2676,56000,-4,-4,-4,-4
2677,11934,-4,-4,-4,-4
2678,27000,-4,-4,-4,-4
2679,19000,-4,-4,-4,-4
2680,49500,-4,-4,-4,-4
2681,0,-4,-4,-4,-4
2682,16000,-4,-4,-4,-4
2683,6900,-4,-4,-4,-4
2684,45000,-4,-4,-4,-4
2685,65000,-4,-4,-4,-4
2686,-5,-5,-5,-5,-5
2687,0,-4,-4,-4,-4
2688,45000,-4,-4,-4,-4
2689,33000,-4,-4,-4,-4
2690,23000,-4,-4,-4,-4
2691,21000,-4,-4,-4,-4
2692,17000,-4,-4,-4,-4
2693,15000,-4,-4,-4,-4
2694,20000,-4,-4,-4,-4
2695,-2,-2,-2,-4,1
2696,70000,-4,-4,-4,-4
2697,42000,-4,-4,-4,-4
2698,-2,-2,-2,-2,-4
2699,12000,-4,-4,-4,-4
2700,14000,-4,-4,-4,-4
2701,105000,-4,-4,-4,-4
2702,108000,-4,-4,-4,-4
2703,-5,-5,-5,-5,-5
2704,-2,-2,-2,-4,1
2705,24000,-4,-4,-4,-4
2706,20000,-4,-4,-4,-4
2707,22972,-4,-4,-4,-4
2708,25000,-4,-4,-4,-4
2709,17995,-4,-4,-4,-4
2710,29000,-4,-4,-4,-4
2711,30680,-4,-4,-4,-4
2712,0,-4,-4,-4,-4
2713,30000,-4,-4,-4,-4
2714,30000,-4,-4,-4,-4
2715,-5,-5,-5,-5,-5
2716,30000,-4,-4,-4,-4
2717,0,-4,-4,-4,-4
2718,40000,-4,-4,-4,-4
2719,0,-4,-4,-4,-4
2720,0,-4,-4,-4,-4
2721,43000,-4,-4,-4,-4
2722,36000,-4,-4,-4,-4
2723,92520,-4,-4,-4,-4
2724,312324,-4,-4,-4,-4
2725,41000,-4,-4,-4,-4
2726,-1,-4,-4,-4,-4
2727,-5,-5,-5,-5,-5
2728,60000,-4,-4,-4,-4
2729,12000,-4,-4,-4,-4
2730,22000,-4,-4,-4,-4
2731,1000,-4,-4,-4,-4
2732,40000,-4,-4,-4,-4
2733,28000,-4,-4,-4,-4
2734,25000,-4,-4,-4,-4
2735,29000,-4,-4,-4,-4
2736,26000,-4,-4,-4,-4
2737,100000,-4,-4,-4,-4
2738,30000,-4,-4,-4,-4
2739,59500,-4,-4,-4,-4
2740,50000,-4,-4,-4,-4
2741,24000,-4,-4,-4,-4
2742,25000,-4,-4,-4,-4
2743,7800,-4,-4,-4,-4
2744,4000,-4,-4,-4,-4
2745,26000,-4,-4,-4,-4
2746,30000,-4,-4,-4,-4
2747,29200,-4,-4,-4,-4
2748,0,-4,-4,-4,-4
2749,-5,-5,-5,-5,-5
2750,44000,-4,-4,-4,-4
2751,-5,-5,-5,-5,-5
2752,29000,-4,-4,-4,-4
2753,21000,-4,-4,-4,-4
2754,-5,-5,-5,-5,-5
2755,45000,-4,-4,-4,-4
2756,-5,-5,-5,-5,-5
2757,-5,-5,-5,-5,-5
2758,15000,-4,-4,-4,-4
2759,54000,-4,-4,-4,-4
2760,40000,-4,-4,-4,-4
2761,0,-4,-4,-4,-4
2762,0,-4,-4,-4,-4
2763,-5,-5,-5,-5,-5
2764,-2,-2,-2,0,-4
2765,85000,-4,-4,-4,-4
2766,20000,-4,-4,-4,-4
2767,45000,-4,-4,-4,-4
2768,69000,-4,-4,-4,-4
2769,13296,-4,-4,-4,-4
2770,59000,-4,-4,-4,-4
2771,20000,-4,-4,-4,-4
2772,17000,-4,-4,-4,-4
2773,12000,-4,-4,-4,-4
2774,50000,-4,-4,-4,-4
2775,30000,-4,-4,-4,-4
2776,0,-4,-4,-4,-4
2777,16794,-4,-4,-4,-4
2778,15000,-4,-4,-4,-4
2779,40000,-4,-4,-4,-4
2780,30000,-4,-4,-4,-4
2781,19000,-4,-4,-4,-4
2782,-5,-5,-5,-5,-5
2783,40000,-4,-4,-4,-4
2784,0,-4,-4,-4,-4
2785,6000,-4,-4,-4,-4
2786,-5,-5,-5,-5,-5
2787,-5,-5,-5,-5,-5
2788,-5,-5,-5,-5,-5
2789,-5,-5,-5,-5,-5
2790,-5,-5,-5,-5,-5
2791,-5,-5,-5,-5,-5
2792,0,-4,-4,-4,-4
2793,-5,-5,-5,-5,-5
2794,32000,-4,-4,-4,-4
2795,0,-4,-4,-4,-4
2796,-5,-5,-5,-5,-5
2797,35000,-4,-4,-4,-4
2798,0,-4,-4,-4,-4
2799,-5,-5,-5,-5,-5
2800,-5,-5,-5,-5,-5
2801,56000,-4,-4,-4,-4
2802,65000,-4,-4,-4,-4
2803,70000,-4,-4,-4,-4
2804,70000,-4,-4,-4,-4
2805,-1,-4,-4,-4,0
2806,40000,-4,-4,-4,-4
2807,65000,-4,-4,-4,-4
2808,0,-4,-4,-4,-4
2809,27000,-4,-4,-4,-4
2810,0,-4,-4,-4,-4
2811,47000,-4,-4,-4,-4
2812,-5,-5,-5,-5,-5
2813,65000,-4,-4,-4,-4
2814,312324,-4,-4,-4,-4
2815,38000,-4,-4,-4,-4
2816,85000,-4,-4,-4,-4
2817,-5,-5,-5,-5,-5
2818,60500,-4,-4,-4,-4
2819,36000,-4,-4,-4,-4
2820,-5,-5,-5,-5,-5
2821,-5,-5,-5,-5,-5
2822,-5,-5,-5,-5,-5
2823,60000,-4,-4,-4,-4
2824,-5,-5,-5,-5,-5
2825,-5,-5,-5,-5,-5
2826,-5,-5,-5,-5,-5
2827,-5,-5,-5,-5,-5
2828,60000,-4,-4,-4,-4
2829,52700,-4,-4,-4,-4
2830,-5,-5,-5,-5,-5
2831,10000,-4,-4,-4,-4
2832,73000,-4,-4,-4,-4
2833,-5,-5,-5,-5,-5
2834,-5,-5,-5,-5,-5
2835,-5,-5,-5,-5,-5
2836,-5,-5,-5,-5,-5
